Date,signal,Settle,MA,Upper Band,Lower Band,Upper Band Sell Point,Lower Band Sell Point,
22/12/2017,0,92.924,93.3192,94.11177191,92.52662809,95.03442,91.2723,
26/12/2017,0,92.801,93.318,94.11362805,92.52237195,95.03442,91.2723,
27/12/2017,0,92.612,93.28795,94.1405309,92.4353691,95.03442,91.2723,
28/12/2017,0,92.3,93.2476,94.20103702,92.29416298,95.03442,91.2723,
29/12/2017,1,91.826,93.1888,94.32340911,92.05419089,95.03442,89.98948,
02/01/2018,0,91.573,93.1254,94.45552351,91.79527649,95.03442,89.98948,
03/01/2018,0,91.896,93.063,94.49683025,91.62916975,95.03442,89.98948,
04/01/2018,0,91.581,92.97535,94.54050677,91.41019323,95.03442,89.98948,
05/01/2018,0,91.673,92.8799,94.51663185,91.24316815,95.03442,89.98948,
08/01/2018,0,92.1,92.79645,94.41341771,91.17948229,95.03442,89.98948,
09/01/2018,0,92.26,92.71575,94.26941262,91.16208738,95.03442,89.98948,
10/01/2018,0,92.07,92.6271,94.11427597,91.13992403,95.03442,89.98948,
11/01/2018,0,91.608,92.5035,93.89494306,91.11205694,95.03442,89.98948,
12/01/2018,0,90.735,92.3693,93.89309974,90.84550026,95.03442,89.98948,
15/01/2018,0,90.735,92.2321,93.82413353,90.64006647,95.03442,89.98948,
16/01/2018,0,90.146,92.04295,93.68183029,90.40406971,95.03442,89.98948,
17/01/2018,0,90.313,91.89665,93.60332868,90.18997132,95.03442,89.98948,
18/01/2018,0,90.297,91.76015,93.51925799,90.00104201,95.03442,89.98948,
19/01/2018,0,90.37,91.6341,93.41220167,89.85599833,95.03442,89.98948,
22/01/2018,0,90.191,91.50055,93.29087483,89.71022517,95.03442,89.98948,
23/01/2018,-1,89.915,91.3501,93.14238177,89.55781823,95.03442,89.98948,
24/01/2018,0,89.011,91.1606,93.09499617,89.22620383,95.03442,89.98948,
25/01/2018,0,89.227,90.99135,92.97975532,89.00294468,95.03442,89.98948,
26/01/2018,0,88.891,90.8209,92.91310553,88.72869447,95.03442,89.98948,
29/01/2018,0,89.131,90.68615,92.84804753,88.52425247,95.03442,89.98948,
30/01/2018,0,88.999,90.55745,92.79788313,88.31701687,95.03442,89.98948,
31/01/2018,0,88.954,90.41035,92.66619887,88.15450113,95.03442,89.98948,
01/02/2018,0,88.505,90.25655,92.59026459,87.92283541,95.03442,89.98948,
02/02/2018,0,89.036,90.1247,92.4210816,87.8283184,95.03442,89.98948,
05/02/2018,0,89.405,89.98995,92.11691257,87.86298743,95.03442,89.98948,
06/02/2018,0,89.451,89.8495,91.71297337,87.98602663,95.03442,89.98948,
07/02/2018,0,90.118,89.7519,91.32120697,88.18259303,95.03442,89.98948,
08/02/2018,0,90.116,89.6773,91.01070018,88.34389982,95.03442,89.98948,
09/02/2018,0,90.334,89.65725,90.937427,88.377073,95.03442,89.98948,
12/02/2018,0,90.096,89.6253,90.82570045,88.42489955,95.03442,89.98948,
13/02/2018,0,89.592,89.5976,90.77398776,88.42121224,95.03442,89.98948,
14/02/2018,0,89.005,89.5322,90.68747271,88.37692729,95.03442,89.98948,
15/02/2018,0,88.505,89.4426,90.62437263,88.26082737,95.03442,89.98948,
16/02/2018,0,89.013,89.37475,90.48968011,88.25981989,95.03442,89.98948,
19/02/2018,0,89.013,89.31585,90.37514793,88.25655207,95.03442,89.98948,
20/02/2018,0,89.636,89.3019,90.33632581,88.26747419,95.03442,89.98948,
21/02/2018,0,89.913,89.347,90.40514215,88.28885785,95.03442,89.98948,
22/02/2018,0,89.656,89.36845,90.43336342,88.30353658,95.03442,89.98948,
23/02/2018,0,89.808,89.4143,90.4719771,88.3566229,95.03442,89.98948,
26/02/2018,0,89.79,89.44725,90.50862475,88.38587525,95.03442,89.98948,
27/02/2018,0,90.28,89.5113,90.61067057,88.41192943,95.03442,89.98948,
28/02/2018,0,90.551,89.59115,90.74751937,88.43478063,95.03442,89.98948,
01/03/2018,0,90.281,89.67995,90.75924727,88.60065273,95.03442,89.98948,
02/03/2018,0,89.906,89.72345,90.76489082,88.68200918,95.03442,89.98948,
05/03/2018,0,90.041,89.75525,90.79469194,88.71580806,95.03442,89.98948,
06/03/2018,0,89.59,89.7622,90.79525094,88.72914906,95.03442,89.98948,
07/03/2018,0,89.607,89.73665,90.75845317,88.71484683,95.03442,89.98948,
08/03/2018,0,90.156,89.73865,90.76356722,88.71373278,95.03442,89.98948,
09/03/2018,0,90.065,89.7252,90.72527212,88.72512788,95.03442,89.98948,
12/03/2018,0,89.867,89.71375,90.70174937,88.72575063,95.03442,89.98948,
13/03/2018,0,89.643,89.7163,90.70329202,88.72930798,95.03442,89.98948,
14/03/2018,0,89.687,89.7504,90.68232498,88.81847502,95.03442,89.98948,
15/03/2018,0,90.126,89.83145,90.57992751,89.08297249,95.03442,89.98948,
16/03/2018,0,90.212,89.8914,90.55535343,89.22744657,95.03442,89.98948,
19/03/2018,0,89.332,89.90735,90.49733721,89.31736279,95.03442,89.98948,
20/03/2018,0,89.954,89.92325,90.50012325,89.34637675,95.03442,89.98948,
21/03/2018,0,89.369,89.89605,90.5215426,89.2705574,95.03442,89.98948,
22/03/2018,0,89.473,89.8869,90.53124118,89.24255882,95.03442,89.98948,
23/03/2018,1,89.033,89.84815,90.59229603,89.10400397,95.03442,87.25234,
26/03/2018,0,88.604,89.78885,90.71004103,88.86765897,95.03442,87.25234,
27/03/2018,0,88.983,89.724,90.67972172,88.76827828,95.03442,87.25234,
28/03/2018,-1,89.719,89.6824,90.55972603,88.80507397,95.03442,87.25234,
29/03/2018,0,89.812,89.65895,90.49512952,88.82277048,95.03442,87.25234,
02/04/2018,0,89.706,89.64895,90.47782405,88.82007595,95.03442,87.25234,
03/04/2018,0,89.859,89.63985,90.45519319,88.82450681,95.03442,87.25234,
04/04/2018,0,89.783,89.6495,90.46682087,88.83217913,95.03442,87.25234,
05/04/2018,0,90.154,89.67685,90.52276023,88.83093977,95.03442,87.25234,
06/04/2018,0,89.782,89.65815,90.47696604,88.83933396,95.03442,87.25234,
09/04/2018,0,89.534,89.6316,90.43010946,88.83309054,95.03442,87.25234,
10/04/2018,0,89.28,89.60225,90.40711865,88.79738135,95.03442,87.25234,
11/04/2018,0,89.253,89.58275,90.40150244,88.76399756,95.03442,87.25234,
12/04/2018,0,89.456,89.5712,90.39026132,88.75213868,95.03442,87.25234,
13/04/2018,0,89.503,89.54005,90.31873465,88.76136535,95.03442,87.25234,
16/04/2018,0,89.135,89.4862,90.21918038,88.75321962,95.03442,87.25234,
17/04/2018,0,89.228,89.481,90.21973541,88.74226459,95.03442,87.25234,
18/04/2018,0,89.347,89.45065,90.15838647,88.74291353,95.03442,87.25234,
19/04/2018,0,89.695,89.46695,90.18139817,88.75250183,95.03442,87.25234,
20/04/2018,0,90.075,89.49705,90.25911941,88.73498059,95.03442,87.25234,
23/04/2018,2,90.705,89.58065,90.47594554,88.68535446,92.5191,87.25234,
24/04/2018,0,90.537,89.6773,90.54697881,88.80762119,92.5191,87.25234,
25/04/2018,0,90.953,89.7758,90.74873568,88.80286432,92.5191,87.25234,
26/04/2018,0,91.365,89.8581,91.05140497,88.66479503,92.5191,87.25234,
27/04/2018,0,91.343,89.93465,91.29152056,88.57777944,92.5191,87.25234,
30/04/2018,0,91.63,90.03085,91.56983217,88.49186783,92.5191,87.25234,
01/05/2018,0,92.255,90.15065,91.9657313,88.3355687,92.5191,87.25234,
02/05/2018,0,92.339,90.27845,92.31804079,88.23885921,92.5191,87.25234,
03/05/2018,0,92.251,90.3833,92.59487176,88.17172824,92.5191,87.25234,
04/05/2018,0,92.408,90.5146,92.87461283,88.15458717,92.5191,87.25234,
07/05/2018,-2,92.592,90.6675,93.1468043,88.1881957,92.5191,87.25234,
08/05/2018,0,92.958,90.8514,93.43518013,88.26761987,92.5191,87.25234,
09/05/2018,0,92.884,91.03295,93.65199452,88.41390548,92.5191,87.25234,
10/05/2018,0,92.516,91.18595,93.77598695,88.59591305,92.5191,87.25234,
11/05/2018,0,92.411,91.33135,93.85274091,88.80995909,92.5191,87.25234,
14/05/2018,0,92.462,91.4977,93.85091186,89.14448814,92.5191,87.25234,
15/05/2018,0,93.093,91.69095,93.89705802,89.48484198,92.5191,87.25234,
16/05/2018,0,93.281,91.88765,93.91717716,89.85812284,92.5191,87.25234,
17/05/2018,0,93.375,92.07165,93.93295484,90.21034516,92.5191,87.25234,
18/05/2018,0,93.544,92.2451,93.97147098,90.51872902,92.5191,87.25234,
21/05/2018,0,93.581,92.3889,94.05628932,90.72151068,92.5191,87.25234,
22/05/2018,0,93.526,92.53835,94.04285607,91.03384393,92.5191,87.25234,
23/05/2018,0,93.918,92.6866,94.11965483,91.25354517,92.5191,87.25234,
24/05/2018,0,93.701,92.8034,94.16558698,91.44121302,92.5191,87.25234,
25/05/2018,0,94.13,92.94275,94.24785519,91.63764481,92.5191,87.25234,
28/05/2018,0,94.13,93.06775,94.32395442,91.81154558,92.5191,87.25234,
29/05/2018,0,94.789,93.19445,94.59953569,91.78936431,92.5191,87.25234,
30/05/2018,0,94.115,93.28325,94.68533686,91.88116314,92.5191,87.25234,
31/05/2018,0,93.959,93.36865,94.71583021,92.02146979,92.5191,87.25234,
01/06/2018,0,94.169,93.4567,94.77101565,92.14238435,92.5191,87.25234,
04/06/2018,0,93.986,93.5264,94.79702337,92.25577663,92.5191,87.25234,
05/06/2018,0,93.871,93.57205,94.82316238,92.32093762,92.5191,87.25234,
06/06/2018,0,93.634,93.60955,94.8202284,92.3988716,92.5191,87.25234,
07/06/2018,0,93.376,93.65255,94.76164197,92.54345803,92.5191,87.25234,
08/06/2018,0,93.537,93.70885,94.66372555,92.75397445,92.5191,87.25234,
11/06/2018,0,93.56,93.76375,94.53396786,92.99353214,92.5191,87.25234,
12/06/2018,0,93.801,93.79915,94.505209,93.093091,92.5191,87.25234,
13/06/2018,0,93.699,93.82005,94.4871948,93.1529052,92.5191,87.25234,
14/06/2018,2,94.776,93.8901,94.64416124,93.13603876,96.67152,87.25234,
15/06/2018,0,94.782,93.952,94.781712,93.122288,96.67152,87.25234,
18/06/2018,0,94.457,93.9958,94.83498117,93.15661883,96.67152,87.25234,
19/06/2018,0,94.729,94.05595,94.92377889,93.18812111,96.67152,87.25234,
20/06/2018,0,94.716,94.09585,95.00694062,93.18475938,96.67152,87.25234,
21/06/2018,0,94.404,94.131,95.03263962,93.22936038,96.67152,87.25234,
22/06/2018,0,94.18,94.1335,95.0353919,93.2316081,96.67152,87.25234,
25/06/2018,-2,93.939,94.12395,95.02982405,93.21807595,96.67152,87.25234,
26/06/2018,0,94.346,94.1018,94.96206057,93.24153943,96.67152,87.25234,
27/06/2018,0,94.969,94.1445,95.08424858,93.20475142,96.67152,87.25234,
28/06/2018,0,95.096,94.20135,95.22330309,93.17939691,96.67152,87.25234,
29/06/2018,0,94.349,94.21035,95.23417367,93.18652633,96.67152,87.25234,
02/07/2018,0,94.779,94.25,95.29715443,93.20284557,96.67152,87.25234,
03/07/2018,0,94.412,94.27705,95.31151904,93.24258096,96.67152,87.25234,
04/07/2018,0,94.412,94.31595,95.30842821,93.32347179,96.67152,87.25234,
05/07/2018,0,94.223,94.3583,95.2543277,93.4622723,96.67152,87.25234,
06/07/2018,0,93.769,94.3699,95.22831456,93.51148544,96.67152,87.25234,
09/07/2018,0,93.807,94.38225,95.1998374,93.5646626,96.67152,87.25234,
10/07/2018,0,93.889,94.38665,95.19254113,93.58075887,96.67152,87.25234,
11/07/2018,0,94.486,94.426,95.16807035,93.68392965,96.67152,87.25234,
12/07/2018,0,94.564,94.4154,95.14308658,93.68771342,96.67152,87.25234,
13/07/2018,0,94.5,94.4013,95.11072571,93.69187429,96.67152,87.25234,
16/07/2018,0,94.272,94.39205,95.10315181,93.68094819,96.67152,87.25234,
17/07/2018,0,94.704,94.3908,95.09961242,93.68198758,96.67152,87.25234,
18/07/2018,0,94.811,94.39555,95.11422057,93.67687943,96.67152,87.25234,
19/07/2018,0,94.942,94.42245,95.17961589,93.66528411,96.67152,87.25234,
20/07/2018,0,94.226,94.42475,95.17923072,93.67026928,96.67152,87.25234,
23/07/2018,0,94.44,94.4498,95.17062386,93.72897614,96.67152,87.25234,
24/07/2018,0,94.388,94.4519,95.17174607,93.73205393,96.67152,87.25234,
25/07/2018,0,94.129,94.4099,95.1016346,93.7181654,96.67152,87.25234,
26/07/2018,0,94.544,94.3823,95.0027028,93.7618972,96.67152,87.25234,
27/07/2018,0,94.46,94.38785,95.0089475,93.7667525,96.67152,87.25234,
30/07/2018,0,94.111,94.35445,94.95945363,93.74944637,96.67152,87.25234,
31/07/2018,0,94.275,94.3476,94.95294433,93.74225567,96.67152,87.25234,
01/08/2018,0,94.428,94.3484,94.95412482,93.74267518,96.67152,87.25234,
02/08/2018,0,94.987,94.3866,95.04953481,93.72366519,96.67152,87.25234,
03/08/2018,0,94.961,94.4462,95.09038556,93.80201444,96.67152,87.25234,
06/08/2018,2,95.187,94.5152,95.16633181,93.86406819,97.09074,87.25234,
07/08/2018,0,95.046,94.57305,95.19635618,93.94974382,97.09074,87.25234,
08/08/2018,0,94.89,94.59325,95.23000297,93.95649703,97.09074,87.25234,
09/08/2018,0,95.355,94.6328,95.35049007,93.91510993,97.09074,87.25234,
10/08/2018,0,96.218,94.7187,95.71097438,93.72642562,97.09074,87.25234,
13/08/2018,0,96.251,94.81765,95.99030703,93.64499297,97.09074,87.25234,
14/08/2018,0,96.605,94.9127,96.31816335,93.50723665,97.09074,87.25234,
15/08/2018,0,96.577,95.001,96.58088924,93.42111076,97.09074,87.25234,
16/08/2018,0,96.536,95.0807,96.79568992,93.36571008,97.09074,87.25234,
17/08/2018,0,95.981,95.16845,96.87912115,93.45777885,97.09074,87.25234,
20/08/2018,0,95.789,95.2359,96.93268707,93.53911293,97.09074,87.25234,
21/08/2018,-2,95.15,95.274,96.92656431,93.62143569,97.09074,87.25234,
22/08/2018,0,95.051,95.3201,96.89178978,93.74841022,97.09074,87.25234,
23/08/2018,0,95.583,95.37205,96.90592437,93.83817563,97.09074,87.25234,
24/08/2018,0,95.063,95.4022,96.88606989,93.91833011,97.09074,87.25234,
27/08/2018,0,94.684,95.43085,96.83381447,94.02788553,97.09074,87.25234,
28/08/2018,0,94.635,95.44885,96.80032731,94.09737269,97.09074,87.25234,
29/08/2018,0,94.522,95.45355,96.79137876,94.11572124,97.09074,87.25234,
30/08/2018,0,94.679,95.43815,96.8039058,94.0723942,97.09074,87.25234,
31/08/2018,0,95.083,95.44425,96.80249591,94.08600409,97.09074,87.25234,
03/09/2018,0,95.083,95.43905,96.80198382,94.07611618,97.09074,87.25234,
04/09/2018,0,95.38,95.45575,96.80714659,94.10435341,97.09074,87.25234,
05/09/2018,0,95.124,95.46745,96.80301063,94.13188937,97.09074,87.25234,
06/09/2018,0,94.988,95.4491,96.80032935,94.09787065,97.09074,87.25234,
07/09/2018,0,95.329,95.40465,96.70947218,94.09982782,97.09074,87.25234,
10/09/2018,0,95.11,95.3476,96.59805758,94.09714242,97.09074,87.25234,
11/09/2018,0,95.225,95.2786,96.38828255,94.16891745,97.09074,87.25234,
12/09/2018,0,94.768,95.18815,96.14399753,94.23230247,97.09074,87.25234,
13/09/2018,0,94.517,95.0872,95.86155744,94.31284256,97.09074,87.25234,
14/09/2018,0,94.925,95.0344,95.69315956,94.37564044,97.09074,87.25234,
17/09/2018,1,94.076,94.94875,95.63754776,94.25995224,97.09074,92.19448,
18/09/2018,0,94.227,94.9026,95.6522715,94.1529285,97.09074,92.19448,
19/09/2018,0,94.119,94.856,95.67558673,94.03641327,97.09074,92.19448,
20/09/2018,0,93.491,94.7514,95.69738994,93.80541006,97.09074,92.19448,
21/09/2018,0,93.798,94.68815,95.70857644,93.66772356,97.09074,92.19448,
24/09/2018,0,93.775,94.6427,95.73804124,93.54735876,97.09074,92.19448,
25/09/2018,0,93.711,94.5965,95.76476187,93.42823813,97.09074,92.19448,
26/09/2018,0,93.773,94.55905,95.7812391,93.3368609,97.09074,92.19448,
27/09/2018,0,94.524,94.5513,95.77231353,93.33028647,97.09074,92.19448,
28/09/2018,-1,94.737,94.534,95.73401367,93.33398633,97.09074,92.19448,
01/10/2018,0,94.929,94.5263,95.71403753,93.33856247,97.09074,92.19448,
02/10/2018,0,95.14,94.5143,95.67175809,93.35684191,97.09074,92.19448,
03/10/2018,0,95.406,94.5284,95.72154415,93.33525585,97.09074,92.19448,
04/10/2018,0,95.412,94.5496,95.78883305,93.31036695,97.09074,92.19448,
05/10/2018,0,95.305,94.5484,95.78465473,93.31214527,97.09074,92.19448,
08/10/2018,0,95.436,94.5647,95.83817982,93.29122018,97.09074,92.19448,
09/10/2018,0,95.346,94.57075,95.85779745,93.28370255,97.09074,92.19448,
10/10/2018,0,95.177,94.5912,95.90289533,93.27950467,97.09074,92.19448,
11/10/2018,0,94.706,94.60065,95.91279409,93.28850591,97.09074,92.19448,
12/10/2018,0,94.911,94.59995,95.91141597,93.28848403,97.09074,92.19448,
15/10/2018,0,94.754,94.63385,95.92427152,93.34342848,97.09074,92.19448,
16/10/2018,0,94.748,94.6599,95.93738736,93.38241264,97.09074,92.19448,
17/10/2018,0,95.297,94.7188,95.99972226,93.43787774,97.09074,92.19448,
18/10/2018,0,95.638,94.82615,96.03534515,93.61695485,97.09074,92.19448,
19/10/2018,0,95.443,94.9084,96.04847673,93.76832327,97.09074,92.19448,
22/10/2018,0,95.749,95.0071,96.07724521,93.93695479,97.09074,92.19448,
23/10/2018,0,95.713,95.1072,96.03930227,94.17509773,97.09074,92.19448,
24/10/2018,2,96.182,95.22765,96.05578218,94.39951782,98.10564,92.19448,
25/10/2018,0,96.455,95.3242,96.24657099,94.40182901,98.10564,92.19448,
26/10/2018,0,96.128,95.39375,96.33803679,94.44946321,98.10564,92.19448,
29/10/2018,0,96.35,95.4648,96.47036921,94.45923079,98.10564,92.19448,
30/10/2018,0,96.791,95.54735,96.69389861,94.40080139,98.10564,92.19448,
31/10/2018,0,96.901,95.6221,96.90845188,94.33574812,98.10564,92.19448,
01/11/2018,0,96.081,95.65555,96.95305337,94.35804663,98.10564,92.19448,
02/11/2018,0,96.343,95.70745,97.02755643,94.38734357,98.10564,92.19448,
05/11/2018,0,96.083,95.7398,97.06341831,94.41618169,98.10564,92.19448,
06/11/2018,0,96.117,95.77835,97.09875195,94.45794805,98.10564,92.19448,
07/11/2018,-2,95.807,95.80985,97.10110215,94.51859785,98.10564,92.19448,
08/11/2018,0,96.55,95.90205,97.12646667,94.67763333,98.10564,92.19448,
09/11/2018,0,96.734,95.9932,97.17977281,94.80662719,98.10564,92.19448,
12/11/2018,0,97.382,96.1246,97.31519689,94.93400311,98.10564,92.19448,
13/11/2018,0,97.144,96.2444,97.33478643,95.15401357,98.10564,92.19448,
14/11/2018,0,96.659,96.3125,97.32504995,95.29995005,98.10564,92.19448,
15/11/2018,0,96.791,96.37015,97.35339245,95.38690755,98.10564,92.19448,
16/11/2018,0,96.333,96.41465,97.30189253,95.52740747,98.10564,92.19448,
19/11/2018,0,96.066,96.4305,97.28013981,95.58086019,98.10564,92.19448,
20/11/2018,0,96.716,96.48065,97.27132598,95.68997402,98.10564,92.19448,
21/11/2018,0,96.585,96.5008,97.28046906,95.72113094,98.10564,92.19448,
22/11/2018,0,96.585,96.5073,97.28750077,95.72709923,98.10564,92.19448,
23/11/2018,0,96.825,96.54215,97.3136862,95.7706138,98.10564,92.19448,
26/11/2018,0,96.979,96.5736,97.36232997,95.78487003,98.10564,92.19448,
27/11/2018,0,97.28,96.59805,97.44069547,95.75540453,98.10564,92.19448,
28/11/2018,0,96.681,96.58705,97.4192686,95.7548314,98.10564,92.19448,
29/11/2018,0,96.699,96.61795,97.41798612,95.81791388,98.10564,92.19448,
30/11/2018,0,97.196,96.6606,97.48793945,95.83326055,98.10564,92.19448,
03/12/2018,0,96.969,96.7049,97.49795634,95.91184366,98.10564,92.19448,
04/12/2018,0,96.902,96.74415,97.49342999,95.99487001,98.10564,92.19448,
05/12/2018,0,97.01,96.8043,97.42513302,96.18346698,98.10564,92.19448,
06/12/2018,0,96.764,96.815,97.42521865,96.20478135,98.10564,92.19448,
07/12/2018,0,96.476,96.8021,97.42929467,96.17490533,98.10564,92.19448,
10/12/2018,0,97.183,96.79215,97.38774828,96.19655172,98.10564,92.19448,
11/12/2018,0,97.358,96.80285,97.43019114,96.17550886,98.10564,92.19448,
12/12/2018,0,97.018,96.8208,97.45118674,96.19041326,98.10564,92.19448,
13/12/2018,0,97.056,96.83405,97.47246318,96.19563682,98.10564,92.19448,
14/12/2018,0,97.43,96.8889,97.53415837,96.24364163,98.10564,92.19448,
17/12/2018,0,96.55,96.9131,97.46223893,96.36396107,98.10564,92.19448,
18/12/2018,0,96.57,96.9058,97.46892897,96.34267103,98.10564,92.19448,
19/12/2018,0,96.484,96.90075,97.47695548,96.32454452,98.10564,92.19448,
20/12/2018,1,95.728,96.8579,97.61934413,96.09645587,98.10564,93.81344,
21/12/2018,0,96.455,96.8394,97.62085848,96.05794152,98.10564,93.81344,
24/12/2018,0,96.007,96.7908,97.64865188,95.93294812,98.10564,93.81344,
26/12/2018,0,96.568,96.7552,97.58760918,95.92279082,98.10564,93.81344,
27/12/2018,0,96.001,96.7212,97.61615443,95.82624557,98.10564,93.81344,
28/12/2018,0,95.965,96.6845,97.63834747,95.73065253,98.10564,93.81344,
31/12/2018,0,95.735,96.61145,97.61964809,95.60325191,98.10564,93.81344,
