Date,Index
20070918,231930.26
20070919,236870.37
20070920,252503.82
20070921,242681.42
20070924,247073.95
20070925,242280.72
20070926,231644.59
20070927,246701.49
20070928,252079.59
20071001,258305.95
20071002,237848.12
20071003,244412.73
20071004,249129.89
20071005,255308.32
20071008,239428.14
20071009,235597.29
20071010,244879.82
20071011,262339.75
20071012,262707.03
20071015,258924.05
20071016,257474.07
20071017,255053.82
20071018,250411.84
20071019,250737.37
20071022,237724.10
20071023,238936.50
20071024,242401.07
20071025,251830.48
20071026,263641.33
20071029,269151.43
20071030,261238.38
20071031,264843.47
20071101,265320.19
20071102,279408.69
20071105,276977.83
20071106,281935.73
20071107,291606.13
20071108,296446.79
20071109,299796.64
20071112,288404.37
20071113,273782.27
20071114,261571.58
20071115,275539.50
20071116,271902.38
20071119,292458.20
20071120,300120.60
20071121,314796.50
20071122,314796.50
20071123,314733.54
20071126,325308.59
20071127,320136.18
20071128,298078.80
20071129,292415.30
20071130,277531.36
20071203,293433.91
20071204,299243.90
20071205,290176.81
20071206,287971.47
20071207,270606.79
20071210,279130.90
20071211,292864.14
20071212,295148.48
20071213,294882.85
20071214,291934.02
20071217,306063.63
20071218,307012.42
20071219,301578.30
20071220,308393.97
20071221,296952.56
20071224,292141.93
20071225,292141.93
20071226,290710.43
20071227,297047.92
20071228,306345.52
20071231,307172.65
20080101,307172.65
20080102,326923.85
20080103,322477.69
20080104,319607.64
20080107,318361.17
20080108,317979.13
20080109,320618.36
20080110,312378.47
20080111,312971.99
20080114,324896.22
20080115,317293.65
20080116,305522.05
20080117,319973.25
20080118,301670.78
20080121,301670.78
20080122,285078.88
20080123,271566.15
20080124,274037.40
20080125,285108.51
20080128,294830.71
20080129,292206.72
20080130,291096.33
20080131,293395.99
20080201,288378.92
20080204,282409.48
20080205,270096.42
20080206,274444.98
20080207,261546.06
20080208,293480.84
20080211,305572.25
20080212,290201.96
20080213,296847.59
20080214,322168.69
20080215,314597.72
20080218,314597.72
20080219,352664.05
20080220,352910.91
20080221,361804.27
20080222,382137.67
20080225,391423.61
20080226,395102.99
20080227,388623.30
20080228,389594.86
20080229,390023.42
20080303,390842.47
20080304,390060.78
20080305,395482.63
20080306,368273.42
20080307,343562.27
20080310,355174.68
20080311,364764.40
20080312,377275.81
20080313,401496.92
20080314,373392.14
20080317,308309.89
20080318,323108.76
20080319,261362.68
20080320,245210.46
20080321,245210.46
20080324,245651.84
20080325,254593.57
20080326,269767.35
20080327,270765.49
20080328,265241.87
20080331,262589.45
20080401,239954.24
20080402,248880.54
20080403,241513.67
20080404,244460.14
20080407,255363.06
20080408,252247.63
20080409,263926.70
20080410,262897.39
20080411,259900.36
20080414,263616.93
20080415,267623.91
20080416,270326.91
20080417,268461.65
20080418,269696.58
20080421,273202.63
20080422,273120.67
20080423,274540.90
20080424,270010.97
20080425,274574.16
20080428,279022.26
20080429,267331.23
20080430,265005.45
20080501,265773.96
20080502,264312.21
20080505,267668.97
20080506,268846.71
20080507,272691.22
20080508,271927.69
20080509,277556.59
20080512,272865.88
20080513,275812.84
20080514,277026.41
20080515,274145.34
20080516,271595.79
20080519,270102.01
20080520,277610.84
20080521,283218.58
20080522,283076.97
20080523,285851.13
20080526,285851.13
20080527,283478.56
20080528,285037.70
20080529,278652.85
20080530,279321.62
20080602,283595.24
20080603,286884.94
20080604,290356.25
20080605,294624.49
20080606,295655.67
20080609,293704.35
20080610,294086.16
20080611,296674.12
20080612,299729.86
20080613,293645.35
20080616,290327.16
20080617,290240.06
20080618,293432.70
20080619,289412.67
20080620,292596.21
20080623,294059.19
20080624,292206.62
20080625,288992.35
20080626,294945.59
20080627,296007.39
20080630,297073.02
20080701,300103.16
20080702,314628.16
20080703,299840.63
20080704,299840.63
20080707,273664.55
20080708,250950.39
20080709,250122.25
20080710,253924.11
20080711,253289.30
20080714,253694.56
20080715,247555.15
20080716,244658.76
20080717,243337.60
20080718,242753.59
20080721,244161.56
20080722,243282.58
20080723,240338.86
20080724,239762.05
20080725,236213.57
20080728,236638.75
20080729,235928.84
20080730,233663.92
20080731,232518.97
20080801,230170.53
20080804,239768.64
20080805,243101.42
20080806,243952.28
20080807,245830.71
20080808,257655.17
20080811,264276.90
20080812,274477.99
20080813,269619.73
20080814,274499.85
20080815,273374.40
20080818,274522.57
20080819,263404.41
20080820,266117.47
20080821,247196.52
20080822,250138.16
20080825,249938.05
20080826,255086.77
20080827,254040.92
20080828,257902.34
20080829,262621.95
20080901,262621.95
20080902,276330.82
20080903,273926.74
20080904,278802.64
20080905,290791.15
20080908,292972.08
20080909,292122.46
20080910,291275.31
20080911,292527.79
20080912,277872.15
20080915,284152.06
20080916,287902.87
20080917,283152.47
20080918,283548.88
20080919,268435.73
20080922,255416.60
20080923,263998.59
20080924,268882.57
20080925,266381.96
20080926,273814.02
20080929,293556.01
20080930,298663.88
20081001,307982.19
20081002,323997.27
20081003,322344.88
20081006,342717.08
20081007,338844.38
20081008,348128.71
20081009,347084.33
20081010,359822.32
20081013,352302.03
20081014,344340.01
20081015,354739.08
20081016,359811.84
20081017,354918.40
20081020,359851.77
20081021,365969.25
20081022,377936.44
20081023,383340.94
20081024,389742.73
20081027,388183.76
20081028,386009.93
20081029,374815.64
20081030,380250.47
20081031,382722.10
20081103,384329.53
20081104,377680.63
20081105,382137.26
20081106,389092.16
20081107,389831.43
20081110,388116.17
20081111,391803.28
20081112,395682.13
20081113,399005.86
20081114,394417.29
20081117,395797.75
20081118,396351.87
20081119,397897.64
20081120,401637.88
20081121,402320.66
20081124,393630.54
20081125,392016.65
20081126,390762.20
20081127,390762.20
20081128,391739.11
20081201,396361.63
20081202,398343.43
20081203,401092.00
20081204,406306.20
20081205,411181.87
20081208,402547.06
20081209,405244.12
20081210,402853.18
20081211,400355.49
20081212,403398.19
20081215,403317.51
20081216,402591.54
20081217,402188.95
20081218,406854.34
20081219,408074.90
20081222,408768.63
20081223,412120.53
20081224,412285.38
20081225,412285.38
20081226,411295.90
20081229,412570.92
20081230,412777.20
20081231,406461.71
20090101,406461.71
20090102,405852.02
20090105,405973.77
20090106,397042.35
20090107,398233.48
20090108,398751.18
20090109,396558.05
20090112,400682.25
20090113,400802.46
20090114,402245.35
20090115,402929.16
20090116,400390.71
20090119,400390.71
20090120,405675.87
20090121,408069.35
20090122,409579.21
20090123,407695.15
20090126,402721.27
20090127,404493.24
20090128,407890.98
20090129,404668.64
20090130,403292.77
20090202,405510.88
20090203,401820.73
20090204,401338.55
20090205,399010.78
20090206,393384.73
20090209,393463.41
20090210,397752.16
20090211,399740.92
20090212,400660.32
20090213,399057.68
20090216,399057.68
20090217,403846.38
20090218,403765.61
20090219,401948.66
20090220,402672.17
20090223,401625.22
20090224,399938.39
20090225,401098.22
20090226,400897.67
20090227,400135.96
20090302,397054.91
20090303,393957.89
20090304,390491.06
20090305,391896.82
20090306,391113.03
20090309,394554.83
20090310,393962.99
20090311,394514.54
20090312,394080.58
20090313,392583.07
20090316,389520.92
20090317,390611.58
20090318,389322.56
20090319,384689.62
20090320,385459.00
20090323,383685.89
20090324,383532.42
20090325,384299.48
20090326,383300.30
20090327,383491.95
20090330,384143.89
20090331,382799.39
20090401,382454.87
20090402,381231.01
20090403,379667.96
20090406,380047.63
20090407,379895.61
20090408,379857.62
20090409,379325.82
20090410,379325.82
20090413,378187.84
20090414,378036.57
20090415,378187.78
20090416,377053.22
20090417,372415.47
20090420,372974.09
20090421,371743.27
20090422,370256.30
20090423,369700.92
20090424,369700.92
20090427,369700.92
20090428,369700.92
20090429,369700.92
20090430,369700.92
20090501,369700.92
20090504,369700.92
20090505,369700.92
20090506,369700.92
20090507,369700.92
20090508,369700.92
20090511,369700.92
20090512,369700.92
20090513,369590.01
20090514,369700.88
20090515,369848.76
20090518,369404.95
20090519,369626.59
20090520,370181.03
20090521,371180.52
20090522,372739.48
20090525,372739.48
20090526,371994.00
20090527,374411.96
20090528,375535.19
20090529,379365.65
20090601,384866.45
20090602,385174.35
20090603,376893.10
20090604,382546.50
20090605,376196.22
20090608,371982.83
20090609,373024.38
20090610,372278.33
20090611,373879.13
20090612,368420.49
20090615,367867.86
20090616,369008.25
20090617,367901.23
20090618,368710.61
20090619,366203.38
20090622,364848.42
20090623,363790.36
20090624,363171.92
20090625,364769.88
20090626,363493.18
20090629,365528.74
20090630,363774.21
20090701,363956.09
20090702,365703.08
20090703,365703.08
20090706,368957.84
20090707,370618.15
20090708,370247.53
20090709,366619.11
20090710,368745.50
20090713,357978.13
20090714,363097.22
20090715,359647.79
20090716,359432.00
20090717,354615.61
20090720,355112.08
20090721,357100.70
20090722,366028.22
20090723,362331.34
20090724,368454.74
20090727,366759.84
20090728,363862.44
20090729,365900.07
20090730,362936.28
20090731,356730.07
20090803,350094.89
20090804,351985.40
20090805,353815.73
20090806,362130.40
20090807,368359.04
20090810,366775.10
20090811,368939.07
20090812,366614.75
20090813,364488.39
20090814,361317.34
20090817,362365.16
20090818,359140.11
20090819,359032.37
20090820,357991.17
20090821,356344.41
20090824,351355.59
20090825,351461.00
20090826,349633.40
20090827,354738.05
20090828,355341.10
20090831,355767.51
20090901,359396.34
20090902,379127.20
20090903,392965.34
20090904,385381.11
20090907,385381.11
20090908,394129.26
20090909,391528.01
20090910,390979.87
20090911,402005.50
20090914,400477.88
20090915,401278.84
20090916,420540.22
20090917,417175.90
20090918,416466.70
20090921,397350.88
20090922,398781.34
20090923,394594.14
20090924,376363.89
20090925,357395.15
20090928,363542.35
20090929,359906.92
20090930,367069.07
20091001,360755.48
20091002,374500.27
20091005,383675.52
20091006,386668.19
20091007,387866.86
20091008,387789.29
20091009,381545.88
20091012,380706.48
20091013,382571.94
20091014,381462.48
20091015,373985.82
20091016,376491.52
20091019,383946.06
20091020,381603.99
20091021,393662.67
20091022,389253.65
20091023,387735.56
20091026,372691.42
20091027,368368.20
20091028,353449.29
20091029,371864.00
20091030,353977.34
20091102,366578.93
20091103,390553.19
20091104,394536.84
20091105,393432.13
20091106,390874.82
20091109,400412.17
20091110,399411.14
20091111,404403.78
20091112,388025.43
20091113,390353.58
20091116,414204.18
20091117,412340.26
20091118,412835.07
20091119,405734.31
20091120,412347.78
20091123,420512.26
20091124,423666.11
20091125,455017.40
20091126,455017.40
20091127,440638.85
20091130,447512.81
20091201,438204.55
20091202,428914.61
20091203,414545.97
20091204,382833.20
20091207,383062.90
20091208,373562.94
20091209,362094.56
20091210,366367.28
20091211,373071.80
20091214,387845.44
20091215,380398.81
20091216,390441.34
20091217,357214.78
20091218,351249.29
20091221,350757.54
20091222,344689.44
20091223,338622.90
20091224,351219.68
20091225,351219.68
20091228,349814.80
20091229,344532.59
20091230,346599.79
20091231,346565.13
20100101,346565.13
20100104,359942.54
20100105,359906.55
20100106,379017.59
20100107,358626.44
20100108,353928.44
20100111,352194.19
20100112,333034.82
20100113,320212.98
20100114,328250.33
20100115,321849.45
20100118,321849.45
20100119,329638.20
20100120,323770.64
20100121,316874.33
20100122,318458.70
20100125,323012.66
20100126,320363.96
20100127,331480.58
20100128,331215.40
20100129,344894.60
20100201,341618.10
20100202,315620.96
20100203,329445.16
20100204,316662.69
20100205,330817.51
20100208,307825.69
20100209,298991.09
20100210,287778.93
20100211,279116.78
20100212,281238.07
20100215,281238.07
20100216,256095.39
20100217,267747.73
20100218,268256.45
20100219,276813.83
20100222,276426.29
20100223,270151.41
20100224,267395.87
20100225,283707.02
20100226,276415.74
20100301,289020.30
20100302,289916.27
20100303,286031.39
20100304,293039.16
20100305,286299.26
20100308,282863.67
20100309,277574.11
20100310,270051.86
20100311,269700.79
20100312,264279.80
20100315,263566.25
20100316,247963.13
20100317,246326.57
20100318,245932.45
20100319,250187.08
20100322,245908.88
20100323,245367.88
20100324,244533.63
20100325,260623.94
20100326,249860.17
20100329,252933.45
20100330,252377.00
20100331,264036.82
20100401,269819.22
20100402,287654.27
20100405,302152.05
20100406,294658.68
20100407,264485.63
20100408,260862.18
20100409,255775.36
20100412,249253.09
20100413,240703.71
20100414,253773.92
20100415,257656.66
20100416,218157.90
20100419,205133.87
20100420,211595.59
20100421,218282.01
20100422,216295.64
20100423,213094.47
20100426,209578.41
20100427,202997.65
20100428,197009.21
20100429,194586.00
20100430,210464.22
20100503,212695.14
20100504,221904.84
20100505,227652.17
20100506,268333.62
20100507,253950.94
20100510,222765.76
20100511,228735.88
20100512,231617.96
20100513,233934.14
20100514,268579.78
20100517,289206.71
20100518,293458.05
20100519,293399.36
20100520,303903.05
20100521,309677.21
20100524,302988.18
20100525,325894.09
20100526,303994.01
20100527,268791.50
20100528,282822.42
20100531,282822.42
20100601,291589.91
20100602,292377.20
20100603,283547.41
20100604,322308.34
20100607,329109.05
20100608,327463.50
20100609,314168.49
20100610,294093.12
20100611,312032.80
20100614,311720.77
20100615,329145.96
20100616,325229.12
20100617,335701.50
20100618,345604.69
20100621,327667.81
20100622,331698.12
20100623,338298.92
20100624,354875.56
20100625,353030.21
20100628,354830.66
20100629,370904.49
20100630,375577.89
20100701,405060.76
20100702,392868.43
20100705,392868.43
20100706,400686.51
20100707,403170.76
20100708,392365.79
20100709,370628.72
20100712,380153.88
20100713,369167.43
20100714,394676.90
20100715,444524.60
20100716,453059.47
20100719,433668.52
20100720,417882.99
20100721,420849.96
20100722,428256.92
20100723,419092.22
20100726,409034.01
20100727,385964.49
20100728,408504.81
20100729,438039.71
20100730,485654.63
20100802,474581.70
20100803,494561.59
20100804,508359.86
20100805,521424.71
20100806,507971.95
20100809,513813.63
20100810,501430.72
20100811,504990.88
20100812,526957.98
20100813,554834.06
20100816,563156.57
20100817,552287.65
20100818,537154.97
20100819,548650.08
20100820,534001.13
20100823,552050.37
20100824,568943.11
20100825,556198.78
20100826,579503.51
20100827,559568.59
20100830,579545.19
20100831,627241.76
20100901,592680.74
20100902,615498.94
20100903,601896.42
20100906,601896.42
20100907,681888.45
20100908,651067.09
20100909,636548.30
20100910,604466.26
20100913,620786.85
20100914,665793.90
20100915,610000.37
20100916,608536.37
20100917,646022.21
20100920,658684.25
20100921,662109.40
20100922,683032.06
20100923,683168.67
20100924,735157.80
20100927,767137.17
20100928,775652.39
20100929,752537.95
20100930,784219.80
20101001,816686.50
20101004,783447.36
20101005,882318.41
20101006,904905.76
20101007,880382.82
20101008,1022916.79
20101011,1030690.96
20101012,1008221.90
20101013,1074058.79
20101014,1106173.15
20101015,1069116.35
20101018,1095737.34
20101019,903545.01
20101020,959745.51
20101021,959073.69
20101022,970966.21
20101025,1037671.58
20101026,1034454.80
20101027,973835.75
20101028,985229.63
20101029,988973.50
20101101,1018840.50
20101102,1044005.86
20101103,1035131.81
20101104,1200545.88
20101105,1187099.76
20101108,1178908.77
20101109,1208970.95
20101110,1192287.15
20101111,1198367.81
20101112,1051567.76
20101115,1021808.39
20101116,818979.42
20101117,795310.92
20101118,884862.93
20101119,814339.35
20101122,771342.23
20101123,732235.18
20101124,718322.71
20101125,718322.71
20101126,672421.89
20101129,683247.89
20101130,714130.69
20101201,760549.18
20101202,777053.10
20101203,818392.33
20101206,825266.82
20101207,792421.20
20101208,829981.97
20101209,809232.42
20101210,810284.42
20101213,867166.39
20101214,851037.09
20101215,802953.50
20101216,791390.97
20101217,808089.32
20101220,848978.63
20101221,914095.30
20101222,897458.76
20101223,962883.51
20101224,962883.51
20101227,977326.76
20101228,1004594.17
20101229,1015644.71
20101230,991269.24
20101231,1107445.99
20110103,1077655.69
20110104,898549.32
20110105,896752.22
20110106,847699.87
20110107,840494.42
20110110,849403.67
20110111,887626.83
20110112,952157.30
20110113,923687.80
20110114,909001.16
20110117,909001.16
20110118,899456.65
20110119,872652.84
20110120,838357.58
20110121,880443.14
20110124,889423.66
20110125,883375.57
20110126,895919.51
20110127,953527.13
20110128,843490.10
20110131,880434.97
20110201,923928.45
20110202,982505.52
20110203,927681.71
20110204,910797.90
20110207,900870.21
20110208,889609.33
20110209,936224.86
20110210,920121.79
20110211,943308.86
20110214,934441.76
20110215,908183.94
20110216,895106.09
20110217,932432.02
20110218,883945.55
20110221,883945.55
20110222,741718.71
20110223,769162.31
20110224,742337.77
20110225,784001.48
20110228,852993.61
20110301,941278.45
20110302,1057408.67
20110303,1017094.97
20110304,1080409.13
20110307,1073251.42
20110308,1061311.50
20110309,1078425.15
20110310,988107.04
20110311,891890.12
20110314,846626.69
20110315,656982.31
20110316,694101.82
20110317,817651.94
20110318,703589.49
20110321,719860.00
20110322,766290.97
20110323,766769.90
20110324,739357.88
20110325,724108.62
20110328,671429.72
20110329,632990.37
20110330,623416.39
20110331,653963.79
20110401,637696.44
20110404,629167.25
20110405,675017.82
20110406,747075.97
20110407,792834.37
20110408,853783.51
20110411,792311.10
20110412,620478.63
20110413,621254.23
20110414,658684.80
20110415,676880.96
20110418,618499.98
20110419,649193.04
20110420,677757.54
20110421,736298.84
20110422,736298.84
20110425,717983.41
20110426,709457.36
20110427,734643.09
20110428,818851.56
20110429,926223.47
20110502,902373.21
20110503,790253.34
20110504,744714.99
20110505,614576.05
20110506,611656.81
20110509,615173.84
20110510,583415.49
20110511,595156.73
20110512,564059.79
20110513,554964.32
20110516,569948.36
20110517,535537.73
20110518,481180.65
20110519,470594.67
20110520,468418.17
20110523,482704.93
20110524,484696.08
20110525,471730.46
20110526,500093.26
20110527,497030.19
20110530,497030.19
20110531,494358.65
20110601,520312.48
20110602,525255.45
20110603,517967.53
20110606,520039.40
20110607,508078.49
20110608,536784.93
20110609,464050.57
20110610,475593.83
20110613,469411.11
20110614,403106.79
20110615,398622.23
20110616,413321.42
20110617,425411.07
20110620,414722.62
20110621,403939.83
20110622,408686.12
20110623,416553.33
20110624,419260.93
20110627,386663.39
20110628,359210.29
20110629,343988.75
20110630,359253.26
20110701,349822.86
20110704,349822.86
20110705,339153.26
20110706,344876.47
20110707,345997.32
20110708,326880.97
20110711,322508.94
20110712,322629.88
20110713,319403.58
20110714,309661.77
20110715,318216.17
20110718,316625.09
20110719,320424.59
20110720,321385.87
20110721,321667.08
20110722,325848.75
20110725,324423.16
20110726,350863.65
20110727,329636.40
20110728,342574.63
20110729,388308.34
20110801,354574.06
20110802,359671.06
20110803,381566.03
20110804,377559.59
20110805,390255.03
20110808,472745.19
20110809,484859.28
20110810,480556.16
20110811,401204.32
20110812,415798.13
20110815,396411.54
20110816,423615.28
20110817,418055.33
20110818,461898.89
20110819,451852.59
20110822,456540.56
20110823,431031.35
20110824,421710.30
20110825,415121.08
20110826,409724.50
20110829,411773.13
20110830,400397.89
20110831,375172.83
20110901,369451.44
20110902,397067.94
20110905,397067.94
20110906,374385.43
20110907,353092.26
20110908,355254.95
20110909,372396.00
20110912,354939.94
20110913,333954.11
20110914,342887.39
20110915,335815.33
20110916,354243.20
20110919,378420.30
20110920,382441.01
20110921,411888.97
20110922,517023.63
20110923,543456.46
20110926,520019.90
20110927,450077.23
20110928,519276.60
20110929,522392.26
20110930,575872.17
20111003,622805.75
20111004,650832.01
20111005,619754.78
20111006,594422.30
20111007,605493.42
20111010,546987.62
20111011,531740.34
20111012,516519.27
20111013,494502.64
20111014,439489.22
20111017,465693.76
20111018,481236.29
20111019,487251.75
20111020,490967.04
20111021,467339.25
20111024,441051.42
20111025,456212.56
20111026,443837.80
20111027,426084.28
20111028,427096.23
20111031,318560.40
20111101,318560.40
20111102,318560.40
20111103,318560.40
20111104,318560.40
20111107,318560.40
20111108,310641.90
20111109,322135.65
20111110,324390.60
20111111,327171.09
20111114,342828.57
20111115,340477.74
20111116,350448.88
20111117,353753.11
20111118,358452.97
20111121,358248.14
20111122,358759.92
20111123,361476.25
20111124,361476.25
20111125,365968.88
20111128,373967.92
20111129,354307.89
20111130,342008.34
20111201,338783.69
20111202,349092.40
20111205,347297.07
20111206,343228.73
20111207,359556.61
20111208,342606.08
20111209,356652.93
20111212,370307.64
20111213,365282.04
20111214,392573.83
20111215,388479.84
20111216,384151.07
20111219,382724.22
20111220,368290.05
20111221,364449.31
20111222,362418.81
20111223,358069.78
20111226,358069.78
20111227,347890.37
20111228,359370.75
20111229,375285.74
20111230,381129.48
20120102,381129.48
20120103,372036.82
20120104,359919.05
20120105,352257.91
20120106,349490.17
20120109,354233.25
20120110,354941.72
20120111,362953.26
20120112,366116.14
20120113,365906.93
20120116,365906.93
20120117,370297.81
20120118,368234.73
20120119,356661.63
20120120,352840.26
20120123,335299.06
20120124,333430.96
20120125,323856.73
20120126,319692.86
20120127,300008.91
20120130,301637.53
20120131,303792.09
20120201,309954.73
20120202,305571.08
20120203,294352.26
20120206,296665.02
20120207,288231.26
20120208,285760.71
20120209,288699.96
20120210,281152.52
20120213,290992.86
20120214,306997.46
20120215,313488.27
20120216,316936.64
20120217,325493.93
20120220,325493.93
20120221,348464.50
20120222,365389.92
20120223,379013.74
20120224,408306.09
20120227,399206.70
20120228,383238.43
20120229,381541.23
20120301,400018.73
20120302,397618.62
20120305,378192.11
20120306,358904.31
20120307,373465.57
20120308,382322.04
20120309,394993.28
20120312,387319.13
20120313,395120.84
20120314,419392.55
20120315,421309.77
20120316,428592.41
20120319,430796.60
20120320,411656.93
20120321,401835.97
20120322,398563.87
20120323,393951.92
20120326,385003.59
20120327,373288.48
20120328,362943.05
20120329,362217.17
20120330,358181.03
20120402,361097.65
20120403,345209.35
20120404,335346.23
20120405,338603.88
20120406,338603.88
20120409,336185.28
20120410,336377.38
20120411,335800.74
20120412,332634.62
20120413,336103.52
20120416,340184.78
20120417,336053.96
20120418,329572.92
20120419,332256.59
20120420,335531.69
20120423,331169.77
20120424,328189.25
20120425,327485.98
20120426,336094.19
20120427,340895.53
20120430,333980.22
20120501,331928.63
20120502,332023.47
20120503,326948.25
20120504,328816.53
20120507,328487.71
20120508,357957.75
20120509,360565.73
20120510,367107.42
20120511,393014.72
20120514,422378.53
20120515,431429.50
20120516,461383.03
20120517,471599.37
20120518,486151.58
20120521,477817.55
20120522,496862.00
20120523,569829.73
20120524,560793.86
20120525,561594.99
20120528,561594.99
20120529,559829.98
20120530,629808.73
20120531,665887.77
20120601,893288.44
20120604,873636.10
20120605,866210.19
20120606,698598.52
20120607,642012.04
20120608,682779.80
20120611,669124.21
20120612,631653.25
20120613,669236.62
20120614,654178.80
20120615,597592.33
20120618,585042.89
20120619,516592.87
20120620,548105.04
20120621,607848.49
20120622,596907.21
20120625,595713.40
20120626,568906.30
20120627,560941.61
20120628,613670.12
20120629,574833.57
20120702,572370.00
20120703,544978.00
20120704,544978.00
20120705,559147.43
20120706,573126.12
20120709,565921.10
20120710,577239.52
20120711,570147.72
20120712,575930.65
20120713,554538.94
20120716,551528.59
20120717,542467.76
20120718,546575.02
20120719,540875.02
20120720,536084.41
20120723,534935.66
20120724,542119.08
20120725,547230.49
20120726,536051.35
20120727,517595.87
20120730,527799.90
20120731,527950.70
20120801,517316.27
20120802,531948.93
20120803,499196.07
20120806,499053.45
20120807,486078.06
20120808,486564.13
20120809,485591.01
20120810,488712.66
20120813,485850.20
20120814,481546.96
20120815,487738.28
20120816,497980.78
20120817,492574.13
20120820,489266.85
20120821,493320.77
20120822,499099.67
20120823,512218.86
20120824,503877.01
20120827,502509.35
20120828,498991.78
20120829,498777.93
20120830,486094.72
20120831,507344.00
20120903,507344.00
20120904,512852.31
20120905,520471.83
20120906,523371.60
20120907,581540.62
20120910,581623.69
20120911,621174.10
20120912,616825.89
20120913,701683.50
20120914,732357.10
20120917,659435.25
20120918,664051.30
20120919,678660.43
20120920,647151.20
20120921,653252.91
20120924,625816.28
20120925,616339.64
20120926,589396.79
20120927,606573.50
20120928,576158.17
20121001,572454.30
20121002,572536.07
20121003,577852.48
20121004,580494.09
20121005,584474.62
20121008,549990.62
20121009,521312.54
20121010,511482.07
20121011,526315.05
20121012,519924.08
20121015,512273.77
20121016,504882.39
20121017,521182.88
20121018,495198.19
20121019,459543.92
20121022,496766.98
20121023,497547.62
20121024,493851.55
20121025,515157.71
20121026,480862.93
20121029,491785.39
20121030,479209.73
20121031,485850.21
20121101,490084.05
20121102,506956.94
20121105,499642.28
20121106,473732.26
20121107,509059.15
20121108,495169.10
20121109,479394.43
20121112,464601.69
20121113,463606.11
20121114,468374.63
20121115,504907.86
20121116,492285.16
20121119,447205.90
20121120,455255.61
20121121,479839.41
20121122,479839.41
20121123,487996.68
20121126,476354.48
20121127,471795.08
20121128,464111.56
20121129,456354.27
20121130,457006.20
20121203,438595.38
20121204,435149.28
20121205,441925.17
20121206,438894.83
20121207,428862.95
20121210,448100.51
20121211,462695.79
20121212,525424.12
20121213,519569.39
20121214,502349.38
20121217,539451.47
20121218,584380.07
20121219,590307.35
20121220,619485.40
20121221,524084.65
20121224,534117.13
20121225,534117.13
20121226,569063.65
20121227,550365.84
20121228,544862.18
20121231,571249.08
20130101,571249.08
20130102,590834.76
20130103,562812.31
20130104,570128.87
20130107,562309.96
20130108,544557.03
20130109,559104.49
20130110,558385.64
20130111,541554.30
20130114,526622.87
20130115,492392.39
20130116,492181.36
20130117,526423.12
20130118,523189.38
20130121,523189.38
20130122,538810.32
20130123,532036.70
20130124,584936.35
20130125,626550.40
20130128,642482.68
20130129,656800.86
20130130,653516.86
20130131,602822.62
20130201,664568.88
20130204,617479.43
20130205,663437.54
20130206,639553.79
20130207,619910.35
20130208,610434.58
20130211,614533.21
20130212,639377.91
20130213,650247.34
20130214,667989.80
20130215,687361.51
20130218,687361.51
20130219,707098.60
20130220,776596.29
20130221,808214.85
20130222,807637.56
20130225,787100.49
20130226,764387.02
20130227,776071.22
20130228,818200.80
20130301,880267.17
20130304,862158.82
20130305,845777.80
20130306,876225.80
20130307,855446.73
20130308,871333.60
20130311,868097.22
20130312,807950.48
20130313,800448.09
20130314,801820.28
20130315,801133.01
20130318,784881.45
20130319,822892.14
20130320,772930.83
20130321,732296.76
20130322,709177.10
20130325,689826.70
20130326,724810.76
20130327,736304.19
20130328,751030.28
20130329,751030.28
20130401,758540.58
20130402,768618.33
20130403,806280.63
20130404,828280.57
20130405,904955.69
20130408,845875.01
20130409,746061.76
20130410,745955.18
20130411,742012.27
20130412,843031.94
20130415,1008145.77
20130416,924037.61
20130417,1040598.36
20130418,1064829.43
20130419,1054789.61
20130422,1007625.45
20130423,1024611.13
20130424,956254.93
20130425,839182.01
20130426,852968.57
20130429,852846.72
20130430,828479.67
20130501,902332.71
20130502,801915.97
20130503,720120.54
20130506,700265.79
20130507,700365.83
20130508,707069.33
20130509,691210.78
20130510,671165.66
20130513,677973.20
20130514,703542.48
20130515,718919.90
20130516,722411.80
20130517,722824.61
20130520,696802.92
20130521,713725.28
20130522,781631.14
20130523,728815.21
20130524,723192.92
20130527,723192.92
20130528,772060.10
20130529,753310.07
20130530,706927.69
20130531,779438.27
20130603,715301.64
20130604,744935.56
20130605,731739.56
20130606,682399.41
20130607,698289.57
20130610,702978.08
20130611,718945.73
20130612,724902.70
20130613,701291.59
20130614,678349.33
20130617,657126.69
20130618,666983.59
20130619,665363.77
20130620,689697.08
20130621,693342.62
20130624,714241.95
20130625,720874.19
20130626,729421.70
20130627,742551.29
20130628,757720.56
20130701,737153.85
20130702,748105.85
20130703,737204.88
20130704,737204.88
20130705,830829.90
20130708,793323.87
20130709,790603.90
20130710,819969.19
20130711,719230.12
20130712,750054.26
20130715,758947.76
20130716,734878.28
20130717,746951.28
20130718,757622.01
20130719,735759.20
20130722,687304.21
20130723,697024.65
20130724,702800.00
20130725,701996.80
20130726,693171.70
20130729,701093.66
20130730,698689.91
20130731,698590.10
20130801,755175.89
20130802,730147.21
20130805,733067.80
20130806,723119.02
20130807,729110.58
20130808,698279.61
20130809,737084.01
20130812,719604.59
20130813,763603.27
20130814,757385.36
20130815,735962.17
20130816,759092.41
20130819,720920.91
20130820,683227.04
20130821,664779.91
20130822,679974.88
20130823,675312.20
20130826,630934.54
