Date,signal,Open,MA,Upper Band,Lower Band
2014-06-18,0.0,80.7,80.51524999999992,80.91879027060367,80.11170972939618
2014-06-19,0.0,80.47,80.53499999999993,80.88561374758967,80.18438625241018
2014-06-20,0.0,80.37,80.54674999999992,80.85630249958429,80.23719750041555
2014-06-23,0.0,80.445,80.55424999999991,80.84578516082777,80.26271483917205
2014-06-24,0.0,80.355,80.54949999999991,80.85061293562195,80.24838706437787
2014-06-25,0.0,80.385,80.55199999999991,80.84671002697375,80.25728997302606
2014-06-26,0.0,80.255,80.54474999999991,80.86044724420537,80.22905275579444
2014-06-27,0.0,80.255,80.52699999999992,80.86514789663529,80.18885210336454
2014-06-30,1.0,80.075,80.50399999999992,80.89524928114807,80.11275071885177
2014-07-01,0.0,79.84,80.47574999999992,80.96165405431408,79.98984594568576
2014-07-02,0.0,79.86,80.4342499999999,80.97818267046469,79.89031732953512
2014-07-03,0.0,79.99,80.40374999999992,80.97481807825238,79.83268192174745
2014-07-04,0.0,80.27,80.38299999999991,80.9417074368566,79.82429256314322
2014-07-07,0.0,80.33,80.37949999999991,80.93861447843788,79.82038552156193
2014-07-08,0.0,80.265,80.37049999999991,80.93090074946316,79.81009925053665
2014-07-09,0.0,80.195,80.34799999999991,80.89855789886158,79.79744210113824
2014-07-10,0.0,80.055,80.30899999999991,80.82549394962467,79.79250605037515
2014-07-11,0.0,80.185,80.2792499999999,80.75034738908096,79.80815261091885
2014-07-14,0.0,80.22,80.25374999999991,80.67730489608658,79.83019510391324
2014-07-15,0.0,80.21,80.23649999999991,80.63705087067552,79.83594912932429
2014-07-16,-1.0,80.42,80.22249999999991,80.57381894341032,79.8711810565895
2014-07-17,0.0,80.595,80.2287499999999,80.6012667781442,79.85623322185562
2014-07-18,0.0,80.605,80.24049999999991,80.64366125805802,79.8373387419418
2014-07-21,0.0,80.58,80.24724999999991,80.66801685943516,79.82648314056466
2014-07-22,0.0,80.64,80.26149999999991,80.71400524858714,79.80899475141268
2014-07-23,2.0,80.87,80.28574999999991,80.80863885052074,79.76286114947908
2014-07-24,0.0,80.89,80.31749999999991,80.90249145292806,79.73250854707176
2014-07-25,0.0,80.945,80.3519999999999,80.99653394014501,79.7074660598548
2014-07-28,0.0,81.15,80.40574999999991,81.12399978245652,79.6875002175433
2014-07-29,0.0,81.09,80.46824999999991,81.19618045684244,79.74031954315738
2014-07-30,0.0,81.29,80.53974999999991,81.29506102864902,79.78443897135081
2014-07-31,0.0,81.5,80.61524999999992,81.43480155420438,79.79569844579545
2014-08-01,0.0,81.53,80.6782499999999,81.57228733143465,79.78421266856516
2014-08-04,0.0,81.395,80.73149999999991,81.66233349746277,79.80066650253706
2014-08-05,0.0,81.4,80.78824999999992,81.73662901178736,79.83987098821248
2014-08-06,0.0,81.615,80.85924999999992,81.83165565094961,79.88684434905022
2014-08-07,0.0,81.5,80.93149999999991,81.86821820735948,79.99478179264035
2014-08-08,0.0,81.625,81.00349999999992,81.92080093208213,80.0861990679177
2014-08-11,0.0,81.47,81.06599999999992,81.93004050830892,80.20195949169091
2014-08-12,0.0,81.535,81.13224999999991,81.92373894496306,80.34076105503677
2014-08-13,0.0,81.575,81.18999999999991,81.93219943411373,80.4478005658861
2014-08-14,0.0,81.665,81.24349999999991,81.96025030519613,80.5267496948037
2014-08-15,0.0,81.65,81.29574999999991,81.96978468011575,80.62171531988407
2014-08-18,0.0,81.5,81.34174999999992,81.93482904194869,80.74867095805115
2014-08-19,0.0,81.65,81.39224999999992,81.90416283437591,80.88033716562393
2014-08-20,-2.0,81.94,81.44574999999993,81.95177643211474,80.93972356788512
2014-08-21,0.0,82.29,81.51574999999993,82.07899306475869,80.95250693524116
2014-08-22,0.0,82.235,81.58024999999992,82.16241385150465,80.99808614849519
2014-08-25,0.0,82.62,81.65374999999992,82.35837667420323,80.9491233257966
2014-08-26,0.0,82.64,81.73124999999993,82.50806963801045,80.95443036198941
2014-08-27,0.0,82.69,81.80124999999994,82.65491782181284,80.94758217818703
2014-08-28,0.0,82.49,81.85074999999993,82.7427549046943,80.95874509530557
2014-08-29,0.0,82.495,81.89899999999994,82.82030125366174,80.97769874633815
2014-09-01,0.0,82.78,81.96824999999994,82.93470887134356,81.00179112865632
2014-09-02,0.0,82.78,82.03724999999994,83.02831243496496,81.04618756503493
2014-09-03,0.0,83.005,82.10674999999993,83.1624643316251,81.05103566837477
2014-09-04,0.0,82.89,82.17624999999994,83.24595965686893,81.10654034313094
2014-09-05,0.0,83.935,82.29174999999994,83.57579935652747,81.0077006434724
2014-09-08,0.0,83.885,82.41249999999994,83.81360492112425,81.01139507887562
2014-09-09,0.0,84.35,82.55324999999992,84.12825246031507,80.97824753968477
2014-09-10,0.0,84.12,82.68049999999992,84.32834981111705,81.0326501888828
2014-09-11,0.0,84.255,82.80999999999992,84.52402742101708,81.09597257898275
2014-09-12,0.0,84.43,82.94899999999993,84.71432319986978,81.18367680013007
2014-09-15,0.0,84.32,83.08999999999992,84.81998554907216,81.36001445092768
2014-09-16,0.0,84.375,83.22624999999991,84.90973411040866,81.54276588959115
2014-09-17,0.0,84.235,83.34099999999991,84.97013351202364,81.71186648797618
2014-09-18,0.0,84.865,83.4697499999999,85.15241596506806,81.78708403493175
2014-09-19,0.0,84.37,83.57649999999991,85.20221553477182,81.950784465228
2014-09-22,0.0,84.93,83.69199999999992,85.35723391750183,82.02676608249801
2014-09-23,0.0,84.805,83.80024999999992,85.45932948875226,82.14117051124758
2014-09-24,0.0,84.775,83.90449999999991,85.53317093054382,82.27582906945601
2014-09-25,0.0,85.2,84.03999999999992,85.62575849359177,82.45424150640807
2014-09-29,0.0,85.81,84.20574999999992,85.80384660221104,82.60765339778881
2014-09-30,0.0,85.74,84.35374999999992,85.94451357451332,82.76298642548652
2014-10-01,0.0,86.05,84.51724999999992,86.09956310112707,82.93493689887276
2014-10-02,0.0,85.965,84.66524999999993,86.2072988805477,83.12320111945216
2014-10-03,0.0,85.725,84.80699999999992,86.18244683648565,83.43155316351418
2014-10-06,0.0,86.8,84.95024999999991,86.51616977763815,83.38433022236167
2014-10-07,0.0,85.93,85.05249999999992,86.59370569684853,83.51129430315132
2014-10-08,0.0,85.755,85.12274999999993,86.65753817756665,83.5879618224332
2014-10-09,0.0,85.365,85.18499999999992,86.65152991786678,83.71847008213305
2014-10-10,0.0,85.655,85.25499999999992,86.67003003501635,83.8399699649835
2014-10-13,0.0,85.9,85.32849999999993,86.71694553368089,83.94005446631898
2014-10-14,0.0,85.42,85.38349999999994,86.69267569485474,84.07432430514514
2014-10-15,0.0,86.035,85.46649999999994,86.71864256376756,84.21435743623232
2014-10-16,0.0,85.0,85.50474999999994,86.64589624391373,84.36360375608616
2014-10-17,0.0,85.025,85.51274999999995,86.63797653274726,84.38752346725265
2014-10-18,0.0,85.33,85.56074999999994,86.56196064217197,84.55953935782792
2014-10-20,0.0,85.33,85.58074999999994,86.54610110193049,84.61539889806939
2014-10-21,0.0,85.13,85.59699999999992,86.51956381892983,84.67443618107002
2014-10-22,0.0,85.47,85.63174999999993,86.47696165988076,84.7865383401191
2014-10-23,0.0,85.87,85.66524999999992,86.49227161398501,84.83822838601482
2014-10-24,0.0,85.925,85.6709999999999,86.5035478965191,84.83845210348072
2014-10-27,0.0,85.8,85.67399999999991,86.50795203698915,84.84004796301066
2014-10-28,0.0,85.615,85.65224999999991,86.46834114074248,84.83615885925734
2014-10-29,0.0,85.435,85.62574999999991,86.43387916665492,84.8176208333449
2014-10-30,0.0,86.095,85.64424999999991,86.47718021916508,84.81131978083475
2014-10-31,0.0,86.25,85.61674999999993,86.32172003482306,84.91177996517679
2014-11-03,2.0,87.13,85.67674999999991,86.63640762123704,84.71709237876279
2014-11-04,0.0,87.365,85.75724999999991,86.96714038759644,84.54735961240338
2014-11-05,0.0,87.105,85.8442499999999,87.1731866990185,84.5153133009813
2014-11-06,0.0,87.58,85.9404999999999,87.46510453888807,84.41589546111173
2014-11-07,-2.0,88.175,86.0542499999999,87.86282201957732,84.24567798042247
2014-11-10,0.0,87.63,86.16474999999988,88.07216572552967,84.2573342744701
2014-11-11,0.0,87.83,86.25449999999988,88.29343575180727,84.21556424819249
2014-11-12,0.0,87.765,86.3927499999999,88.44759178222992,84.33790821776986
2014-11-13,0.0,87.9,86.53649999999989,88.590747064011,84.48225293598878
2014-11-14,0.0,87.95,86.66749999999989,88.73141739175718,84.6035826082426
2014-11-17,0.0,87.65,86.7834999999999,88.79377634916143,84.77322365083837
2014-11-18,0.0,87.95,86.9244999999999,88.84466119114978,85.00433880885001
2014-11-19,0.0,87.74,87.0379999999999,88.86703909198184,85.20896090801796
2014-11-20,0.0,87.78,87.13349999999988,88.90724490837823,85.35975509162154
2014-11-21,0.0,87.72,87.2232499999999,88.92344197445398,85.52305802554581
2014-11-24,0.0,88.445,87.35549999999989,89.00295227548408,85.70804772451571
2014-11-25,0.0,88.225,87.48599999999989,88.96630942711235,86.00569057288743
2014-11-26,0.0,87.925,87.61049999999989,88.76225474819846,86.45874525180132
2014-11-27,0.0,87.73,87.69224999999989,88.61057170288943,86.77392829711034
2014-11-28,0.0,88.135,87.78649999999989,88.44298381548806,87.13001618451172
2014-12-01,0.0,88.37,87.84849999999987,88.47896887313946,87.21803112686028
2014-12-02,0.0,88.025,87.88149999999987,88.47531057585542,87.28768942414433
2014-12-03,0.0,88.675,87.95999999999988,88.5373214009525,87.38267859904727
2014-12-04,0.0,88.97,88.02949999999989,88.728870431172,87.33012956882777
2014-12-05,0.0,88.665,88.05399999999989,88.80450383076817,87.30349616923161
2014-12-08,0.0,89.435,88.14424999999987,89.08028031467875,87.208219685321
2014-12-09,0.0,89.21,88.21324999999987,89.24500711773534,87.18149288226441
2014-12-10,0.0,88.685,88.25924999999987,89.28899887715284,87.2295011228469
2014-12-11,0.0,87.97,88.26274999999987,89.28805714910095,87.23744285089879
2014-12-12,0.0,88.59,88.29474999999987,89.31896421099177,87.27053578900797
2014-12-15,0.0,88.465,88.33549999999985,89.3178588957186,87.35314110428111
2014-12-16,0.0,88.68,88.37199999999986,89.34858281778735,87.39541718221237
2014-12-17,0.0,88.19,88.39449999999985,89.33174543210274,87.45725456789697
2014-12-18,0.0,89.25,88.46799999999986,89.43115834627409,87.50484165372563
2014-12-19,0.0,89.51,88.55749999999986,89.55794240213886,87.55705759786086
2014-12-22,2.0,89.92,88.63124999999987,89.79223180433516,87.47026819566457
2014-12-23,0.0,89.945,88.71724999999986,89.99415044639245,87.44034955360728
2014-12-24,0.0,90.245,88.83324999999988,90.21814088017693,87.44835911982283
2014-12-26,0.0,90.12,88.95274999999988,90.34864209826448,87.55685790173528
2014-12-29,0.0,90.31,89.06149999999988,90.52296878173883,87.60003121826094
2014-12-30,0.0,90.515,89.16874999999989,90.72334922487988,87.6141507751199
2014-12-31,0.0,90.255,89.28024999999988,90.81041494208861,87.75008505791115
2015-01-02,0.0,90.81,89.38699999999989,91.02729997256507,87.7467000274347
2015-01-05,-2.0,91.73,89.52499999999989,91.44269653490767,87.60730346509212
2015-01-06,0.0,91.57,89.67024999999988,91.73946597471041,87.60103402528935
2015-01-07,0.0,92.0,89.79849999999989,92.09857412923947,87.49842587076031
2015-01-08,0.0,92.235,89.94974999999988,92.46308936228208,87.43641063771769
2015-01-09,0.0,92.515,90.14124999999989,92.81825742434465,87.46424257565512
2015-01-12,0.0,92.04,90.34474999999989,92.9483829906491,87.74111700935069
2015-01-13,0.0,92.15,90.52274999999989,93.1088908990997,87.93660910090007
2015-01-14,0.0,92.46,90.7224999999999,93.25868709877567,88.18631290122413
2015-01-15,0.0,92.37,90.9069999999999,93.3574232287497,88.4565767712501
2015-01-16,0.0,92.565,91.1257499999999,93.33630258928531,88.91519741071448
2015-01-19,0.0,92.955,91.3109999999999,93.48236270576703,89.13963729423276
2015-01-20,0.0,93.05,91.48799999999989,93.62004221346479,89.35595778653499
2015-01-21,0.0,93.3,91.65699999999988,93.8008992513632,89.51310074863656
2015-01-22,0.0,93.08,91.81374999999989,93.89144553832983,89.73605446166994
2015-01-23,0.0,94.42,92.02249999999988,94.26054043752465,89.7844595624751
2015-01-26,0.0,95.5,92.29149999999989,94.82410360103893,89.75889639896084
2015-01-27,0.0,95.325,92.54224999999988,95.22883421606232,89.85566578393744
2015-01-28,0.0,94.365,92.73474999999988,95.36382678662969,90.10567321337007
2015-01-29,0.0,94.875,92.96574999999989,95.49258651034155,90.43891348965822
2015-01-30,0.0,94.895,93.16999999999989,95.62621253151983,90.71378746847995
2015-02-02,0.0,94.905,93.32874999999989,95.80251206414339,90.85498793585639
2015-02-03,0.0,94.71,93.4857499999999,95.89071003085185,91.08078996914794
2015-02-04,0.0,93.95,93.5832499999999,95.8956995129613,91.27080048703849
2015-02-05,0.0,94.66,93.70449999999991,95.97538947331105,91.43361052668877
2015-02-06,0.0,93.73,93.7652499999999,95.96963761337359,91.5608623866262
2015-02-09,0.0,94.9,93.90824999999991,96.01532445288366,91.80117554711616
2015-02-10,0.0,94.63,94.0322499999999,95.9979953421018,92.06650465789801
2015-02-11,0.0,94.805,94.1494999999999,96.00265919445549,92.29634080554432
2015-02-12,0.0,95.015,94.28174999999992,95.97902214965514,92.5844778503447
2015-02-13,0.0,94.32,94.36949999999992,95.87308870705887,92.86591129294096
2015-02-16,0.0,94.22,94.43274999999991,95.79256055665668,93.07293944334315
2015-02-17,0.0,94.515,94.50599999999993,95.70873687895359,93.30326312104627
2015-02-18,0.0,94.195,94.55074999999992,95.63103827171038,93.47046172828946
2015-02-19,0.0,94.165,94.60499999999993,95.47240417337886,93.737595826621
2015-02-20,0.0,94.475,94.60774999999992,95.47313705213045,93.7423629478694
2015-02-23,0.0,94.415,94.55349999999991,95.31856927790564,93.78843072209419
2015-02-24,0.0,94.66,94.52024999999992,95.20152435735912,93.83897564264072
2015-02-25,0.0,94.445,94.52424999999991,95.20276510668154,93.84573489331828
2015-02-26,0.0,94.26,94.49349999999991,95.16130311469405,93.82569688530577
2015-02-27,0.0,95.23,94.51024999999991,95.23211200204406,93.78838799795577
2015-03-02,2.0,95.375,94.53374999999991,95.33204114362809,93.73545885637174
2015-03-03,0.0,95.505,94.57349999999992,95.47538746526106,93.67161253473878
2015-03-04,0.0,95.385,94.64524999999992,95.5654482123407,93.72505178765914
2015-03-05,0.0,95.98,94.71124999999992,95.8001066250866,93.62239337491324
2015-03-06,-2.0,96.39,94.84424999999992,96.06323431080753,93.6252656891923
2015-03-09,0.0,97.77,94.98774999999992,96.75266777428716,93.22283222571268
2015-03-10,0.0,97.765,95.14449999999992,97.27374376246466,93.01525623753518
2015-03-11,0.0,98.565,95.33249999999992,97.92271524202036,92.74228475797949
2015-03-12,0.0,99.66,95.56474999999992,98.76142714197015,92.36807285802969
2015-03-13,0.0,99.18,95.80774999999993,99.31298533446676,92.3025146655331
2015-03-16,0.0,100.65,96.12924999999993,100.1365574189528,92.12194258104705
2015-03-17,0.0,100.1,96.40849999999992,100.69555038458776,92.12144961541208
2015-03-18,0.0,99.99,96.69824999999993,101.12865548369943,92.26784451630043
2015-03-19,0.0,97.85,96.88249999999992,101.1807013680136,92.58429863198624
2015-03-20,0.0,99.3,97.12374999999993,101.39591324009207,92.85158675990779
2015-03-23,0.0,97.8,97.29299999999992,101.38699487053829,93.19900512946155
2015-03-24,0.0,97.255,97.42274999999992,101.33519229989324,93.51030770010661
2015-03-25,0.0,97.53,97.57699999999991,101.24318793844421,93.91081206155562
2015-03-26,0.0,97.14,97.72099999999992,101.06699551703134,94.37500448296849
2015-03-27,0.0,97.575,97.83824999999993,100.98530302624438,94.69119697375548
2015-03-30,0.0,97.62,97.95049999999992,100.89151156066987,95.00948843932997
2015-03-31,0.0,98.25,98.08774999999991,100.80731701516873,95.3681829848311
2015-04-01,0.0,98.73,98.25499999999991,100.68516048852617,95.82483951147366
2015-04-02,0.0,98.435,98.37774999999992,100.57246290833079,96.18303709166905
2015-04-06,0.0,96.835,98.39999999999992,100.52145468959246,96.27854531040738
2015-04-07,0.0,97.25,98.37399999999991,100.53802079472305,96.20997920527677
2015-04-08,0.0,98.115,98.3914999999999,100.54115136708111,96.24184863291867
2015-04-09,0.0,98.26,98.37624999999989,100.52508893067714,96.22741106932263
2015-04-10,0.0,99.215,98.3539999999999,100.45795484742277,96.25004515257703
2015-04-13,0.0,99.66,98.3779999999999,100.52950970250978,96.22649029749002
2015-04-14,0.0,99.775,98.33424999999988,100.32905895075035,96.33944104924942
2015-04-15,0.0,99.005,98.2794999999999,100.13251888819133,96.42648111180847
2015-04-16,0.0,98.58,98.20899999999989,99.8962154574902,96.52178454250958
2015-04-17,0.0,97.89,98.2109999999999,99.89660256288185,96.52539743711795
2015-04-20,0.0,97.6,98.12599999999989,99.75383168662914,96.49816831337064
2015-04-21,0.0,98.08,98.1399999999999,99.76117858362178,96.51882141637802
2015-04-22,0.0,98.18,98.1862499999999,99.75575270786447,96.61674729213533
2015-04-23,0.0,98.23,98.22124999999991,99.76160344969716,96.68089655030266
2015-04-24,0.0,97.535,98.2409999999999,99.73481926617443,96.74718073382537
2015-04-27,0.0,97.125,98.21849999999989,99.76441429257702,96.67258570742277
2015-04-28,0.0,96.95,98.1849999999999,99.80843463065007,96.56156536934974
2015-04-29,1.0,96.245,98.0847499999999,99.9142894912365,96.2552105087633
2015-04-30,0.0,95.305,97.91349999999989,100.07961195463065,95.74738804536912
2015-05-01,-1.0,94.94,97.7387499999999,100.24550861422553,95.23199138577426
2015-05-04,0.0,95.4,97.66699999999989,100.34913422482802,94.98486577517176
2015-05-05,0.0,95.595,97.58424999999988,100.41096412597626,94.7575358740235
2015-05-06,0.0,95.3,97.44349999999989,100.42650033523194,94.46049966476784
2015-05-07,0.0,94.25,97.24299999999988,100.50549045975521,93.98050954024455
2015-05-08,0.0,94.745,97.0194999999999,100.32317658828674,93.71582341171305
2015-05-11,0.0,94.88,96.78049999999988,99.97531439210385,93.5856856078959
2015-05-12,0.0,95.15,96.54924999999989,99.50411594450478,93.594384055495
2015-05-13,0.0,94.605,96.32924999999989,99.1731052617871,93.48539473821268
2015-05-14,0.0,93.73,96.0867499999999,98.94862573978924,93.22487426021056
2015-05-15,0.0,93.475,95.86599999999989,98.81715502811936,92.91484497188041
2015-05-18,0.0,93.31,95.65149999999988,98.68968218676797,92.6133178132318
2015-05-19,0.0,94.13,95.45399999999988,98.34501988924225,92.56298011075751
2015-05-20,0.0,95.385,95.31424999999987,97.9208977993765,92.70760220062324
2015-05-21,0.0,95.635,95.18449999999987,97.43117064786863,92.93782935213112
2015-05-22,0.0,95.46,95.08074999999988,97.05930572324728,93.10219427675248
2015-05-25,0.0,96.43,95.04599999999988,96.90022652337696,93.1917734766228
2015-05-26,0.0,96.54,95.02549999999988,96.80253095077002,93.24846904922974
2015-05-27,2.0,97.315,95.07899999999988,97.05316210073909,93.10483789926067
2015-05-28,0.0,97.375,95.18249999999988,97.3957724640212,92.96922753597855
2015-05-29,0.0,97.015,95.28624999999988,97.63473222262688,92.93776777737288
2015-06-01,0.0,96.99,95.36574999999988,97.82909178505429,92.90240821494547
2015-06-02,0.0,97.53,95.46249999999988,98.10009265239998,92.82490734759978
2015-06-03,0.0,96.0,95.49749999999987,98.14410064988928,92.85089935011047
2015-06-04,-2.0,95.43,95.55649999999989,98.14111428456829,92.97188571543148
2015-06-05,0.0,95.715,95.60499999999988,98.16315167650285,93.0468483234969
2015-06-08,0.0,96.445,95.68324999999989,98.24364894352314,93.12285105647663
2015-06-09,0.0,95.27,95.68924999999987,98.24518089695209,93.13331910304765
2015-06-10,0.0,95.1,95.71399999999987,98.23682698574325,93.19117301425649
2015-06-11,0.0,94.74,95.76449999999987,98.16386220691966,93.36513779308008
2015-06-12,0.0,95.1,95.84574999999987,98.02989348200718,93.66160651799255
2015-06-15,0.0,95.415,95.95099999999988,97.81574555904943,94.08625444095033
2015-06-16,0.0,95.12,96.00049999999987,97.71583641015242,94.28516358984733
2015-06-17,0.0,95.27,95.99474999999987,97.71904833555408,94.27045166444566
2015-06-18,0.0,94.35,95.93049999999987,97.79378983252593,94.0672101674738
2015-06-19,0.0,94.2,95.86749999999986,97.87015448842142,93.86484551157831
2015-06-22,0.0,94.275,95.75974999999987,97.85930108296856,93.66019891703118
2015-06-23,0.0,94.5,95.65774999999988,97.79366543605884,93.52183456394091
2015-06-24,0.0,95.58,95.57099999999987,97.56698246485143,93.5750175351483
2015-06-25,0.0,95.42,95.47324999999987,97.28967581736619,93.65682418263354
2015-06-26,0.0,95.36,95.39049999999986,97.06357471440892,93.7174252855908
2015-06-29,0.0,96.41,95.36149999999986,96.94011046493253,93.7828895350672
2015-06-30,0.0,95.185,95.24424999999987,96.47012631920784,94.0183736807919
2015-07-01,0.0,95.795,95.23399999999987,96.43765526625964,94.0303447337401
2015-07-02,0.0,96.58,95.29149999999986,96.62949140505256,93.95350859494715
2015-07-03,0.0,96.255,95.31849999999987,96.71029775829484,93.9267022417049
2015-07-06,0.0,96.77,95.33474999999987,96.78513434561137,93.88436565438838
2015-07-07,0.0,96.5,95.39624999999987,96.93222159804291,93.86027840195682
2015-07-08,0.0,96.905,95.48649999999988,97.14913074673679,93.82386925326297
2015-07-09,0.0,96.44,95.57149999999987,97.24655850643926,93.89644149356049
2015-07-10,0.0,96.55,95.64399999999988,97.35625757408006,93.9317424259197
2015-07-13,0.0,96.065,95.67649999999989,97.39480177791754,93.95819822208225
2015-07-14,0.0,97.095,95.77524999999989,97.57914710072237,93.9713528992774
2015-07-15,0.0,96.815,95.85249999999989,97.69514348152175,94.00985651847803
2015-07-16,0.0,97.35,96.0024999999999,97.81973278640757,94.18526721359223
2015-07-17,0.0,97.755,96.1802499999999,97.95236871780496,94.40813128219484
2015-07-20,0.0,98.09,96.3709999999999,98.10255883526801,94.63944116473178
2015-07-21,0.0,98.15,96.5534999999999,98.22619572845595,94.88080427154385
2015-07-22,0.0,97.45,96.6469999999999,98.30052472010394,94.99347527989588
2015-07-23,0.0,97.6,96.75599999999989,98.35823468942435,95.15376531057542
2015-07-24,0.0,97.3,96.8529999999999,98.33588367716244,95.37011632283735
2015-07-27,0.0,97.36,96.90049999999988,98.38444036268133,95.41655963731843
2015-07-28,0.0,96.66,96.9742499999999,98.24046591760445,95.70803408239534
2015-07-29,0.0,96.705,97.01974999999989,98.17361080182789,95.86588919817189
2015-07-30,0.0,97.265,97.05399999999989,98.194199982457,95.91380001754278
2015-07-31,0.0,97.555,97.11899999999989,98.21703278639343,96.02096721360634
2015-08-03,0.0,97.305,97.1457499999999,98.2344982491352,96.05700175086459
2015-08-04,0.0,97.61,97.20124999999989,98.26556139709906,96.13693860290071
2015-08-05,0.0,98.075,97.2597499999999,98.37966283142705,96.13983716857274
2015-08-06,0.0,97.955,97.33549999999988,98.42798752853062,96.24301247146914
2015-08-07,0.0,97.925,97.40424999999989,98.46289193663155,96.34560806336823
2015-08-10,0.0,97.66,97.4839999999999,98.34982099766351,96.61817900233628
2015-08-11,0.0,97.24,97.4912499999999,98.34628143216787,96.63621856783192
2015-08-12,0.0,97.235,97.51224999999988,98.31908625971757,96.7054137402822
2015-08-13,1.0,96.37,97.46324999999987,98.41038396623445,96.5161160337653
2015-08-14,0.0,96.36,97.39349999999988,98.4442192774452,96.34278072255455
2015-08-17,0.0,96.57,97.31749999999988,98.37557135864976,96.25942864135
2015-08-18,0.0,96.845,97.25224999999988,98.25650332959118,96.24799667040857
2015-08-19,0.0,97.025,97.23099999999988,98.23560240891358,96.22639759108618
2015-08-20,0.0,96.47,97.17449999999988,98.21615685328469,96.13284314671508
2015-08-21,0.0,95.78,97.09849999999989,98.30171278250978,95.89528721749
2015-08-24,-1.0,94.88,96.97449999999989,98.50971627140768,95.4392837285921
2015-08-25,0.0,93.52,96.81749999999988,98.96813362756066,94.6668663724391
2015-08-26,0.0,93.78,96.67124999999989,99.19759493883845,94.14490506116132
2015-08-27,0.0,95.21,96.56849999999989,99.15630428162461,93.98069571837516
2015-08-28,0.0,95.805,96.48099999999988,99.04772086522759,93.91427913477217
2015-08-31,0.0,96.19,96.42524999999988,98.9662664796779,93.88423352032186
2015-09-01,0.0,95.89,96.3392499999999,98.82998337593463,93.84851662406516
2015-09-02,0.0,95.455,96.20824999999988,98.59339627433931,93.82310372566045
2015-09-03,0.0,96.01,96.11099999999989,98.3579370262637,93.86406297373608
2015-09-04,0.0,96.4,96.03474999999989,98.12856344679864,93.94093655320114
2015-09-07,0.0,96.185,95.96099999999988,97.92021565938894,94.00178434061083
2015-09-08,0.0,96.215,95.90974999999989,97.78425120031834,94.03524879968144
2015-09-09,0.0,95.86,95.84099999999988,97.61415707143921,94.06784292856055
2015-09-10,0.0,95.885,95.81674999999989,97.5734949302602,94.06000506973957
2015-09-11,0.0,95.525,95.77499999999989,97.51775069932418,94.0322493006756
2015-09-14,0.0,95.29,95.7109999999999,97.42606151493028,93.99593848506952
2015-09-15,0.0,95.46,95.6417499999999,97.2781065473316,94.0053934526682
2015-09-16,0.0,95.765,95.5787499999999,97.08942824171629,94.06807175828351
2015-09-17,0.0,95.455,95.52799999999989,96.98266284753376,94.07333715246602
2015-09-18,0.0,94.75,95.4764999999999,96.96438137967887,93.98861862032093
2015-09-21,0.0,95.44,95.5044999999999,96.96729150940763,94.04170849059216
2015-09-22,0.0,96.07,95.63199999999989,96.79434418310373,94.46965581689605
2015-09-23,0.0,96.525,95.7692499999999,96.63481498889172,94.90368501110808
2015-09-24,0.0,96.36,95.82674999999989,96.68885367705694,94.96464632294284
2015-09-25,0.0,96.385,95.85574999999989,96.75134630972613,94.96015369027364
2015-09-28,0.0,96.36,95.86424999999988,96.77546498560717,94.9530350143926
2015-09-29,0.0,96.19,95.87924999999987,96.80147705989091,94.95702294010883
2015-09-30,0.0,96.055,95.90924999999989,96.81317629677152,95.00532370322826
2015-10-01,0.0,96.4,95.9287499999999,96.857027302316,95.00047269768379
2015-10-02,0.0,96.245,95.92099999999989,96.8359021805609,95.00609781943889
2015-10-05,0.0,95.995,95.91149999999989,96.81915687349078,95.003843126509
2015-10-06,0.0,96.165,95.90899999999989,96.81356951086971,95.00443048913007
2015-10-07,0.0,95.58,95.8949999999999,96.81076743772373,94.97923256227607
2015-10-08,0.0,95.665,95.88399999999989,96.80525240840666,94.96274759159311
2015-10-09,0.0,95.35,95.87524999999988,96.8131491150412,94.93735088495856
2015-10-12,0.0,94.94,95.85774999999988,96.85015352175668,94.86534647824308
2015-10-13,0.0,94.96,95.83274999999989,96.88722368387981,94.77827631611997
2015-10-14,0.0,94.79,95.78399999999988,96.9324580967519,94.63554190324786
2015-10-15,1.0,93.98,95.71024999999989,97.09821064425293,94.32228935574685
2015-10-16,0.0,94.59,95.70224999999988,97.11389965554311,94.29060034445665
2015-10-19,0.0,94.72,95.66624999999988,97.13824821670916,94.1942517832906
2015-10-20,0.0,94.97,95.61124999999988,97.10089047675773,94.12160952324204
2015-10-21,0.0,94.855,95.52774999999988,96.99012298593587,94.0653770140639
2015-10-22,0.0,95.05,95.46224999999988,96.88650234772318,94.03799765227659
2015-10-23,-1.0,96.595,95.47274999999988,96.92684241453044,94.01865758546931
2015-10-26,2.0,97.235,95.51649999999988,97.119743899098,93.91325610090176
2015-10-27,0.0,96.885,95.55124999999988,97.23926621733766,93.8632337826621
2015-10-28,0.0,97.05,95.60099999999987,97.40044324722811,93.80155675277163
2015-10-29,0.0,97.705,95.66624999999986,97.66090504536368,93.67159495463605
2015-10-30,0.0,97.3,95.71899999999987,97.82479106275878,93.61320893724096
2015-11-02,0.0,96.815,95.75999999999988,97.9169979137669,93.60300208623285
2015-11-03,0.0,97.0,95.80174999999988,98.01994357811593,93.58355642188384
2015-11-04,0.0,97.335,95.88949999999988,98.20248919149977,93.5765108085
