,Date,Date2,Settle,Open,High,Low,Change %,MA,STD,Upper Band,Lower Band,Short Position Stop,Long Position Stop,Short Position Stop Clone,Long Position Stop Clone
581,25/03/2015,"Mar 25, 2015",1.0972,1.0926,1.1016,1.0901,0.42%,1.0864750000000005,0.02277008728571935,1.1320151745714393,1.0409348254285617,1.382892,1.1086019999999999,1.382892,1.1086019999999999
582,26/03/2015,"Mar 26, 2015",1.0884,1.0969,1.1052,1.0856,-0.80%,1.0849050000000005,0.021463212131441922,1.1278314242628844,1.0419785757371165,1.382892,1.1086019999999999,1.382892,1.1086019999999999
583,27/03/2015,"Mar 27, 2015",1.0888,1.0886,1.0949,1.0802,0.04%,1.0833700000000004,0.019980768253479973,1.1233315365069603,1.0434084634930405,1.382892,1.1086019999999999,1.382892,1.1086019999999999
584,30/03/2015,"Mar 30, 2015",1.0834,1.0889,1.0897,1.0811,-0.50%,1.0816150000000004,0.01828784500697853,1.1181906900139575,1.0450393099860433,1.382892,1.1086019999999999,1.382892,1.1086019999999999
585,31/03/2015,"Mar 31, 2015",1.0731,1.0833,1.0846,1.0713,-0.95%,1.0793900000000005,0.016382121352232312,1.112154242704465,1.046625757295536,1.382892,1.1086019999999999,1.382892,1.1086019999999999
586,01/04/2015,"Apr 01, 2015",1.0764,1.0735,1.0801,1.0719,0.31%,1.0778150000000004,0.015023291084155396,1.107861582168311,1.0477684178316897,1.382892,1.1086019999999999,1.382892,1.1086019999999999
587,02/04/2015,"Apr 02, 2015",1.0884,1.0764,1.0905,1.0751,1.11%,1.0770800000000003,0.014099453890107295,1.1052789077802148,1.0488810922197858,1.382892,1.1086019999999999,1.382892,1.1086019999999999
588,03/04/2015,"Apr 03, 2015",1.0978,1.0883,1.1028,1.0864,0.86%,1.0777500000000004,0.014735416519367993,1.1072208330387363,1.0482791669612646,1.382892,1.1086019999999999,1.382892,1.1086019999999999
589,06/04/2015,"Apr 06, 2015",1.0924,1.0991,1.1037,1.0911,-0.49%,1.0781100000000003,0.014998629937406409,1.1081072598748132,1.0481127401251875,1.382892,1.1086019999999999,1.382892,1.1086019999999999
590,07/04/2015,"Apr 07, 2015",1.0816,1.0922,1.0957,1.0805,-0.99%,1.0787000000000002,0.014891843405007488,1.1084836868100152,1.0489163131899852,1.382892,1.1086019999999999,1.382892,1.1086019999999999
591,08/04/2015,"Apr 08, 2015",1.0781,1.0816,1.0888,1.0764,-0.32%,1.07987,0.013842546730976442,1.107555093461953,1.0521849065380473,1.382892,1.1086019999999999,1.382892,1.1086019999999999
592,09/04/2015,"Apr 09, 2015",1.0659,1.0781,1.0789,1.0638,-1.13%,1.07999,0.013709883296340142,1.1074097665926803,1.0525702334073197,1.382892,1.1086019999999999,1.382892,1.1086019999999999
593,10/04/2015,"Apr 10, 2015",1.0604,1.0659999999999998,1.0685,1.0569,-0.52%,1.080535,0.012663738586976114,1.1058624771739523,1.0552075228260478,1.382892,1.1086019999999999,1.382892,1.1086019999999999
594,13/04/2015,"Apr 13, 2015",1.0568,1.0602,1.0619,1.052,-0.34%,1.080535,0.012663738586976114,1.1058624771739523,1.0552075228260478,1.382892,1.1086019999999999,1.382892,1.1086019999999999
595,14/04/2015,"Apr 14, 2015",1.0654,1.0566,1.0709,1.053,0.81%,1.080815,0.012257580307681797,1.1053301606153636,1.0562998393846366,1.382892,1.1086019999999999,1.382892,1.1086019999999999
596,15/04/2015,"Apr 15, 2015",1.0686,1.0655,1.0703,1.0572,0.30%,1.0799100000000001,0.012456239400367483,1.104822478800735,1.0549975211992653,1.382892,1.1086019999999999,1.382892,1.1086019999999999
597,16/04/2015,"Apr 16, 2015",1.0762,1.0684,1.0819,1.0625,0.71%,1.0804200000000002,0.012079387401655262,1.1045787748033107,1.0562612251966896,1.382892,1.1086019999999999,1.382892,1.1086019999999999
598,17/04/2015,"Apr 17, 2015",1.0807,1.0762,1.085,1.0737,0.42%,1.080345,0.012072757555723037,1.1044905151114461,1.056199484888554,1.382892,1.1086019999999999,1.382892,1.1086019999999999
599,20/04/2015,"Apr 20, 2015",1.0737,1.0821,1.0825,1.0713,-0.65%,1.0792950000000001,0.011685609740157595,1.1026662194803154,1.0559237805196848,1.382892,1.1086019999999999,1.382892,1.1086019999999999
600,21/04/2015,"Apr 21, 2015",1.0736,1.074,1.0784,1.0661,-0.01%,1.078345,0.01133231993014954,1.101009639860299,1.0556803601397011,1.382892,1.1086019999999999,1.382892,1.1086019999999999
601,22/04/2015,"Apr 22, 2015",1.0726,1.0736,1.0802,1.0709,-0.09%,1.077115,0.010525363414118409,1.0981657268282368,1.0560642731717633,1.382892,1.1086019999999999,1.382892,1.1086019999999999
602,23/04/2015,"Apr 23, 2015",1.0827,1.0726,1.0848,1.0667,0.94%,1.07683,0.010290485897141193,1.0974109717942824,1.0562490282057175,1.382892,1.1086019999999999,1.382892,1.1086019999999999
603,24/04/2015,"Apr 24, 2015",1.0874,1.0825,1.0901,1.0785,0.43%,1.07676,0.01021329525663787,1.0971865905132756,1.0563334094867243,1.382892,1.1086019999999999,1.382892,1.1086019999999999
604,27/04/2015,"Apr 27, 2015",1.0888,1.0873,1.0928,1.0821,0.13%,1.07703,0.010453807918613297,1.0979376158372265,1.0561223841627734,1.382892,1.1086019999999999,1.382892,1.1086019999999999
605,28/04/2015,"Apr 28, 2015",1.0981,1.0894,1.0991,1.0859,0.85%,1.07828,0.011364180568754826,1.1010083611375097,1.0555516388624901,1.382892,1.1086019999999999,1.382892,1.1086019999999999
606,29/04/2015,"Apr 29, 2015",1.1132,1.0983,1.1189,1.0959999999999999,1.38%,1.0801199999999997,0.013658425970779655,1.1074368519415592,1.0528031480584403,1.1243319999999999,1.1086019999999999,1.1243319999999999,1.1086019999999999
607,30/04/2015,"Apr 30, 2015",1.1225,1.113,1.1269,1.1073,0.84%,1.0818249999999998,0.016432311918877132,1.1146896238377542,1.0489603761622455,1.1243319999999999,1.1086019999999999,1.1243319999999999,1.1086019999999999
608,01/05/2015,"May 01, 2015",1.1202,1.1223,1.129,1.1176,-0.20%,1.0829449999999998,0.01815594874963227,1.1192568974992643,1.0466331025007354,1.1243319999999999,1.1086019999999999,1.1243319999999999,1.1086019999999999
609,04/05/2015,"May 04, 2015",1.1146,1.1202,1.1226,1.1123,-0.50%,1.0840549999999998,0.019340074327656442,1.1227351486553125,1.045374851344687,1.1243319999999999,1.1086019999999999,1.1243319999999999,1.1086019999999999
610,05/05/2015,"May 05, 2015",1.1186,1.1147,1.1223,1.1067,0.36%,1.0859049999999997,0.020736018783731824,1.1273770375674634,1.044432962432536,1.1243319999999999,1.1086019999999999,1.1243319999999999,1.1086019999999999
611,06/05/2015,"May 06, 2015",1.1353,1.1187,1.1372,1.1176,1.49%,1.0887649999999998,0.02325403782140394,1.1352730756428075,1.042256924357192,1.1243319999999999,1.1086019999999999,1.1243319999999999,1.1086019999999999
612,07/05/2015,"May 07, 2015",1.1267,1.1347,1.1393,1.1237,-0.76%,1.0918049999999997,0.02402751495680091,1.1398600299136015,1.043749970086398,1.1243319999999999,1.1086019999999999,1.1243319999999999,1.1086019999999999
613,08/05/2015,"May 08, 2015",1.1204,1.1267,1.129,1.1178,-0.56%,1.0948049999999996,0.02366202601214226,1.1421290520242842,1.047480947975715,1.1243319999999999,1.1086019999999999,1.1243319999999999,1.1086019999999999
614,11/05/2015,"May 11, 2015",1.1155,1.1197,1.1207,1.1131,-0.44%,1.0977399999999997,0.022371240466261617,1.142482480932523,1.0529975190674765,1.1243319999999999,1.1086019999999999,1.1243319999999999,1.1086019999999999
615,12/05/2015,"May 12, 2015",1.1214,1.1155,1.1277,1.1134,0.53%,1.1005399999999999,0.021640896469400376,1.1438217929388006,1.057258207061199,1.1243319999999999,1.1086019999999999,1.1243319999999999,1.1086019999999999
616,13/05/2015,"May 13, 2015",1.1357,1.1214,1.1385,1.1204,1.28%,1.1038949999999998,0.02163042937621242,1.1471558587524247,1.060634141247575,1.1243319999999999,1.1086019999999999,1.1243319999999999,1.1086019999999999
617,14/05/2015,"May 14, 2015",1.141,1.1359,1.1447,1.1341,0.47%,1.107135,0.02208769510382015,1.1513103902076403,1.0629596097923597,1.1243319999999999,1.1086019999999999,1.1243319999999999,1.1086019999999999
618,15/05/2015,"May 15, 2015",1.1452,1.141,1.1467,1.1324,0.37%,1.1103599999999998,0.022693003327002116,1.155746006654004,1.0649739933459956,1.1243319999999999,1.1086019999999999,1.1243319999999999,1.1086019999999999
619,18/05/2015,"May 18, 2015",1.1315,1.1441,1.145,1.1298,-1.20%,1.1132499999999999,0.0214887761401001,1.1562275522802001,1.0702724477197996,1.1243319999999999,1.1086019999999999,1.1243319999999999,1.1086019999999999
620,19/05/2015,"May 19, 2015",1.1149,1.1317,1.1328,1.1119,-1.47%,1.1153149999999998,0.019468776926128157,1.1542525538522561,1.0763774461477436,1.1243319999999999,1.1086019999999999,1.1243319999999999,1.1086019999999999
621,20/05/2015,"May 20, 2015",1.1093,1.115,1.1156,1.1063,-0.50%,1.1171499999999999,0.016918820880881258,1.1509876417617624,1.0833123582382373,1.1243319999999999,1.1086019999999999,1.1243319999999999,1.1086019999999999
622,21/05/2015,"May 21, 2015",1.1113,1.1092,1.1181,1.1079999999999999,0.18%,1.11858,0.015052328723468228,1.1486846574469363,1.0884753425530636,1.1243319999999999,1.1086019999999999,1.1243319999999999,1.1086019999999999
623,22/05/2015,"May 22, 2015",1.1018,1.1115,1.1211,1.1004,-0.85%,1.1193,0.013839183501903142,1.1469783670038063,1.0916216329961936,1.1243319999999999,1.1086019999999999,1.1243319999999999,1.1086019999999999
624,25/05/2015,"May 25, 2015",1.0978,1.1006,1.1012,1.0961,-0.36%,1.11975,0.012958414254813304,1.1456668285096265,1.0938331714903735,1.1243319999999999,1.1086019999999999,1.1243319999999999,1.1086019999999999
625,26/05/2015,"May 26, 2015",1.0873,1.0978,1.0985,1.0863,-0.96%,1.11921,0.014030071275633207,1.1472701425512664,1.0911498574487337,1.1243319999999999,1.076427,1.1243319999999999,1.076427
626,27/05/2015,"May 27, 2015",1.0905,1.0873,1.0931,1.082,0.29%,1.118075,0.015328466165906683,1.1487319323318133,1.0874180676681866,1.1243319999999999,1.076427,1.1243319999999999,1.076427
627,28/05/2015,"May 28, 2015",1.0949,1.0905,1.0959999999999999,1.0869,0.40%,1.116695,0.016091378902982293,1.1488777578059646,1.0845122421940354,1.1243319999999999,1.076427,1.1243319999999999,1.076427
628,29/05/2015,"May 29, 2015",1.0988,1.0948,1.1006,1.0926,0.36%,1.115625,0.016528305267006122,1.1486816105340123,1.0825683894659879,1.1243319999999999,1.076427,1.1243319999999999,1.076427
629,01/06/2015,"Jun 01, 2015",1.0928,1.0989,1.0991,1.0888,-0.55%,1.114535,0.017262481716118952,1.149059963432238,1.080010036567762,1.1243319999999999,1.076427,1.1243319999999999,1.076427
630,02/06/2015,"Jun 02, 2015",1.1155,1.0928,1.1193,1.0915,2.08%,1.1143800000000001,0.017239187915889218,1.1488583758317785,1.0799016241682218,1.1243319999999999,1.076427,1.1243319999999999,1.076427
631,03/06/2015,"Jun 03, 2015",1.1275,1.1151,1.1284,1.1079,1.08%,1.11399,0.016845233747245555,1.1476804674944912,1.080299532505509,1.1243319999999999,1.076427,1.1243319999999999,1.076427
632,04/06/2015,"Jun 04, 2015",1.1239,1.1276,1.1381,1.1227,-0.32%,1.11385,0.016750388055186666,1.1473507761103734,1.0803492238896266,1.1243319999999999,1.076427,1.1243319999999999,1.076427
633,05/06/2015,"Jun 05, 2015",1.1113,1.1239,1.1281,1.105,-1.12%,1.1133950000000001,0.016689771568219245,1.1467745431364387,1.0800154568635616,1.1243319999999999,1.076427,1.1243319999999999,1.076427
634,08/06/2015,"Jun 08, 2015",1.1292,1.1113,1.1307,1.1079999999999999,1.61%,1.11408,0.017039589196906728,1.1481591783938134,1.0800008216061865,1.1243319999999999,1.076427,1.1243319999999999,1.076427
635,09/06/2015,"Jun 09, 2015",1.1284,1.1292,1.1345,1.1214,-0.07%,1.11443,0.017256856608297504,1.148943713216595,1.0799162867834051,1.1243319999999999,1.076427,1.1243319999999999,1.076427
636,10/06/2015,"Jun 10, 2015",1.1326,1.1286,1.1387,1.1261,0.37%,1.114275,0.017078110990368378,1.1484312219807367,1.0801187780192631,1.1243319999999999,1.076427,1.1243319999999999,1.076427
637,11/06/2015,"Jun 11, 2015",1.1258,1.1325,1.1332,1.1183,-0.60%,1.113515,0.016186855006434703,1.1458887100128694,1.0811412899871307,1.1243319999999999,1.076427,1.1243319999999999,1.076427
638,12/06/2015,"Jun 12, 2015",1.1269,1.1258,1.1298,1.1151,0.10%,1.1126,0.014830306807323274,1.1422606136146465,1.0829393863853536,1.1243319999999999,1.076427,1.1243319999999999,1.076427
639,15/06/2015,"Jun 15, 2015",1.1284,1.1225,1.1294,1.1189,0.13%,1.112445,0.014647029562315325,1.1417390591246306,1.0831509408753692,1.1243319999999999,1.076427,1.1243319999999999,1.076427
640,16/06/2015,"Jun 16, 2015",1.1248,1.1283,1.1331,1.1206,-0.32%,1.11294,0.014886954020192971,1.142713908040386,1.083166091959614,1.1243319999999999,1.076427,1.1243319999999999,1.076427
641,17/06/2015,"Jun 17, 2015",1.1337,1.1249,1.136,1.1213,0.79%,1.11416,0.015524799515592505,1.145209599031185,1.083110400968815,1.1243319999999999,1.076427,1.1243319999999999,1.076427
642,18/06/2015,"Jun 18, 2015",1.136,1.1337,1.1438,1.1331,0.20%,1.115395,0.01621525439206376,1.1478255087841274,1.0829644912158725,1.1243319999999999,1.076427,1.1243319999999999,1.076427
643,19/06/2015,"Jun 19, 2015",1.1353,1.136,1.1393,1.1292,-0.06%,1.11707,0.01645290551845919,1.1499758110369185,1.0841641889630815,1.1243319999999999,1.076427,1.1243319999999999,1.076427
644,22/06/2015,"Jun 22, 2015",1.1341,1.1363,1.1411,1.1312,-0.11%,1.1188850000000001,0.016227700853766895,1.151340401707534,1.0864295982924663,1.1243319999999999,1.076427,1.1243319999999999,1.076427
645,23/06/2015,"Jun 23, 2015",1.117,1.1341,1.1348,1.1135,-1.51%,1.12037,0.014540636162126735,1.1494512723242536,1.0912887276757466,1.1243319999999999,1.076427,1.1243319999999999,1.076427
646,24/06/2015,"Jun 24, 2015",1.1207,1.1171,1.1237,1.1156,0.33%,1.1218800000000002,0.012827493909542492,1.1475349878190853,1.0962250121809152,1.1243319999999999,1.076427,1.1243319999999999,1.076427
647,25/06/2015,"Jun 25, 2015",1.1204,1.1204,1.1227,1.1153,-0.03%,1.1231550000000001,0.011253109570218876,1.1456612191404378,1.1006487808595624,1.1243319999999999,1.076427,1.1243319999999999,1.076427
648,26/06/2015,"Jun 26, 2015",1.1166,1.1207,1.1221,1.1131,-0.34%,1.1240450000000002,0.009916172396613174,1.1438773447932264,1.104212655206774,1.1243319999999999,1.076427,1.1243319999999999,1.076427
649,29/06/2015,"Jun 29, 2015",1.1236,1.1031,1.1279,1.0954,0.63%,1.125585,0.006867042667652163,1.1393190853353043,1.1118509146646958,1.1243319999999999,1.076427,1.1243319999999999,1.076427
650,30/06/2015,"Jun 30, 2015",1.1138,1.1237,1.1246,1.1114,-0.87%,1.1255000000000002,0.007000571405203669,1.1395011428104076,1.1114988571895927,1.1243319999999999,1.076427,1.1243319999999999,1.076427
651,01/07/2015,"Jul 01, 2015",1.1054,1.1139,1.1172,1.1042,-0.75%,1.124395,0.008233314945959113,1.1408616298919183,1.1079283701080818,1.1243319999999999,1.094346,1.1243319999999999,1.094346
652,02/07/2015,"Jul 02, 2015",1.1084,1.1054,1.1124,1.1031,0.27%,1.12362,0.00894240459828076,1.1415048091965616,1.1057351908034385,1.1243319999999999,1.094346,1.1243319999999999,1.094346
653,03/07/2015,"Jul 03, 2015",1.1114,1.1086,1.1119,1.1066,0.27%,1.123625,0.008935539994838192,1.1414960799896765,1.1057539200103237,1.1243319999999999,1.094346,1.1243319999999999,1.094346
654,06/07/2015,"Jul 06, 2015",1.1057,1.0993,1.1097,1.0969,-0.51%,1.12245,0.00964232855690739,1.1417346571138147,1.1031653428861852,1.1243319999999999,1.094346,1.1243319999999999,1.094346
655,07/07/2015,"Jul 07, 2015",1.1012,1.1056,1.1061,1.0917,-0.41%,1.12109,0.010579834592249098,1.142249669184498,1.0999303308155017,1.1243319999999999,1.094346,1.1243319999999999,1.094346
656,08/07/2015,"Jul 08, 2015",1.1077,1.1012,1.1094,1.0974,0.59%,1.119845,0.010617131203830414,1.1410792624076609,1.098610737592339,1.1243319999999999,1.094346,1.1243319999999999,1.094346
657,09/07/2015,"Jul 09, 2015",1.1038,1.1078,1.1126,1.0992,-0.35%,1.1187449999999999,0.011073051747343597,1.1408911034946871,1.0965988965053126,1.1243319999999999,1.094346,1.1243319999999999,1.094346
658,10/07/2015,"Jul 10, 2015",1.1164,1.1037,1.1218,1.1031,1.14%,1.1182199999999998,0.010921840504207546,1.1400636810084148,1.0963763189915847,1.1243319999999999,1.094346,1.1243319999999999,1.094346
659,13/07/2015,"Jul 13, 2015",1.1004,1.1107,1.1197,1.0995,-1.43%,1.11682,0.011314707243201086,1.139449414486402,1.0941905855135978,1.1243319999999999,1.094346,1.1243319999999999,1.094346
660,14/07/2015,"Jul 14, 2015",1.1012,1.1004,1.1084,1.0966,0.07%,1.1156399999999997,0.011646690517024402,1.1389333810340485,1.092346618965951,1.1243319999999999,1.094346,1.1243319999999999,1.094346
661,15/07/2015,"Jul 15, 2015",1.0949,1.101,1.1035,1.093,-0.57%,1.1136999999999997,0.011708159547911198,1.137116319095822,1.0902836809041774,1.1243319999999999,1.094346,1.1243319999999999,1.094346
662,16/07/2015,"Jul 16, 2015",1.0875,1.0947,1.0964,1.0856,-0.68%,1.1112749999999996,0.011859927276309173,1.1349948545526178,1.0875551454473813,1.1243319999999999,1.094346,1.1243319999999999,1.094346
663,17/07/2015,"Jul 17, 2015",1.0829,1.0875,1.0907,1.0827,-0.42%,1.1086549999999995,0.012049501026986143,1.1327540020539717,1.0845559979460273,1.1243319999999999,1.094346,1.1243319999999999,1.094346
664,20/07/2015,"Jul 20, 2015",1.0827,1.0833,1.0872,1.081,-0.02%,1.1060849999999995,0.011827775572749841,1.1297405511454992,1.0824294488544999,1.1243319999999999,1.094346,1.1243319999999999,1.094346
665,21/07/2015,"Jul 21, 2015",1.0937,1.0825,1.097,1.0811,1.02%,1.1049199999999995,0.011842786834159296,1.128605573668318,1.0812344263316809,1.1243319999999999,1.094346,1.1243319999999999,1.094346
666,22/07/2015,"Jul 22, 2015",1.0934,1.0936,1.0966,1.0869,-0.03%,1.1035549999999994,0.01151405554091761,1.1265831110818345,1.0805268889181643,1.1243319999999999,1.094346,1.1243319999999999,1.094346
667,23/07/2015,"Jul 23, 2015",1.0983,1.0928,1.1019,1.0922,0.45%,1.1024499999999995,0.01088786021215068,1.124225720424301,1.080674279575698,1.1243319999999999,1.094346,1.1243319999999999,1.094346
668,24/07/2015,"Jul 24, 2015",1.0984,1.0983,1.0997,1.0926,0.01%,1.1015399999999995,0.010417600491443921,1.1223752009828873,1.0807047990171117,1.1243319999999999,1.094346,1.1243319999999999,1.094346
669,27/07/2015,"Jul 27, 2015",1.1094,1.0974,1.113,1.097,1.00%,1.1008299999999998,0.009315530043928372,1.1194610600878565,1.082198939912143,1.1243319999999999,1.094346,1.1243319999999999,1.094346
670,28/07/2015,"Jul 28, 2015",1.1059,1.1089,1.1101,1.1022,-0.32%,1.1004349999999996,0.008916124438304569,1.1182672488766088,1.0826027511233904,1.1243319999999999,1.094346,1.1243319999999999,1.094346
671,29/07/2015,"Jul 29, 2015",1.0986,1.1061,1.1086,1.0967,-0.66%,1.1000949999999998,0.008849716097103439,1.1177944321942066,1.082395567805793,1.1243319999999999,1.094346,1.1243319999999999,1.094346
672,30/07/2015,"Jul 30, 2015",1.0933,1.0987,1.0992,1.0894,-0.48%,1.0993399999999998,0.008752565338192625,1.116845130676385,1.0818348693236146,1.1243319999999999,1.094346,1.1243319999999999,1.094346
673,31/07/2015,"Jul 31, 2015",1.0988,1.0934,1.1114,1.0921,0.50%,1.0987099999999999,0.008303788292058661,1.1153175765841172,1.0821024234158825,1.1243319999999999,1.094346,1.1243319999999999,1.094346
674,03/08/2015,"Aug 03, 2015",1.0951,1.097,1.0997,1.0941,-0.34%,1.0981799999999997,0.008178056003680219,1.1145361120073602,1.0818238879926392,1.1243319999999999,1.094346,1.1243319999999999,1.094346
675,04/08/2015,"Aug 04, 2015",1.0882,1.0951,1.0989,1.0877,-0.63%,1.09753,0.00842508753659744,1.1143801750731948,1.080679824926805,1.1243319999999999,1.094346,1.1243319999999999,1.094346
676,05/08/2015,"Aug 05, 2015",1.0906,1.0883,1.0938,1.0849,0.22%,1.0966749999999998,0.008214674369646634,1.113104348739293,1.0802456512607066,1.1243319999999999,1.094346,1.1243319999999999,1.094346
677,06/08/2015,"Aug 06, 2015",1.0925,1.0909,1.0944,1.0876,0.17%,1.09611,0.008092891942892174,1.1122957838857843,1.0799242161142155,1.1243319999999999,1.094346,1.1243319999999999,1.094346
678,07/08/2015,"Aug 07, 2015",1.0968,1.093,1.0981,1.0857,0.39%,1.09513,0.0066312970073228,1.1083925940146455,1.0818674059853544,1.1243319999999999,1.094346,1.1243319999999999,1.094346
679,10/08/2015,"Aug 10, 2015",1.1019,1.0969,1.1044,1.0927,0.46%,1.095205,0.006698617394606772,1.1086022347892135,1.0818077652107865,1.1243319999999999,1.094346,1.1243319999999999,1.094346
680,11/08/2015,"Aug 11, 2015",1.104,1.1019,1.1088,1.0959999999999999,0.19%,1.095345,0.006849998175133232,1.1090449963502664,1.0816450036497336,1.1243319999999999,1.094346,1.1243319999999999,1.094346
681,12/08/2015,"Aug 12, 2015",1.1157,1.104,1.1212,1.1023,1.06%,1.0963850000000002,0.008157651316361139,1.1127003026327225,1.0800696973672779,1.126857,1.094346,1.126857,1.094346
682,13/08/2015,"Aug 13, 2015",1.1149,1.1157,1.1189,1.1079999999999999,-0.07%,1.097755,0.008824028275075366,1.1154030565501507,1.0801069434498494,1.126857,1.094346,1.126857,1.094346
683,14/08/2015,"Aug 14, 2015",1.1107,1.1149,1.1189,1.1096,-0.38%,1.0991450000000003,0.008560167930556641,1.1162653358611137,1.0820246641388869,1.126857,1.094346,1.126857,1.094346
