Date,Date2,Settle,Open,High,Low,Change %
31/03/2016,"Mar 31, 2016",1.138,1.1338,1.1413,1.1309,0.37%
01/04/2016,"Apr 01, 2016",1.1387,1.138,1.1439,1.1334,0.06%
04/04/2016,"Apr 04, 2016",1.1392,1.1393,1.1414,1.1357,0.04%
05/04/2016,"Apr 05, 2016",1.1384,1.1389,1.1406,1.1336,-0.07%
06/04/2016,"Apr 06, 2016",1.1399,1.1384,1.1434,1.1327,0.13%
07/04/2016,"Apr 07, 2016",1.1377,1.1398,1.1455,1.1337,-0.19%
08/04/2016,"Apr 08, 2016",1.1401,1.1379,1.1421,1.1349,0.21%
11/04/2016,"Apr 11, 2016",1.1408,1.1407,1.1448,1.1373,0.06%
12/04/2016,"Apr 12, 2016",1.1386,1.1408,1.1466,1.1347,-0.19%
13/04/2016,"Apr 13, 2016",1.1274,1.1385,1.1393,1.1266,-0.98%
14/04/2016,"Apr 14, 2016",1.1268,1.1274,1.1296,1.1234,-0.05%
15/04/2016,"Apr 15, 2016",1.1283,1.1271,1.132,1.1246,0.13%
18/04/2016,"Apr 18, 2016",1.1314,1.1297,1.1334,1.1274,0.27%
19/04/2016,"Apr 19, 2016",1.1358,1.1314,1.1387,1.1302,0.39%
20/04/2016,"Apr 20, 2016",1.1297,1.1356,1.1388,1.1288,-0.54%
21/04/2016,"Apr 21, 2016",1.1288,1.1297,1.1396,1.1272,-0.08%
22/04/2016,"Apr 22, 2016",1.1234,1.1291,1.1312,1.122,-0.48%
25/04/2016,"Apr 25, 2016",1.1266,1.1231,1.128,1.1216,0.28%
26/04/2016,"Apr 26, 2016",1.1299,1.1264,1.1339,1.1255,0.29%
27/04/2016,"Apr 27, 2016",1.1321,1.1298,1.1363,1.1274,0.19%
28/04/2016,"Apr 28, 2016",1.1353,1.132,1.137,1.1296,0.28%
29/04/2016,"Apr 29, 2016",1.1456,1.1354,1.1461,1.1335,0.91%
02/05/2016,"May 02, 2016",1.1532,1.1447,1.1539,1.1446,0.66%
03/05/2016,"May 03, 2016",1.1497,1.1533,1.1616,1.1495,-0.30%
04/05/2016,"May 04, 2016",1.1487,1.1496,1.153,1.1467,-0.09%
05/05/2016,"May 05, 2016",1.1405,1.1486,1.1496,1.1385,-0.71%
06/05/2016,"May 06, 2016",1.1405,1.1408,1.1479,1.1387,0.00%
09/05/2016,"May 09, 2016",1.1383,1.1401,1.1422,1.1375,-0.19%
10/05/2016,"May 10, 2016",1.1372,1.1385,1.1413,1.1361,-0.10%
11/05/2016,"May 11, 2016",1.1427,1.1373,1.1448,1.1368,0.48%
12/05/2016,"May 12, 2016",1.1377,1.1426,1.1434,1.1368,-0.44%
13/05/2016,"May 13, 2016",1.1308,1.1378,1.1383,1.1284,-0.61%
16/05/2016,"May 16, 2016",1.132,1.1311,1.1345,1.1302,0.11%
17/05/2016,"May 17, 2016",1.1314,1.1321,1.135,1.1303,-0.05%
18/05/2016,"May 18, 2016",1.1217,1.1313,1.1327,1.1212,-0.86%
19/05/2016,"May 19, 2016",1.1203,1.1216,1.123,1.1179,-0.12%
20/05/2016,"May 20, 2016",1.1224,1.1204,1.1239,1.1194,0.19%
23/05/2016,"May 23, 2016",1.1219,1.1218,1.1246,1.1187,-0.04%
24/05/2016,"May 24, 2016",1.1141,1.1219,1.1228,1.113,-0.70%
25/05/2016,"May 25, 2016",1.1155,1.1141,1.1169,1.1128,0.13%
26/05/2016,"May 26, 2016",1.1194,1.1154,1.1218,1.1144,0.35%
27/05/2016,"May 27, 2016",1.1115,1.1193,1.1201,1.1107,-0.71%
30/05/2016,"May 30, 2016",1.1146,1.1117,1.1148,1.1099,0.28%
31/05/2016,"May 31, 2016",1.1132,1.1138,1.1176,1.1123,-0.13%
01/06/2016,"Jun 01, 2016",1.1188,1.1133,1.1198,1.1114,0.50%
02/06/2016,"Jun 02, 2016",1.1151,1.1189,1.1221,1.1142,-0.33%
03/06/2016,"Jun 03, 2016",1.1367,1.1152,1.1377,1.1136,1.94%
06/06/2016,"Jun 06, 2016",1.1355,1.1353,1.1396,1.1328,-0.11%
07/06/2016,"Jun 07, 2016",1.1358,1.1355,1.1382,1.1338,0.03%
08/06/2016,"Jun 08, 2016",1.1394,1.1358,1.1412,1.1349,0.32%
09/06/2016,"Jun 09, 2016",1.1316,1.1399,1.1417,1.1305,-0.68%
10/06/2016,"Jun 10, 2016",1.1251,1.1317,1.1329,1.1245,-0.57%
13/06/2016,"Jun 13, 2016",1.1292,1.1253,1.1304,1.1233,0.36%
14/06/2016,"Jun 14, 2016",1.1208,1.1293,1.1304,1.1188,-0.74%
15/06/2016,"Jun 15, 2016",1.1259,1.1205,1.1299,1.119,0.46%
16/06/2016,"Jun 16, 2016",1.1226,1.126,1.1298,1.1132,-0.29%
17/06/2016,"Jun 17, 2016",1.1277,1.1226,1.1299,1.1221,0.45%
20/06/2016,"Jun 20, 2016",1.1314,1.1285,1.1386,1.1284,0.33%
21/06/2016,"Jun 21, 2016",1.1242,1.1312,1.1351,1.1241,-0.64%
22/06/2016,"Jun 22, 2016",1.1297,1.1242,1.1339,1.1236,0.49%
23/06/2016,"Jun 23, 2016",1.1388,1.1298,1.1424,1.1297,0.81%
24/06/2016,"Jun 24, 2016",1.1117,1.1392,1.1434,1.0911,-2.38%
27/06/2016,"Jun 27, 2016",1.1026,1.1072,1.1087,1.0972,-0.82%
28/06/2016,"Jun 28, 2016",1.1066,1.1025,1.1112,1.1007,0.36%
29/06/2016,"Jun 29, 2016",1.1125,1.1065,1.1131,1.1048,0.53%
30/06/2016,"Jun 30, 2016",1.1105,1.1124,1.1157,1.1023,-0.18%
01/07/2016,"Jul 01, 2016",1.1136,1.1104,1.1169,1.107,0.28%
04/07/2016,"Jul 04, 2016",1.1156,1.1142,1.1166,1.1097,0.18%
05/07/2016,"Jul 05, 2016",1.1076,1.1154,1.1184,1.1059,-0.72%
06/07/2016,"Jul 06, 2016",1.1099,1.1075,1.1112,1.103,0.21%
07/07/2016,"Jul 07, 2016",1.1063,1.1101,1.1113,1.1053,-0.32%
08/07/2016,"Jul 08, 2016",1.1055,1.1062,1.1115,1.1001,-0.07%
11/07/2016,"Jul 11, 2016",1.1058,1.1052,1.1076,1.1016,0.03%
12/07/2016,"Jul 12, 2016",1.1059,1.1058,1.1127,1.1051,0.01%
13/07/2016,"Jul 13, 2016",1.109,1.1061,1.1121,1.1043,0.28%
14/07/2016,"Jul 14, 2016",1.112,1.1089,1.1166,1.1085,0.27%
15/07/2016,"Jul 15, 2016",1.1036,1.1118,1.115,1.1023,-0.76%
18/07/2016,"Jul 18, 2016",1.1074,1.1043,1.1086,1.1038,0.34%
19/07/2016,"Jul 19, 2016",1.1022,1.1073,1.1086,1.0999,-0.47%
20/07/2016,"Jul 20, 2016",1.1015,1.102,1.1032,1.0981,-0.06%
21/07/2016,"Jul 21, 2016",1.1025,1.1013,1.106,1.0981,0.09%
22/07/2016,"Jul 22, 2016",1.0976,1.103,1.1042,1.0954,-0.44%
25/07/2016,"Jul 25, 2016",1.0994,1.0972,1.1002,1.0954,0.16%
26/07/2016,"Jul 26, 2016",1.0987,1.0997,1.1031,1.0978,-0.06%
27/07/2016,"Jul 27, 2016",1.1058,1.0985,1.1067,1.0962,0.65%
28/07/2016,"Jul 28, 2016",1.1076,1.1058,1.1119,1.1049,0.16%
29/07/2016,"Jul 29, 2016",1.1174,1.1079,1.12,1.1071,0.88%
01/08/2016,"Aug 01, 2016",1.1162,1.1177,1.1186,1.1157,-0.11%
02/08/2016,"Aug 02, 2016",1.1227,1.1162,1.1236,1.1156,0.58%
03/08/2016,"Aug 03, 2016",1.1149,1.1224,1.1233,1.1139,-0.69%
04/08/2016,"Aug 04, 2016",1.113,1.1149,1.1158,1.1114,-0.17%
05/08/2016,"Aug 05, 2016",1.1085,1.1127,1.1162,1.1043,-0.40%
08/08/2016,"Aug 08, 2016",1.1093,1.1087,1.1107,1.1073,0.07%
09/08/2016,"Aug 09, 2016",1.1119,1.109,1.1124,1.107,0.23%
10/08/2016,"Aug 10, 2016",1.1177,1.1118,1.1193,1.1102,0.52%
11/08/2016,"Aug 11, 2016",1.1137,1.1175,1.1194,1.1133,-0.36%
12/08/2016,"Aug 12, 2016",1.1161,1.1139,1.1224,1.113,0.22%
15/08/2016,"Aug 15, 2016",1.1184,1.1162,1.1203,1.1153,0.21%
16/08/2016,"Aug 16, 2016",1.1278,1.1182,1.1324,1.1175,0.84%
17/08/2016,"Aug 17, 2016",1.1288,1.1279,1.1318,1.1241,0.09%
18/08/2016,"Aug 18, 2016",1.1354,1.1293,1.1367,1.1283,0.58%
19/08/2016,"Aug 19, 2016",1.1326,1.1351,1.1363,1.1303,-0.25%
22/08/2016,"Aug 22, 2016",1.1319,1.1305,1.1334,1.1273,-0.06%
23/08/2016,"Aug 23, 2016",1.1306,1.1321,1.1357,1.1302,-0.11%
24/08/2016,"Aug 24, 2016",1.1263,1.1305,1.1316,1.1244,-0.38%
25/08/2016,"Aug 25, 2016",1.1283,1.1266,1.1301,1.1258,0.18%
26/08/2016,"Aug 26, 2016",1.1198,1.1284,1.1343,1.118,-0.75%
29/08/2016,"Aug 29, 2016",1.1189,1.1192,1.1208,1.1157,-0.08%
30/08/2016,"Aug 30, 2016",1.1143,1.1189,1.1198,1.113,-0.41%
31/08/2016,"Aug 31, 2016",1.1158,1.1143,1.1167,1.1123,0.13%
01/09/2016,"Sep 01, 2016",1.1198,1.1157,1.1207,1.1128,0.36%
02/09/2016,"Sep 02, 2016",1.1156,1.1197,1.1254,1.1151,-0.38%
05/09/2016,"Sep 05, 2016",1.1147,1.1153,1.1185,1.114,-0.08%
06/09/2016,"Sep 06, 2016",1.1256,1.1147,1.1266,1.114,0.98%
07/09/2016,"Sep 07, 2016",1.1239,1.1255,1.1271,1.1228,-0.15%
08/09/2016,"Sep 08, 2016",1.1261,1.124,1.1329,1.1234,0.20%
09/09/2016,"Sep 09, 2016",1.1233,1.1262,1.1288,1.12,-0.25%
12/09/2016,"Sep 12, 2016",1.1234,1.1232,1.1269,1.1211,0.01%
13/09/2016,"Sep 13, 2016",1.122,1.1236,1.1262,1.1203,-0.12%
14/09/2016,"Sep 14, 2016",1.125,1.1216,1.1274,1.1208,0.27%
15/09/2016,"Sep 15, 2016",1.1244,1.1249,1.1286,1.122,-0.05%
16/09/2016,"Sep 16, 2016",1.1155,1.1244,1.1256,1.1147,-0.79%
19/09/2016,"Sep 19, 2016",1.1174,1.1161,1.1198,1.1147,0.17%
20/09/2016,"Sep 20, 2016",1.1155,1.1179,1.1216,1.1146,-0.17%
21/09/2016,"Sep 21, 2016",1.1189,1.1152,1.12,1.1123,0.30%
22/09/2016,"Sep 22, 2016",1.1207,1.1193,1.1258,1.1181,0.16%
23/09/2016,"Sep 23, 2016",1.1226,1.1209,1.1244,1.1195,0.17%
26/09/2016,"Sep 26, 2016",1.1254,1.1221,1.1279,1.122,0.25%
27/09/2016,"Sep 27, 2016",1.1215,1.1253,1.1262,1.119,-0.35%
28/09/2016,"Sep 28, 2016",1.1216,1.1214,1.1238,1.1181,0.01%
29/09/2016,"Sep 29, 2016",1.1223,1.1217,1.1251,1.1197,0.06%
30/09/2016,"Sep 30, 2016",1.1241,1.1225,1.1253,1.1153,0.16%
03/10/2016,"Oct 03, 2016",1.1211,1.1235,1.1245,1.1205,-0.27%
04/10/2016,"Oct 04, 2016",1.1204,1.1211,1.124,1.1138,-0.06%
05/10/2016,"Oct 05, 2016",1.1205,1.1205,1.1238,1.1191,0.01%
06/10/2016,"Oct 06, 2016",1.1151,1.1205,1.1214,1.1139,-0.48%
07/10/2016,"Oct 07, 2016",1.1201,1.1151,1.1207,1.1103,0.45%
10/10/2016,"Oct 10, 2016",1.1138,1.1196,1.1202,1.1128,-0.56%
11/10/2016,"Oct 11, 2016",1.1054,1.1136,1.1144,1.1047,-0.75%
12/10/2016,"Oct 12, 2016",1.1008,1.1053,1.1072,1.1003,-0.42%
13/10/2016,"Oct 13, 2016",1.1057,1.1004,1.1058,1.0982,0.45%
14/10/2016,"Oct 14, 2016",1.0971,1.1056,1.1062,1.0968,-0.78%
17/10/2016,"Oct 17, 2016",1.0999,1.0975,1.1011,1.0964,0.26%
18/10/2016,"Oct 18, 2016",1.098,1.1,1.1029,1.097,-0.17%
19/10/2016,"Oct 19, 2016",1.0974,1.098,1.1005,1.0955,-0.05%
20/10/2016,"Oct 20, 2016",1.093,1.0974,1.1041,1.0916,-0.40%
21/10/2016,"Oct 21, 2016",1.0884,1.0929,1.0933,1.0859,-0.42%
24/10/2016,"Oct 24, 2016",1.0883,1.0879,1.0903,1.0861,-0.01%
25/10/2016,"Oct 25, 2016",1.0888,1.0882,1.0906,1.085,0.05%
26/10/2016,"Oct 26, 2016",1.0909,1.0889,1.0947,1.0872,0.19%
27/10/2016,"Oct 27, 2016",1.0897,1.0909,1.0945,1.0884,-0.11%
28/10/2016,"Oct 28, 2016",1.0987,1.0899,1.0995,1.0893,0.83%
31/10/2016,"Oct 31, 2016",1.0981,1.0986,1.0994,1.0936,-0.05%
01/11/2016,"Nov 01, 2016",1.1056,1.0981,1.1072,1.0958,0.68%
02/11/2016,"Nov 02, 2016",1.1097,1.1056,1.1125,1.1051,0.37%
03/11/2016,"Nov 03, 2016",1.1105,1.1099,1.1128,1.1059,0.07%
04/11/2016,"Nov 04, 2016",1.1138,1.1105,1.1146,1.108,0.30%
07/11/2016,"Nov 07, 2016",1.104,1.1137,1.1139,1.1029,-0.88%
08/11/2016,"Nov 08, 2016",1.1026,1.1042,1.107,1.1008,-0.13%
09/11/2016,"Nov 09, 2016",1.091,1.1023,1.13,1.0902,-1.05%
10/11/2016,"Nov 10, 2016",1.0893,1.0911,1.0958,1.0866,-0.16%
11/11/2016,"Nov 11, 2016",1.0856,1.0897,1.0929,1.0833,-0.34%
14/11/2016,"Nov 14, 2016",1.0737,1.085,1.0852,1.0709,-1.10%
15/11/2016,"Nov 15, 2016",1.0721,1.0736,1.0817,1.0712,-0.15%
16/11/2016,"Nov 16, 2016",1.069,1.0724,1.0763,1.0668,-0.29%
17/11/2016,"Nov 17, 2016",1.0626,1.069,1.0746,1.0617,-0.60%
18/11/2016,"Nov 18, 2016",1.0588,1.0625,1.0645,1.057,-0.36%
21/11/2016,"Nov 21, 2016",1.063,1.0583,1.0652,1.0578,0.40%
22/11/2016,"Nov 22, 2016",1.0626,1.0627,1.066,1.0583,-0.04%
23/11/2016,"Nov 23, 2016",1.0559,1.063,1.0647,1.0527,-0.63%
24/11/2016,"Nov 24, 2016",1.0554,1.0554,1.0587,1.0517,-0.05%
25/11/2016,"Nov 25, 2016",1.0587,1.0551,1.0631,1.0538,0.31%
28/11/2016,"Nov 28, 2016",1.0615,1.0595,1.0686,1.0562,0.26%
29/11/2016,"Nov 29, 2016",1.065,1.0615,1.0657,1.0565,0.33%
30/11/2016,"Nov 30, 2016",1.0588,1.0649,1.0669,1.0554,-0.58%
01/12/2016,"Dec 01, 2016",1.0662,1.059,1.067,1.0584,0.70%
02/12/2016,"Dec 02, 2016",1.0673,1.0662,1.0692,1.0626,0.10%
05/12/2016,"Dec 05, 2016",1.0764,1.0674,1.0798,1.0505,0.85%
06/12/2016,"Dec 06, 2016",1.0719,1.0764,1.0787,1.0698,-0.42%
07/12/2016,"Dec 07, 2016",1.0753,1.0721,1.077,1.0709,0.32%
08/12/2016,"Dec 08, 2016",1.0615,1.0754,1.0873,1.0595,-1.28%
09/12/2016,"Dec 09, 2016",1.0562,1.0618,1.0632,1.0531,-0.50%
12/12/2016,"Dec 12, 2016",1.0635,1.0551,1.0652,1.0523,0.69%
13/12/2016,"Dec 13, 2016",1.0627,1.0635,1.0668,1.0603,-0.08%
14/12/2016,"Dec 14, 2016",1.0536,1.0627,1.0671,1.0495,-0.86%
15/12/2016,"Dec 15, 2016",1.0414,1.0536,1.0544,1.0366,-1.16%
16/12/2016,"Dec 16, 2016",1.0451,1.0419,1.0477,1.0402,0.36%
19/12/2016,"Dec 19, 2016",1.0402,1.0442,1.0479,1.0391,-0.47%
20/12/2016,"Dec 20, 2016",1.0387,1.0405,1.0419,1.0352,-0.14%
21/12/2016,"Dec 21, 2016",1.0425,1.039,1.0453,1.0381,0.37%
22/12/2016,"Dec 22, 2016",1.0437,1.0423,1.0501,1.0421,0.12%
23/12/2016,"Dec 23, 2016",1.0456,1.0437,1.047,1.0427,0.18%
26/12/2016,"Dec 26, 2016",1.0456,1.0454,1.0473,1.0439,0.00%
27/12/2016,"Dec 27, 2016",1.0457,1.0453,1.0465,1.0431,0.01%
28/12/2016,"Dec 28, 2016",1.0412,1.0458,1.0483,1.0373,-0.43%
29/12/2016,"Dec 29, 2016",1.0492,1.0417,1.0494,1.0406,0.77%
30/12/2016,"Dec 30, 2016",1.0516,1.0492,1.0654,1.0482,0.23%
02/01/2017,"Jan 02, 2017",1.0459,1.0532,1.0534,1.0449,-0.54%
03/01/2017,"Jan 03, 2017",1.0406,1.0455,1.0492,1.0341,-0.51%
04/01/2017,"Jan 04, 2017",1.0488,1.0405,1.0501,1.0389,0.79%
05/01/2017,"Jan 05, 2017",1.0607,1.0493,1.0619,1.0482,1.13%
06/01/2017,"Jan 06, 2017",1.0533,1.0606,1.0624,1.0523,-0.70%
09/01/2017,"Jan 09, 2017",1.0574,1.0539,1.0584,1.051,0.39%
10/01/2017,"Jan 10, 2017",1.0554,1.0573,1.0628,1.0551,-0.19%
11/01/2017,"Jan 11, 2017",1.0582,1.0556,1.0624,1.0454,0.27%
12/01/2017,"Jan 12, 2017",1.0613,1.0582,1.0687,1.0573,0.29%
13/01/2017,"Jan 13, 2017",1.0644,1.0612,1.0674,1.0598,0.29%
16/01/2017,"Jan 16, 2017",1.0603,1.0618,1.0638,1.058,-0.39%
17/01/2017,"Jan 17, 2017",1.0714,1.0599,1.0719,1.0595,1.05%
18/01/2017,"Jan 18, 2017",1.0631,1.0713,1.0716,1.0624,-0.77%
19/01/2017,"Jan 19, 2017",1.0664,1.0629,1.0677,1.0588,0.31%
20/01/2017,"Jan 20, 2017",1.0703,1.0667,1.0713,1.0627,0.37%
23/01/2017,"Jan 23, 2017",1.0765,1.0687,1.0773,1.0686,0.58%
24/01/2017,"Jan 24, 2017",1.0731,1.0763,1.0775,1.0718,-0.32%
25/01/2017,"Jan 25, 2017",1.0748,1.0734,1.0773,1.0713,0.16%
26/01/2017,"Jan 26, 2017",1.0682,1.0746,1.0767,1.0657,-0.61%
27/01/2017,"Jan 27, 2017",1.0699,1.0685,1.0729,1.0661,0.16%
30/01/2017,"Jan 30, 2017",1.0695,1.0692,1.0742,1.0619,-0.04%
31/01/2017,"Jan 31, 2017",1.0798,1.0695,1.0814,1.0684,0.96%
01/02/2017,"Feb 01, 2017",1.0769,1.0798,1.081,1.0731,-0.27%
02/02/2017,"Feb 02, 2017",1.0758,1.0767,1.0829,1.0753,-0.10%
03/02/2017,"Feb 03, 2017",1.0784,1.0759,1.08,1.0714,0.24%
06/02/2017,"Feb 06, 2017",1.075,1.0781,1.0801,1.0703,-0.32%
07/02/2017,"Feb 07, 2017",1.0681,1.075,1.0751,1.0654,-0.64%
08/02/2017,"Feb 08, 2017",1.0698,1.0682,1.0715,1.0639,0.16%
09/02/2017,"Feb 09, 2017",1.0656,1.0699,1.0711,1.065,-0.39%
10/02/2017,"Feb 10, 2017",1.0641,1.0658,1.067,1.0609,-0.14%
13/02/2017,"Feb 13, 2017",1.0598,1.0634,1.0658,1.0592,-0.40%
14/02/2017,"Feb 14, 2017",1.0577,1.0596,1.0634,1.0559,-0.20%
15/02/2017,"Feb 15, 2017",1.0601,1.0577,1.0611,1.0523,0.23%
16/02/2017,"Feb 16, 2017",1.0674,1.06,1.0682,1.0588,0.69%
17/02/2017,"Feb 17, 2017",1.0614,1.0675,1.0679,1.0605,-0.56%
20/02/2017,"Feb 20, 2017",1.0614,1.0618,1.0637,1.0606,0.00%
21/02/2017,"Feb 21, 2017",1.0537,1.0611,1.0618,1.0526,-0.73%
22/02/2017,"Feb 22, 2017",1.0556,1.0534,1.0574,1.0493,0.18%
23/02/2017,"Feb 23, 2017",1.0581,1.0557,1.0597,1.0538,0.24%
24/02/2017,"Feb 24, 2017",1.0563,1.0583,1.062,1.0557,-0.17%
27/02/2017,"Feb 27, 2017",1.0588,1.0562,1.0633,1.0552,0.24%
28/02/2017,"Feb 28, 2017",1.0577,1.0587,1.0632,1.057,-0.10%
01/03/2017,"Mar 01, 2017",1.0548,1.0575,1.059,1.0514,-0.27%
02/03/2017,"Mar 02, 2017",1.0507,1.0547,1.0552,1.0493,-0.39%
03/03/2017,"Mar 03, 2017",1.0623,1.0508,1.0626,1.0502,1.10%
06/03/2017,"Mar 06, 2017",1.0581,1.0617,1.0643,1.0575,-0.40%
07/03/2017,"Mar 07, 2017",1.0566,1.0583,1.0603,1.0557,-0.14%
08/03/2017,"Mar 08, 2017",1.0541,1.0566,1.0576,1.0535,-0.24%
09/03/2017,"Mar 09, 2017",1.0577,1.0541,1.0617,1.0525,0.34%
10/03/2017,"Mar 10, 2017",1.0672,1.0577,1.0702,1.0572,0.90%
13/03/2017,"Mar 13, 2017",1.0654,1.0672,1.0715,1.065,-0.17%
14/03/2017,"Mar 14, 2017",1.0604,1.0655,1.0664,1.0599,-0.47%
15/03/2017,"Mar 15, 2017",1.0735,1.0604,1.0742,1.0603,1.24%
16/03/2017,"Mar 16, 2017",1.0766,1.0734,1.0772,1.0706,0.29%
17/03/2017,"Mar 17, 2017",1.0738,1.0765,1.0784,1.0728,-0.26%
20/03/2017,"Mar 20, 2017",1.0739,1.074,1.0779,1.0725,0.01%
21/03/2017,"Mar 21, 2017",1.0811,1.074,1.0822,1.072,0.67%
22/03/2017,"Mar 22, 2017",1.0797,1.081,1.0827,1.0776,-0.13%
23/03/2017,"Mar 23, 2017",1.0783,1.0797,1.0807,1.0769,-0.13%
24/03/2017,"Mar 24, 2017",1.0799,1.0784,1.082,1.0761,0.15%
27/03/2017,"Mar 27, 2017",1.0865,1.0797,1.0905,1.0795,0.61%
28/03/2017,"Mar 28, 2017",1.0813,1.0864,1.0873,1.0797,-0.48%
29/03/2017,"Mar 29, 2017",1.0767,1.0811,1.0827,1.0739,-0.43%
30/03/2017,"Mar 30, 2017",1.0675,1.0765,1.0772,1.0671,-0.85%
31/03/2017,"Mar 31, 2017",1.0652,1.0675,1.0705,1.0652,-0.22%
03/04/2017,"Apr 03, 2017",1.0671,1.066,1.0683,1.0643,0.18%
04/04/2017,"Apr 04, 2017",1.0674,1.0669,1.0678,1.0635,0.03%
05/04/2017,"Apr 05, 2017",1.0663,1.0672,1.069,1.0633,-0.10%
06/04/2017,"Apr 06, 2017",1.0644,1.0663,1.0687,1.063,-0.18%
07/04/2017,"Apr 07, 2017",1.059,1.0644,1.0668,1.058,-0.51%
10/04/2017,"Apr 10, 2017",1.0596,1.0593,1.0609,1.0571,0.06%
11/04/2017,"Apr 11, 2017",1.0602,1.0595,1.0631,1.0577,0.06%
12/04/2017,"Apr 12, 2017",1.0666,1.0606,1.0677,1.0589,0.60%
13/04/2017,"Apr 13, 2017",1.0614,1.0664,1.0679,1.0609,-0.49%
14/04/2017,"Apr 14, 2017",1.0612,1.0615,1.0633,1.0607,-0.02%
17/04/2017,"Apr 17, 2017",1.0643,1.0615,1.0674,1.0603,0.29%
18/04/2017,"Apr 18, 2017",1.0734,1.0643,1.0737,1.0636,0.86%
19/04/2017,"Apr 19, 2017",1.0711,1.073,1.0738,1.07,-0.21%
20/04/2017,"Apr 20, 2017",1.0717,1.0711,1.078,1.0709,0.06%
21/04/2017,"Apr 21, 2017",1.0728,1.0719,1.0739,1.0682,0.10%
24/04/2017,"Apr 24, 2017",1.0868,1.089,1.0936,1.0819,1.30%
25/04/2017,"Apr 25, 2017",1.0926,1.0868,1.0951,1.0851,0.53%
26/04/2017,"Apr 26, 2017",1.0903,1.0924,1.0951,1.0856,-0.21%
27/04/2017,"Apr 27, 2017",1.0873,1.0903,1.0933,1.0851,-0.28%
28/04/2017,"Apr 28, 2017",1.0897,1.0877,1.0949,1.0857,0.22%
01/05/2017,"May 01, 2017",1.0899,1.0906,1.0924,1.0883,0.02%
02/05/2017,"May 02, 2017",1.093,1.0901,1.0936,1.0889,0.28%
03/05/2017,"May 03, 2017",1.0885,1.093,1.0939,1.0883,-0.41%
04/05/2017,"May 04, 2017",1.0984,1.0884,1.0987,1.0874,0.91%
05/05/2017,"May 05, 2017",1.0998,1.0991,1.1002,1.0951,0.13%
08/05/2017,"May 08, 2017",1.0924,1.0998,1.1024,1.0917,-0.67%
09/05/2017,"May 09, 2017",1.0874,1.0923,1.0935,1.0862,-0.46%
10/05/2017,"May 10, 2017",1.0868,1.0874,1.09,1.0853,-0.06%
11/05/2017,"May 11, 2017",1.0861,1.0869,1.0894,1.0838,-0.06%
12/05/2017,"May 12, 2017",1.0931,1.0863,1.0937,1.0857,0.64%
15/05/2017,"May 15, 2017",1.0975,1.0926,1.0991,1.0922,0.40%
16/05/2017,"May 16, 2017",1.1082,1.0976,1.1098,1.0972,0.97%
17/05/2017,"May 17, 2017",1.1159,1.1083,1.1163,1.1079,0.69%
18/05/2017,"May 18, 2017",1.1103,1.116,1.1173,1.1075,-0.50%
19/05/2017,"May 19, 2017",1.1207,1.1103,1.1214,1.1097,0.94%
22/05/2017,"May 22, 2017",1.1238,1.1202,1.1265,1.1162,0.28%
23/05/2017,"May 23, 2017",1.1183,1.1237,1.1268,1.1174,-0.49%
24/05/2017,"May 24, 2017",1.1219,1.1184,1.1222,1.1169,0.32%
25/05/2017,"May 25, 2017",1.1211,1.1219,1.1252,1.1194,-0.07%
26/05/2017,"May 26, 2017",1.1183,1.1211,1.1235,1.1159,-0.25%
29/05/2017,"May 29, 2017",1.1165,1.1179,1.1192,1.116,-0.16%
30/05/2017,"May 30, 2017",1.1185,1.1165,1.1207,1.1111,0.18%
31/05/2017,"May 31, 2017",1.1243,1.1186,1.1255,1.1165,0.52%
01/06/2017,"Jun 01, 2017",1.1213,1.1242,1.1258,1.1203,-0.27%
02/06/2017,"Jun 02, 2017",1.1282,1.1213,1.1287,1.1205,0.62%
05/06/2017,"Jun 05, 2017",1.1255,1.128,1.1285,1.1236,-0.24%
06/06/2017,"Jun 06, 2017",1.1278,1.1254,1.1285,1.124,0.20%
