Date,security,holdings,cash,total,returns
2015-03-17,,0.0,121724.49999999997,121724.49999999997,0.0
2015-03-18,,0.0,121724.49999999997,121724.49999999997,0.0
2015-03-19,,0.0,121724.49999999997,121724.49999999997,0.0
2015-03-20,,0.0,121724.49999999997,121724.49999999997,0.0
2015-03-23,-29189.4,-29189.4,180103.29999999996,150913.89999999997,0.2397988901166157
2015-03-24,,0.0,180103.29999999996,180103.29999999996,0.19341757121113434
2015-03-25,,0.0,180103.29999999996,180103.29999999996,0.0
2015-03-26,,0.0,180103.29999999996,180103.29999999996,0.0
2015-03-27,,0.0,180103.29999999996,180103.29999999996,0.0
2015-03-30,,0.0,180103.29999999996,180103.29999999996,0.0
2015-03-31,,0.0,180103.29999999996,180103.29999999996,0.0
2015-04-01,,0.0,180103.29999999996,180103.29999999996,0.0
2015-04-02,,0.0,180103.29999999996,180103.29999999996,0.0
2015-04-06,,0.0,180103.29999999996,180103.29999999996,0.0
2015-04-07,,0.0,180103.29999999996,180103.29999999996,0.0
2015-04-08,,0.0,180103.29999999996,180103.29999999996,0.0
2015-04-09,,0.0,180103.29999999996,180103.29999999996,0.0
2015-04-10,,0.0,180103.29999999996,180103.29999999996,0.0
2015-04-13,,0.0,180103.29999999996,180103.29999999996,0.0
2015-04-14,,0.0,180103.29999999996,180103.29999999996,0.0
2015-04-15,,0.0,180103.29999999996,180103.29999999996,0.0
2015-04-16,,0.0,180103.29999999996,180103.29999999996,0.0
2015-04-17,,0.0,180103.29999999996,180103.29999999996,0.0
2015-04-20,,0.0,180103.29999999996,180103.29999999996,0.0
2015-04-21,,0.0,180103.29999999996,180103.29999999996,0.0
2015-04-22,,0.0,180103.29999999996,180103.29999999996,0.0
2015-04-23,,0.0,180103.29999999996,180103.29999999996,0.0
2015-04-24,,0.0,180103.29999999996,180103.29999999996,0.0
2015-04-27,,0.0,180103.29999999996,180103.29999999996,0.0
2015-04-28,57716.4,57716.4,93528.69999999995,151245.09999999995,-0.16023137832566103
2015-04-29,,0.0,93528.69999999995,93528.69999999995,-0.3816083959083634
2015-04-30,,0.0,93528.69999999995,93528.69999999995,0.0
2015-05-01,,0.0,93528.69999999995,93528.69999999995,0.0
2015-05-04,,0.0,93528.69999999995,93528.69999999995,0.0
2015-05-05,,0.0,93528.69999999995,93528.69999999995,0.0
2015-05-06,,0.0,93528.69999999995,93528.69999999995,0.0
2015-05-07,,0.0,93528.69999999995,93528.69999999995,0.0
2015-05-08,,0.0,93528.69999999995,93528.69999999995,0.0
2015-05-11,,0.0,93528.69999999995,93528.69999999995,0.0
2015-05-12,,0.0,93528.69999999995,93528.69999999995,0.0
2015-05-13,,0.0,93528.69999999995,93528.69999999995,0.0
2015-05-14,,0.0,93528.69999999995,93528.69999999995,0.0
2015-05-15,,0.0,93528.69999999995,93528.69999999995,0.0
2015-05-18,,0.0,93528.69999999995,93528.69999999995,0.0
2015-05-19,-57217.8,-57217.8,207964.29999999996,150746.49999999994,0.6117672970970409
2015-05-20,,0.0,207964.29999999996,207964.29999999996,0.3795630412646398
2015-05-21,,0.0,207964.29999999996,207964.29999999996,0.0
2015-05-22,,0.0,207964.29999999996,207964.29999999996,0.0
2015-05-25,,0.0,207964.29999999996,207964.29999999996,0.0
2015-05-26,29222.1,29222.1,120297.99999999996,149520.09999999995,-0.2810299652392263
2015-05-27,,0.0,120297.99999999996,120297.99999999996,-0.19543927538839256
2015-05-28,,0.0,120297.99999999996,120297.99999999996,0.0
2015-05-29,,0.0,120297.99999999996,120297.99999999996,0.0
2015-06-01,,0.0,120297.99999999996,120297.99999999996,0.0
2015-06-02,-28763.4,-28763.4,177824.79999999996,149061.39999999997,0.2391012319406809
2015-06-03,,0.0,177824.79999999996,177824.79999999996,0.19296343654359882
2015-06-04,,0.0,177824.79999999996,177824.79999999996,0.0
2015-06-05,,0.0,177824.79999999996,177824.79999999996,0.0
2015-06-08,,0.0,177824.79999999996,177824.79999999996,0.0
2015-06-09,,0.0,177824.79999999996,177824.79999999996,0.0
2015-06-10,,0.0,177824.79999999996,177824.79999999996,0.0
2015-06-11,,0.0,177824.79999999996,177824.79999999996,0.0
2015-06-12,,0.0,177824.79999999996,177824.79999999996,0.0
2015-06-15,,0.0,177824.79999999996,177824.79999999996,0.0
2015-06-16,,0.0,177824.79999999996,177824.79999999996,0.0
2015-06-17,,0.0,177824.79999999996,177824.79999999996,0.0
2015-06-18,,0.0,177824.79999999996,177824.79999999996,0.0
2015-06-19,,0.0,177824.79999999996,177824.79999999996,0.0
2015-06-22,,0.0,177824.79999999996,177824.79999999996,0.0
2015-06-23,,0.0,177824.79999999996,177824.79999999996,0.0
2015-06-24,,0.0,177824.79999999996,177824.79999999996,0.0
2015-06-25,,0.0,177824.79999999996,177824.79999999996,0.0
2015-06-26,,0.0,177824.79999999996,177824.79999999996,0.0
2015-06-29,,0.0,177824.79999999996,177824.79999999996,0.0
2015-06-30,,0.0,177824.79999999996,177824.79999999996,0.0
2015-07-01,28952.7,28952.7,119919.39999999997,148872.09999999998,-0.1628158727016703
2015-07-02,,0.0,119919.39999999997,119919.39999999997,-0.19448036267373148
2015-07-03,,0.0,119919.39999999997,119919.39999999997,0.0
2015-07-06,,0.0,119919.39999999997,119919.39999999997,0.0
2015-07-07,,0.0,119919.39999999997,119919.39999999997,0.0
2015-07-08,,0.0,119919.39999999997,119919.39999999997,0.0
2015-07-09,,0.0,119919.39999999997,119919.39999999997,0.0
2015-07-10,,0.0,119919.39999999997,119919.39999999997,0.0
2015-07-13,,0.0,119919.39999999997,119919.39999999997,0.0
2015-07-14,,0.0,119919.39999999997,119919.39999999997,0.0
2015-07-15,,0.0,119919.39999999997,119919.39999999997,0.0
2015-07-16,,0.0,119919.39999999997,119919.39999999997,0.0
2015-07-17,,0.0,119919.39999999997,119919.39999999997,0.0
2015-07-20,,0.0,119919.39999999997,119919.39999999997,0.0
2015-07-21,,0.0,119919.39999999997,119919.39999999997,0.0
2015-07-22,,0.0,119919.39999999997,119919.39999999997,0.0
2015-07-23,,0.0,119919.39999999997,119919.39999999997,0.0
2015-07-24,,0.0,119919.39999999997,119919.39999999997,0.0
2015-07-27,-28981.5,-28981.5,177882.39999999997,148900.89999999997,0.2416748249240741
2015-07-28,,0.0,177882.39999999997,177882.39999999997,0.19463616405273587
2015-07-29,,0.0,177882.39999999997,177882.39999999997,0.0
2015-07-30,,0.0,177882.39999999997,177882.39999999997,0.0
2015-07-31,,0.0,177882.39999999997,177882.39999999997,0.0
2015-08-03,,0.0,177882.39999999997,177882.39999999997,0.0
2015-08-04,,0.0,177882.39999999997,177882.39999999997,0.0
2015-08-05,,0.0,177882.39999999997,177882.39999999997,0.0
2015-08-06,,0.0,177882.39999999997,177882.39999999997,0.0
2015-08-07,,0.0,177882.39999999997,177882.39999999997,0.0
2015-08-10,,0.0,177882.39999999997,177882.39999999997,0.0
2015-08-11,,0.0,177882.39999999997,177882.39999999997,0.0
2015-08-12,57777.0,57777.0,91216.89999999997,148993.89999999997,-0.1624022387824765
2015-08-13,,0.0,91216.89999999997,91216.89999999997,-0.387780976268156
2015-08-14,,0.0,91216.89999999997,91216.89999999997,0.0
2015-08-17,,0.0,91216.89999999997,91216.89999999997,0.0
2015-08-18,,0.0,91216.89999999997,91216.89999999997,0.0
2015-08-19,,0.0,91216.89999999997,91216.89999999997,0.0
2015-08-20,,0.0,91216.89999999997,91216.89999999997,0.0
2015-08-21,,0.0,91216.89999999997,91216.89999999997,0.0
2015-08-24,,0.0,91216.89999999997,91216.89999999997,0.0
2015-08-25,,0.0,91216.89999999997,91216.89999999997,0.0
2015-08-26,,0.0,91216.89999999997,91216.89999999997,0.0
2015-08-27,,0.0,91216.89999999997,91216.89999999997,0.0
2015-08-28,,0.0,91216.89999999997,91216.89999999997,0.0
2015-08-31,,0.0,91216.89999999997,91216.89999999997,0.0
2015-09-01,,0.0,91216.89999999997,91216.89999999997,0.0
