Date,Combined Index,DXY Price,DXY P&L,IQS Price,IQS P&L,Combined P&L,Adjusted DXY Price
16/03/2016,1499536.6,95.925,-0.007686101,1832217.26,0.034100004,0.041786105,821141.5769
17/03/2016,1488594.778,94.801,-0.011717488,1797378.95,-0.01901429,-0.007296802,811519.8606
18/03/2016,1500194.211,95.12,0.003364943,1817432.57,0.011157146,0.007792203,814250.579
21/03/2016,1560707.589,95.304,0.001934399,1894258.04,0.042271428,0.040337029,815825.6643
22/03/2016,1618415.258,95.644,0.003567531,1971056.67,0.040542856,0.036975324,818736.1478
23/03/2016,1576211.847,96.064,0.004391284,1928312.9,-0.021685713,-0.026076998,822331.4511
24/03/2016,1481291.783,96.173,0.00113466,1814377.16,-0.059085712,-0.060220372,823264.5179
28/03/2016,1397822.898,95.94,-0.002422717,1707743.62,-0.05877143,-0.056348712,821269.9806
29/03/2016,1373147.74,95.146,-0.008276006,1663464.27,-0.02592857,-0.017652564,814473.1454
30/03/2016,1386929.778,94.819,-0.003436823,1674443.13,0.006599997,0.010036821,811673.9451
31/03/2016,1381301.183,94.578,-0.002541685,1663391.81,-0.006599997,-0.004058313,809610.9258
01/04/2016,1372685.704,94.618,0.000422931,1653720.37,-0.005814289,-0.00623722,809953.3357
04/04/2016,1378579.289,94.524,-0.000993468,1659177.65,0.003300002,0.00429347,809148.6726
05/04/2016,1342269.823,94.637,0.001195464,1617461.18,-0.025142859,-0.026338323,810115.9803
06/04/2016,1307926.416,94.441,-0.002071072,1572726.83,-0.02765714,-0.025586068,808438.1722
07/04/2016,1333361.92,94.504,0.000667083,1604361.1,0.020114281,0.019447198,808977.4676
08/04/2016,1407947.497,94.252,-0.002666554,1689827.71,0.05327143,0.055937984,806820.2857
11/04/2016,1453951.853,93.942,-0.003289055,1739484.5,0.029385712,0.032674767,804166.6095
12/04/2016,1391073.931,93.945,3.19346E-05,1664313.92,-0.043214286,-0.04324622,804192.2902
13/04/2016,1437560.44,94.762,0.008696578,1734405.32,0.042114291,0.033417713,811186.0111
14/04/2016,1358086.98,94.908,0.001540702,1641193.42,-0.053742859,-0.055283561,812435.8069
15/04/2016,1346751.566,94.686,-0.002339107,1623656.1,-0.010685712,-0.008346605,810535.4324
18/04/2016,1349966.041,94.46,-0.002386836,1623656.1,0,0.002386836,808600.8168
19/04/2016,1345842.099,93.947,-0.00543087,1609878.21,-0.008485719,-0.003054849,804209.4107
20/04/2016,1377249.577,94.471,0.005577613,1656426.69,0.028914287,0.023336674,808694.9795
21/04/2016,1326835.952,94.574,0.001090282,1597599.88,-0.035514285,-0.036604567,809576.6848
22/04/2016,1302431.237,95.08,0.005350308,1576762.61,-0.013042859,-0.018393167,813908.1692
25/04/2016,1284353.609,94.801,-0.002934371,1550250.48,-0.016814281,-0.01387991,811519.8606
26/04/2016,1254143.858,94.543,-0.00272149,1509567.48,-0.026242856,-0.023521366,809311.3172
27/04/2016,1248595.366,94.367,-0.001861587,1500078.77,-0.006285714,-0.004424128,807804.714
28/04/2016,1269620.676,93.727,-0.006782032,1515165.27,0.010057139,0.01683917,802326.1567
29/04/2016,1297491.211,93.054,-0.007180428,1537546.43,0.014771432,0.02195186,796565.1113
02/05/2016,1293783.746,92.618,-0.004685451,1525948.93,-0.007542862,-0.00285741,792832.8441
03/05/2016,1351623.96,92.931,0.003379473,1599325.28,0.048085718,0.044706245,795512.201
04/05/2016,1332820.337,93.187,0.002754732,1581481.38,-0.011157142,-0.013911874,797703.6239
05/05/2016,1294179.045,93.78,0.006363549,1545694.71,-0.022628575,-0.028992124,802779.8497
06/05/2016,1262048.615,93.883,0.001098315,1509017.59,-0.023728567,-0.024826882,803661.555
09/05/2016,1272812.421,94.115,0.002471161,1525616.78,0.010999998,0.008528837,805647.532
10/05/2016,1224153.653,94.267,0.001615045,1469757.41,-0.036614287,-0.038229332,806948.6894
11/05/2016,1298253.536,93.79,-0.005060095,1551286.95,0.055471426,0.060531522,802865.4522
12/05/2016,1348045.906,94.128,0.003603796,1616374.52,0.041957144,0.038353348,805758.8152
13/05/2016,1320414.706,94.593,0.004940082,1591228.35,-0.015557143,-0.020497225,809739.3295
16/05/2016,1195688.722,94.55,-0.000454579,1440198.05,-0.094914284,-0.094459705,809371.2389
17/05/2016,1222797.834,94.531,-0.000200952,1472561.36,0.02247143,0.022672382,809208.5943
18/05/2016,1232633.588,95.063,0.005627783,1492693.38,0.01367143,0.008043647,813762.645
19/05/2016,1238548.507,95.294,0.002429967,1503483.42,0.007228571,0.004798603,815740.0618
20/05/2016,1241414.971,95.343,0.000514198,1507736.13,0.002828571,0.002314373,816159.5139
23/05/2016,1268428.906,95.216,-0.001332033,1538537.02,0.020428568,0.021760601,815072.3626
24/05/2016,1286754.778,95.576,0.003780877,1566582.35,0.01822857,0.014447693,818154.0511
25/05/2016,1256163.967,95.34,-0.002469239,1525470.76,-0.026242853,-0.023773614,816133.8331
26/05/2016,1241335.667,95.162,-0.001867002,1504615.39,-0.013671432,-0.01180443,814610.1094
27/05/2016,1204350.455,95.5,0.003551838,1465129.99,-0.026242853,-0.029794691,817503.4724
30/05/2016,1243336.999,95.5,0,1512558.34,0.032371428,0.032371428,817503.4724
31/05/2016,1198948.654,95.878,0.003958115,1464545.41,-0.031742862,-0.035700977,820739.2454
01/06/2016,1240022.927,95.456,-0.004401427,1508272.56,0.029857149,0.034258575,817126.8216
02/06/2016,1244244.929,95.566,0.001152363,1515145.97,0.004557141,0.003404777,818068.4487
03/06/2016,1246476.591,94.028,-0.01609359,1493479.38,-0.014300002,0.001793588,804902.7906
06/06/2016,1237141.11,93.89,-0.001467648,1480102.07,-0.008957144,-0.007489496,803721.4767
07/06/2016,1242571.136,93.832,-0.000617744,1485684.17,0.003771429,0.004389173,803224.9825
08/06/2016,1252547.13,93.58,-0.002685651,1493621.97,0.005342858,0.008028509,801067.8005
09/06/2016,1225523.162,93.952,0.003975208,1467334.22,-0.017600002,-0.021575211,804252.212
10/06/2016,1163848.847,94.561,0.006482033,1403002.1,-0.043842854,-0.050324887,809465.4017
13/06/2016,1166120.623,94.421,-0.001480526,1403663.51,0.000471425,0.001951951,808266.9672
14/06/2016,1146747.995,95.04,0.006555745,1389546.67,-0.01005714,-0.016612885,813565.7594
15/06/2016,1137396.288,94.68,-0.003787879,1372951.51,-0.011942859,-0.00815498,810484.0709
16/06/2016,1155314.785,94.706,0.000274609,1394957.96,0.01602857,0.015753961,810706.6373
17/06/2016,1157782.564,94.34,-0.003864591,1392546.68,-0.001728568,0.002136023,807573.5873
20/06/2016,1168198.47,93.684,-0.006953572,1395391.45,0.002042854,0.008996427,801958.0661
21/06/2016,1163497.445,94.061,0.004024166,1395391.45,0,-0.004024166,805185.2788
22/06/2016,1148596.235,93.758,-0.003221314,1373025.32,-0.01602857,-0.012807257,802591.5243
23/06/2016,1157923.907,93.527,-0.00246379,1380792.72,0.005657143,0.008120932,800614.1075
24/06/2016,1150594.729,95.574,0.021886728,1402273.91,0.015557143,-0.006329585,818136.9306
27/06/2016,1182385.686,96.703,0.011812836,1457583.6,0.039442857,0.027630021,827801.4481
28/06/2016,1199197.157,96.331,-0.00384683,1472700.83,0.010371433,0.014218263,824617.0367
29/06/2016,1237755.978,95.807,-0.005439578,1512042.98,0.026714285,0.032153863,820131.4679
30/06/2016,1329697.7,96.203,0.00413331,1630608.75,0.078414286,0.074280976,823521.3252
01/07/2016,1288815.38,95.714,-0.005083002,1572186.36,-0.035828576,-0.030745575,819335.365
04/07/2016,1307650.496,95.714,0,1595162.74,0.014614285,0.014614285,819335.365
05/07/2016,1278011.976,96.259,0.005694047,1568090.55,-0.016971428,-0.022665475,824000.699
06/07/2016,1267259.921,96.131,-0.001329746,1552812.87,-0.009742856,-0.00841311,822904.9875
07/07/2016,1230482.234,96.383,0.002621423,1511818.61,-0.0264,-0.029021423,825062.1695
08/07/2016,1260394.752,96.327,-0.000581015,1547691.91,0.023728574,0.024309589,824582.7957
11/07/2016,1280522.901,96.59,0.002730283,1576633.75,0.018700001,0.015969718,826834.1403
12/07/2016,1242045.842,96.487,-0.001066363,1527577.91,-0.03111429,-0.030047927,825952.435
13/07/2016,1208358.199,96.208,-0.002891581,1481728.75,-0.030014286,-0.027122705,823564.1265
14/07/2016,1203258.582,96.1,-0.001122568,1473812.09,-0.005342854,-0.004220286,822639.6199
15/07/2016,1217882.425,96.563,0.004817898,1498824.79,0.016971431,0.012153533,826603.0137
18/07/2016,1173179.215,96.587,0.000248542,1444181.92,-0.036457143,-0.036705686,826808.4596
19/07/2016,1178649.796,97.108,0.005394101,1458706.26,0.01005714,0.00466304,831268.3477
20/07/2016,1225295.177,97.263,0.001596161,1518763.28,0.041171428,0.039575267,832595.1858
21/07/2016,1263842.516,97.046,-0.002231064,1563154.56,0.029228571,0.031459635,830737.6124
22/07/2016,1246401.227,97.516,0.004843064,1549153.16,-0.008957144,-0.013800208,834760.9279
25/07/2016,1307001.038,97.326,-0.001948398,1621454.35,0.046671428,0.048619826,833134.4812
26/07/2016,1309122.836,97.168,-0.00162341,1621454.35,0,0.00162341,831781.9624
27/07/2016,1306088.862,97.042,-0.001296723,1615593.95,-0.003614286,-0.002317563,830703.3714
28/07/2016,1313693.087,96.721,-0.003307846,1619656.02,0.002514289,0.005822135,827955.5325
29/07/2016,1300259.434,95.491,-0.01271699,1582496.48,-0.022942859,-0.010225869,817426.4302
01/08/2016,1312233.933,95.677,0.001947828,1600152.62,0.011157143,0.009209316,819018.6359
02/08/2016,1388288.99,94.988,-0.007201313,1681371.8,0.050757146,0.057958459,813120.6266
03/08/2016,1380004.194,95.525,0.005653346,1680843.37,-0.000314285,-0.005967631,817717.4786
04/08/2016,1415180.574,95.717,0.002009945,1727066.56,0.027499998,0.025490053,819361.0458
05/08/2016,1434115.204,96.136,0.004377488,1757734.33,0.017757144,0.013379656,822947.7888
08/08/2016,1396366.433,96.34,0.002121994,1715197.16,-0.0242,-0.026321993,824694.0789
09/08/2016,1404208.653,96.132,-0.00215902,1721126.84,0.003457142,0.005616162,822913.5478
10/08/2016,1399505.728,95.608,-0.005450838,1705980.92,-0.008800002,-0.003349164,818427.979
11/08/2016,1395479.23,95.838,0.002405656,1705176.67,-0.00047143,-0.002877086,820396.8355
12/08/2016,1383496.895,95.682,-0.001627747,1687759.51,-0.010214285,-0.008586538,819061.4372
15/08/2016,1299328.504,95.594,-0.000919713,1583528.31,-0.06175714,-0.060837427,818308.1355
16/08/2016,1286925.09,94.764,-0.008682553,1554662.85,-0.018228572,-0.009546019,811203.1315
17/08/2016,1326556.166,94.69,-0.000780887,1601324.94,0.030014283,0.03079517,810569.6734
18/08/2016,1334094.947,94.137,-0.00584011,1601073.31,-0.000157139,0.005682971,805835.8574
19/08/2016,1342818.315,94.483,0.003675494,1617427.13,0.010214286,0.006538791,808797.7025
22/08/2016,1394289.42,94.499,0.000169343,1679698.07,0.038499997,0.038330655,808934.6664
23/08/2016,1376396.777,94.494,-5.29106E-05,1658053.96,-0.012885715,-0.012832804,808891.8652
24/08/2016,1368602.064,94.747,0.002677419,1653103.49,-0.002985711,-0.00566313,811057.6074
25/08/2016,1338980.73,94.743,-4.22177E-05,1617254.76,-0.021685714,-0.021643497,811023.3664
26/08/2016,1342627.846,95.542,0.008433341,1635298.7,0.011157141,0.002723801,817863.0028
29/08/2016,1304847.587,95.543,1.04666E-05,1589300.08,-0.028128574,-0.02813904,817871.563
30/08/2016,1287383.846,96.041,0.005212313,1576313.23,-0.008171427,-0.01338374,822134.5654
31/08/2016,1273611.352,96.012,-0.000301954,1558973.78,-0.011000003,-0.010698048,821886.3183
01/09/2016,1258867.204,95.66,-0.003666208,1535210.57,-0.015242854,-0.011576646,818873.1118
02/09/2016,1264160.859,95.844,0.001923479,1544619.22,0.006128573,0.004205094,820448.197
05/09/2016,1249460.47,95.844,0,1526657.5,-0.011628575,-0.011628575,820448.197
06/09/2016,1256487.636,94.823,-0.010652727,1518980.6,-0.005028567,0.00562416,811708.186
07/09/2016,1251632.348,94.951,0.001349883,1515161.44,-0.002514291,-0.003864175,812803.8975
08/09/2016,1244020.243,95.051,0.001053175,1507542.35,-0.005028566,-0.006081741,813659.9221
09/09/2016,1237658.038,95.328,0.002914225,1504225.75,-0.002200005,-0.00511423,816031.1102
12/09/2016,1224825.89,95.088,-0.002517623,1484842.73,-0.012885712,-0.010368089,813976.6512
13/09/2016,1217266.247,95.645,0.005857732,1484376.07,-0.000314282,-0.006172014,818744.7081
14/09/2016,1238783.943,95.322,-0.003377071,1505602.64,0.014299995,0.017677066,815979.7487
15/09/2016,1234229.463,95.283,-0.00040914,1499451.18,-0.004085713,-0.003676573,815645.8991
16/09/2016,1236188.619,96.105,0.008626932,1514767,0.010214284,0.001587351,822682.4211
19/09/2016,1291703.368,95.761,-0.003579418,1577370.16,0.041328574,0.044907992,819737.6966
20/09/2016,1318641.618,95.976,0.002245173,1613807.41,0.0231,0.020854827,821578.1494
21/09/2016,1350888.575,95.665,-0.003240393,1648043.18,0.021214285,0.024454678,818915.913
22/09/2016,1376764.048,95.381,-0.002968693,1674717.94,0.016185717,0.01915441,816484.8032
23/09/2016,1351076.127,95.392,0.000115327,1643663.88,-0.01854286,-0.018658187,816578.9659
26/09/2016,1323080.95,95.21,-0.001907917,1606470.12,-0.022628568,-0.020720651,815021.0012
27/09/2016,1321663.512,95.312,0.001071316,1606470.12,0,-0.001071316,815894.1462
28/09/2016,1314684.631,95.336,0.000251805,1598391.87,-0.005028572,-0.005280376,816099.5921
29/09/2016,1300826.778,95.472,0.001426534,1583823.67,-0.009114286,-0.010540819,817263.7856
30/09/2016,1284023.595,95.385,-0.000911262,1561921.65,-0.013828572,-0.01291731,816519.0442
03/10/2016,1258503.782,95.587,0.002117733,1534186.38,-0.017757146,-0.019874879,818248.2138
04/10/2016,1232830.549,96.125,0.00562838,1511524.26,-0.014771426,-0.020399806,822853.6261
05/10/2016,1233940.274,96.114,-0.000114434,1512711.88,0.00078571,0.000900145,822759.4634
06/10/2016,1231697.631,96.772,0.006846037,1520318.66,0.005028572,-0.001817465,828392.1051
07/10/2016,1232038.202,96.654,-0.001219361,1518885.22,-0.000942855,0.000276506,827381.9961
10/10/2016,1226739.363,96.933,0.002886585,1516737.08,-0.001414287,-0.004300872,829770.3047
11/10/2016,1223880.881,97.692,0.007830151,1525079.14,0.005500004,-0.002330147,836267.5312
12/10/2016,1261848.024,97.962,0.002763788,1576605.03,0.033785716,0.031021927,838578.7976
13/10/2016,1259040.695,97.518,-0.00453237,1565951.68,-0.006757146,-0.002224776,834778.0484
14/10/2016,1224366.103,97.997,0.004911914,1530516.43,-0.022628572,-0.027540485,838878.4062
17/10/2016,1178329.985,97.878,-0.001214323,1471110.53,-0.038814284,-0.037599962,837859.7369
18/10/2016,1215504.807,97.897,0.000194119,1517807.78,0.031742856,0.031548737,838022.3816
19/10/2016,1173713.209,97.94,0.000439237,1466289.05,-0.033942855,-0.034382093,838390.4722
20/10/2016,1144885.022,98.314,0.003818664,1435874.02,-0.020742861,-0.024561526,841592.0041
21/10/2016,1128319.097,98.686,0.003783795,1420530.68,-0.010685715,-0.014469509,844776.4155
24/10/2016,1129869.485,98.752,0.000668788,1423432.62,0.002042856,0.001374068,845341.3917
25/10/2016,1113625.507,98.682,-0.000708846,1401959.13,-0.015085709,-0.014376862,844742.1745
26/10/2016,1163601.262,98.611,-0.000719483,1463865.64,0.044157143,0.044876626,844134.3971
27/10/2016,1145627.902,98.879,0.00271775,1445232.72,-0.012728573,-0.015446322,846428.543
28/10/2016,1171112.58,98.342,-0.00543088,1469533.27,0.016814282,0.022245162,841831.691
31/10/2016,1231258.511,98.422,0.000813488,1546200.92,0.052171429,0.051357941,842516.5106
01/11/2016,1291988.35,97.697,-0.007366239,1611075.1,0.041957147,0.049323387,836310.3324
02/11/2016,1253907.353,97.414,-0.002896711,1558922.29,-0.032371433,-0.029474722,833887.7829
03/11/2016,1223807.329,97.196,-0.002237871,1518011.72,-0.026242854,-0.024004983,832021.6493
04/11/2016,1231321.173,97.088,-0.001111157,1525645.15,0.005028571,0.006139728,831097.1428
07/11/2016,1181552.903,97.793,0.007261454,1475059.12,-0.03315714,-0.040418594,837132.116
08/11/2016,1162733.151,97.86,0.000685121,1452575,-0.01524286,-0.015927981,837705.6525
09/11/2016,1160996.679,98.529,0.006836297,1460335.9,0.005342857,-0.00149344,843432.4569
10/11/2016,1104289.281,98.774,0.002486578,1392638.9,-0.046357143,-0.04884372,845529.7171
11/11/2016,1080726.938,99.05,0.002794258,1366815.4,-0.018542854,-0.021337112,847892.345
14/11/2016,1055635.794,100.12,0.010802625,1349847.36,-0.012414288,-0.023216913,857051.808
15/11/2016,1081802.124,100.25,0.001298442,1385059.09,0.026085712,0.024787271,858164.6399
16/11/2016,1036594.052,100.438,0.001875312,1329775.45,-0.039914283,-0.041789594,859773.9661
17/11/2016,1052201.465,100.946,0.005057847,1356522.93,0.020114283,0.015056437,864122.571
18/11/2016,1082419.349,101.283,0.003338419,1400009.18,0.032057143,0.028718725,867007.3738
21/11/2016,1078112.753,101.113,-0.001678465,1392089.13,-0.005657141,-0.003978676,865552.132
22/11/2016,1054130.07,101.106,-6.92295E-05,1361025.65,-0.02231429,-0.02224506,865492.2103
23/11/2016,1013198.207,101.759,0.006458568,1316967.31,-0.032371425,-0.038829993,871082.0508
24/11/2016,1020840.619,101.759,0,1326901.01,0.00754286,0.00754286,871082.0508
25/11/2016,1081690.339,101.546,-0.002093181,1403216.77,0.057514283,0.059607464,869258.7185
28/11/2016,1127951.188,101.368,-0.0017529,1460768.7,0.041014283,0.042767183,867734.9947
29/11/2016,1193941.839,100.949,-0.004133454,1540192.78,0.054371428,0.058504882,864148.2517
30/11/2016,1212480.047,101.539,0.005844535,1573108.9,0.021371429,0.015526893,869198.7967
01/12/2016,1343104.536,101.099,-0.00433331,1735768.36,0.1034,0.10773331,865432.2886
02/12/2016,1377292.091,100.861,-0.002354128,1775864.61,0.023100001,0.025454129,863394.9501
05/12/2016,1398557.963,100.112,-0.007426062,1790096.9,0.008014288,0.015440349,856983.326
06/12/2016,1394256.947,100.53,0.004175324,1792066.01,0.001100002,-0.003075322,860561.5087
07/12/2016,1393289.592,100.268,-0.002606187,1786152.19,-0.003300001,-0.000693814,858318.7243
08/12/2016,1348977.077,101.125,0.008547094,1744611.39,-0.023257145,-0.031804239,865654.855
09/12/2016,1360816.37,101.62,0.004894932,1768462.72,0.013671429,0.008776497,869892.1766
12/12/2016,1318851.282,101.049,-0.005618973,1703989.62,-0.036457144,-0.030838171,865004.2763
13/12/2016,1313120.339,101.107,0.000573979,1697563.15,-0.003771426,-0.004345405,865500.7706
14/12/2016,1319160.339,101.77,0.006557409,1716503.1,0.01115714,0.004599731,871176.2135
15/12/2016,1319320.904,103.053,0.012606859,1738351.74,0.012728576,0.000121717,882159.0089
16/12/2016,1320588.337,102.954,-0.000960671,1738351.74,0,0.000960671,881311.5445
19/12/2016,1349636.228,103.1,0.001418109,1779054,0.023414283,0.021996174,882561.3404
20/12/2016,1328935.837,103.288,0.001823472,1755011.36,-0.013514283,-0.015337756,884170.6666
21/12/2016,1308670.107,103.029,-0.002507552,1723847.37,-0.017757144,-0.015249593,881953.563
22/12/2016,1344218.797,103.096,0.000650302,1771794.95,0.027814284,0.027163981,882527.0994
23/12/2016,1393817.094,103.002,-0.000911772,1835554.26,0.035985716,0.036897488,881722.4363
27/12/2016,1339430.392,103.007,4.85427E-05,1764020.09,-0.038971428,-0.03901997,881765.2376
28/12/2016,1357396.799,103.244,0.002300815,1791740.4,0.015714282,0.013413468,883794.0158
29/12/2016,1377202.716,102.711,-0.005162528,1808633.96,0.009428576,0.014591103,879231.4048
30/12/2016,1377274.474,102.286,-0.004137824,1801244.39,-0.004085719,5.21047E-05,875593.3003
03/01/2017,1334870.451,103.201,0.008945506,1761900.07,-0.021842855,-0.030788361,883425.9252
04/01/2017,1357176.473,102.709,-0.004767396,1782942.19,0.011942857,0.016710252,879214.2843
05/01/2017,1325435.905,101.528,-0.011498505,1720742.98,-0.034885713,-0.023387208,869104.634
06/01/2017,1305506.544,102.209,0.006707509,1706411.65,-0.008328571,-0.01503608,874934.1614
09/01/2017,1283079.087,101.909,-0.002935162,1672088.4,-0.020114285,-0.017179123,872366.0877
10/01/2017,1298517.107,101.996,0.000853703,1693634.45,0.012885712,0.012032009,873110.8291
11/01/2017,1295973.667,101.747,-0.002441272,1686182.46,-0.004399999,-0.001958727,870979.3279
12/01/2017,1267694.649,101.377,-0.003636471,1643257.07,-0.025457144,-0.021820673,867812.0369
13/01/2017,1269062.002,101.188,-0.001864328,1641965.94,-0.000785714,0.001078614,866194.1505
16/01/2017,1261882.734,101.188,0,1632677.1,-0.005657145,-0.005657145,866194.1505
17/01/2017,1305227.808,100.32,-0.008578092,1674753.53,0.025771434,0.034349526,858763.8571
18/01/2017,1321034.767,100.918,0.005960925,1705018.71,0.018071423,0.012110498,863882.8841
19/01/2017,1318076.387,101.144,0.002239442,1705018.71,0,-0.002239442,865817.4997
20/01/2017,1280703.38,100.69,-0.00448865,1649021.03,-0.032842854,-0.028354204,861931.1481
23/01/2017,1299096.358,100.13,-0.005561625,1663532.41,0.008799997,0.014361622,857137.4104
24/01/2017,1259843.047,100.339,0.002087287,1616739.62,-0.028128571,-0.030215858,858926.5018
25/01/2017,1237530.21,100.019,-0.003189189,1582949.77,-0.020899995,-0.017710806,856187.2231
26/01/2017,1233125.44,100.375,0.003559324,1582949.77,0,-0.003559324,859234.6706
27/01/2017,1211117.578,100.526,0.001504359,1557079.84,-0.016342862,-0.017847221,860527.2678
30/01/2017,1168313.047,100.414,-0.00111414,1500313.16,-0.036457141,-0.035343002,859568.5202
31/01/2017,1137676.663,99.481,-0.009291533,1447030.61,-0.035514286,-0.026222753,851581.8109
01/02/2017,1153565.718,99.608,0.001276626,1469087.49,0.015242857,0.013966231,852668.9621
02/02/2017,1124652.484,99.788,0.001807084,1434920.71,-0.023257144,-0.025064228,854209.8064
03/02/2017,1132703.706,99.842,0.000541147,1445969.6,0.0077,0.007158853,854672.0596
06/02/2017,1094529.567,99.865,0.000230364,1397570.94,-0.033471423,-0.033701787,854868.9453
07/02/2017,1069381.03,100.245,0.003805137,1370777.5,-0.019171435,-0.022976572,858121.8387
08/02/2017,1072707.305,100.264,0.000189536,1375301.07,0.003300003,0.003110467,858284.4834
09/02/2017,1068609.653,100.647,0.003819915,1375301.07,0,-0.003819915,861563.0575
10/02/2017,1058348.683,100.791,0.001430743,1364062.9,-0.008171425,-0.009602168,862795.7329
13/02/2017,1026410.342,100.95,0.001577522,1325050.7,-0.028600001,-0.030177523,864156.812
14/02/2017,1024984.574,101.233,0.002803368,1326924.7,0.001414286,-0.001389082,866579.3615
15/02/2017,1025683.199,101.164,-0.000681596,1326924.7,0,0.000681596,865988.7046
16/02/2017,1041506.387,100.43,-0.007255545,1337767.57,0.008171428,0.015426974,859705.4842
17/02/2017,1036758.031,100.951,0.005187693,1338608.45,0.00062857,-0.004559123,864165.3722
20/02/2017,1043111.878,100.951,0,1346812.21,0.006128573,0.006128573,864165.3722
21/02/2017,1036150.801,101.355,0.004001942,1343214.29,-0.002671434,-0.006673376,867623.7115
22/02/2017,1052125.191,101.194,-0.001588476,1361789.03,0.013828575,0.015417051,866245.5119
23/02/2017,1052929.849,101.053,-0.001393363,1360933.05,-0.00062857,0.000764793,865038.5173
24/02/2017,1053206.163,101.09,0.000366144,1361788.49,0.000628569,0.000262424,865355.2464
27/02/2017,1049158.756,101.129,0.000385795,1357080.59,-0.003457145,-0.00384294,865689.096
28/02/2017,1043388.385,101.129,0,1349616.65,-0.005499998,-0.005499998,865689.096
01/03/2017,1035524.029,101.78,0.006437323,1348132.07,-0.001100001,-0.007537324,871261.816
02/03/2017,1023562.107,102.204,0.004165848,1338175.15,-0.007385716,-0.011551563,874891.3602
03/03/2017,1022250.455,101.548,-0.006418535,1327871.21,-0.007699994,-0.001281458,869275.839
06/03/2017,1023201.656,101.645,0.000955213,1330375.19,0.00188571,0.000930497,870106.1828
07/03/2017,1017892.882,101.805,0.001574106,1325566.83,-0.003614289,-0.005188395,871475.8221
08/03/2017,1030858.851,102.076,0.002661952,1345980.56,0.015400001,0.012738049,873795.6487
09/03/2017,1048662.157,101.853,-0.002184647,1366285.64,0.015085716,0.017270362,871886.7139
10/03/2017,1036115.404,101.247,-0.005949751,1341809.61,-0.017914285,-0.011964534,866699.205
13/03/2017,1028669.462,101.195,-0.000513595,1331477.68,-0.007699997,-0.007186402,866254.0722
14/03/2017,1016087.848,101.574,0.003745244,1320179.14,-0.008485715,-0.012230959,869498.4053
15/03/2017,1013946.278,100.575,-0.009835194,1304412.43,-0.011942856,-0.002107662,860946.7198
16/03/2017,1017878.061,100.185,-0.003877703,1304412.43,0,0.003877703,857608.2239
17/03/2017,1004033.601,100.115,-0.000698707,1285759.33,-0.014300002,-0.013601294,857009.0067
20/03/2017,975071.4727,100.234,0.001188633,1250198.9,-0.027657143,-0.028845776,858027.676
21/03/2017,946014.1594,99.614,-0.006185526,1205209.6,-0.035985714,-0.029800188,852720.3236
22/03/2017,958996.1258,99.468,-0.001465657,1219982.03,0.012257146,0.013722803,851470.5277
23/03/2017,950846.6361,99.563,0.000955081,1210779.88,-0.007542857,-0.008497938,852283.7511
24/03/2017,942289.9846,99.442,-0.001215311,1198412.62,-0.010214293,-0.008998982,851247.9613
27/03/2017,910455.9631,98.973,-0.004716317,1152273.74,-0.038499995,-0.033783678,847233.2061
28/03/2017,936203.8645,99.549,0.005819769,1191566.27,0.034099996,0.028280227,852163.9076
29/03/2017,922470.955,99.836,0.002883002,1177522.81,-0.011785715,-0.014668717,854620.6982
30/03/2017,928179.5158,100.285,0.004497376,1190105.48,0.010685712,0.006188337,858464.2485
31/03/2017,933904.6238,100.218,-0.000668096,1196651.07,0.005500008,0.006168104,857890.7121
03/04/2017,1039669.255,100.412,0.00193578,1334488.17,0.115185707,0.113249927,859551.3997
04/04/2017,1111246.625,100.426,0.000139426,1426548.79,0.068985715,0.068846289,859671.2432
05/04/2017,1116494.003,100.441,0.000149364,1433498.12,0.004871428,0.004722064,859799.6469
06/04/2017,1112779.213,100.57,0.001284336,1430569.69,-0.002042856,-0.003327192,860903.9186
07/04/2017,1144672.583,101.117,0.005438998,1479352.12,0.034100002,0.028661005,865586.373
10/04/2017,1041851.944,100.952,-0.001631773,1344054.8,-0.091457144,-0.089825371,864173.9325
11/04/2017,1037399.095,100.622,-0.00326888,1333916.79,-0.007542855,-0.004273974,861349.0514
12/04/2017,1031101.863,100.711,0.000884498,1326999.48,-0.005185713,-0.006070212,862110.9132
13/04/2017,1030076.274,100.463,-0.002462492,1322411.85,-0.003457145,-0.000994654,859987.9723
17/04/2017,1026683.381,100.194,-0.002677603,1314515.16,-0.00597143,-0.003293827,857685.2662
18/04/2017,1043167.947,99.404,-0.007884704,1325256.63,0.008171431,0.016056135,850922.672
19/04/2017,1069235.489,99.638,0.00235403,1361492.93,0.027342855,0.024988825,852925.7695
20/04/2017,1098303.117,99.685,0.000471708,1399147.93,0.02765714,0.027185432,853328.1011
21/04/2017,1095982.073,99.88,0.001956162,1398928.07,-0.000157138,-0.0021133,854997.349
24/04/2017,1078034.002,98.973,-0.009080897,1363315.36,-0.025457142,-0.016376245,847233.2061
25/04/2017,1049556.355,98.648,-0.003283724,1322824.89,-0.029700003,-0.026416279,844451.1262
26/04/2017,1044023.552,98.92,0.002757278,1319498.93,-0.002514286,-0.005271564,846779.513
27/04/2017,1043982.276,98.955,0.000353821,1319913.63,0.000314286,-3.95353E-05,847079.1216
28/04/2017,1078870.995,98.898,-0.000576019,1363263.37,0.032842861,0.03341888,846591.1876
