,signal,index,Settle,MA,Upper Band,Lower Band,Short Position Stop,Long Position Stop,P&L
469,0.0,1.3664632543413526,1.2799,1.2709249999999994,1.2872042966678072,1.2546457033321916,1.382892,1.338975,0.0
470,0.0,1.3664632543413526,1.2715,1.2702649999999993,1.285277964397429,1.2552520356025696,1.382892,1.338975,0.0
471,0.0,1.3664632543413526,1.2649,1.2696099999999995,1.2843566470764871,1.2548633529235118,1.382892,1.338975,0.0
472,0.0,1.3664632543413526,1.2647,1.2690949999999996,1.2837719853852372,1.254418014614762,1.382892,1.338975,0.0
473,0.0,1.3664632543413526,1.2670000000000001,1.2690199999999996,1.283723686612495,1.2543163133875042,1.382892,1.338975,0.0
474,0.0,1.3664632543413526,1.2698,1.2690849999999996,1.2837904105688507,1.2543795894311485,1.382892,1.338975,0.0
475,0.0,1.3664632543413526,1.2734,1.2695949999999994,1.2841554223839307,1.255034577616068,1.382892,1.338975,0.0
476,0.0,1.3664632543413526,1.2632,1.2696349999999996,1.284120340865802,1.2551496591341973,1.382892,1.338975,0.0
477,0.0,1.3664632543413526,1.2613,1.2693599999999994,1.2842532736494856,1.2544667263505132,1.382892,1.338975,0.0
478,1.0,1.3664632543413526,1.2525,1.2693999999999996,1.284106461165028,1.2546935388349714,1.382892,1.239975,0.0
479,0.0,1.3618656851126145,1.2483,1.2685449999999996,1.2858423379454313,1.2512476620545678,1.382892,1.239975,-0.0041999999999999815
480,0.0,1.368704321981903,1.2546,1.2679249999999995,1.2862573620954432,1.2495926379045559,1.382892,1.239975,0.006299999999999972
481,0.0,1.3621271748315815,1.2486,1.2666849999999996,1.2866504977398119,1.2467195022601874,1.382892,1.239975,-0.006000000000000005
482,-1.0,1.349909306839153,1.2375,1.2651049999999997,1.2887232535340445,1.241486746465955,1.382892,1.239975,-0.011099999999999888
483,0.0,1.349909306839153,1.2454,1.2642349999999998,1.289362457093753,1.2391075429062466,1.382892,1.239975,0.0
484,0.0,1.349909306839153,1.2421,1.2625749999999998,1.2889164407350544,1.2362335592649452,1.382892,1.239975,0.0
485,0.0,1.349909306839153,1.2475,1.2616549999999997,1.2887423752881,1.2345676247118995,1.382892,1.239975,0.0
486,0.0,1.349909306839153,1.2439,1.2596649999999998,1.2858133670617946,1.233516632938205,1.382892,1.239975,0.0
487,0.0,1.349909306839153,1.2477,1.2580049999999998,1.2827266888581328,1.2332833111418668,1.382892,1.239975,0.0
488,0.0,1.349909306839153,1.2523,1.256805,1.28014959037975,1.23346040962025,1.382892,1.239975,0.0
489,0.0,1.349909306839153,1.245,1.2550599999999998,1.2763669378371996,1.2337530621628001,1.382892,1.239975,0.0
490,0.0,1.349909306839153,1.2537,1.2541699999999998,1.2740981810509207,1.234241818949079,1.382892,1.239975,0.0
491,0.0,1.349909306839153,1.2554,1.253695,1.2730213007323772,1.2343686992676228,1.382892,1.239975,0.0
492,0.0,1.349909306839153,1.254,1.2531599999999998,1.2718189817513783,1.2345010182486214,1.382892,1.239975,0.0
493,0.0,1.349909306839153,1.239,1.25176,1.2702562050161177,1.2332637949838823,1.382892,1.239975,0.0
494,0.0,1.349909306839153,1.2443,1.2504849999999998,1.2672674044760646,1.2337025955239351,1.382892,1.239975,0.0
495,0.0,1.349909306839153,1.2475,1.24919,1.2622935720320156,1.2360864279679844,1.382892,1.239975,0.0
496,0.0,1.349909306839153,1.2506,1.24856,1.2600167709237031,1.2371032290762967,1.382892,1.239975,0.0
497,0.0,1.349909306839153,1.2467,1.24783,1.2576969346809537,1.2379630653190463,1.382892,1.239975,0.0
498,0.0,1.349909306839153,1.2452,1.2474649999999998,1.2571523680635246,1.237777631936475,1.382892,1.239975,0.0
499,0.0,1.349909306839153,1.247,1.2473999999999998,1.2570815288048014,1.2377184711951983,1.382892,1.239975,0.0
500,0.0,1.349909306839153,1.2383,1.2465849999999998,1.2564475098224634,1.2367224901775362,1.382892,1.239975,0.0
501,1.0,1.349909306839153,1.2311,1.2457099999999999,1.257599137899704,1.2338208621002957,1.382892,1.2187890000000001,0.0
502,0.0,1.35732459344268,1.2379,1.2457299999999998,1.2575650496407147,1.2338949503592849,1.382892,1.2187890000000001,0.006799999999999917
503,0.0,1.3469388781977787,1.2285,1.2448849999999998,1.2589051676166216,1.230864832383378,1.382892,1.2187890000000001,-0.009400000000000075
504,0.0,1.3504382728638769,1.2317,1.2443649999999997,1.2594878667916556,1.2292421332083439,1.382892,1.2187890000000001,0.0032000000000000917
505,0.0,1.3567675997185116,1.2375,1.243865,1.2591999633191007,1.2285300366808993,1.382892,1.2187890000000001,0.005800000000000027
506,-1.0,1.3647242220497655,1.2448,1.24391,1.2592503911292432,1.228569608870757,1.382892,1.2187890000000001,0.007299999999999862
507,0.0,1.3647242220497655,1.2411,1.2435800000000001,1.2588639261970922,1.228296073802908,1.382892,1.2187890000000001,0.0
508,0.0,1.3647242220497655,1.2462,1.2432750000000001,1.2580868702397152,1.228463129760285,1.382892,1.2187890000000001,0.0
509,0.0,1.3647242220497655,1.2437,1.2432100000000001,1.2580024169762132,1.2284175830237871,1.382892,1.2187890000000001,0.0
510,0.0,1.3647242220497655,1.2511,1.2430800000000004,1.257543415917347,1.2286165840826537,1.382892,1.2187890000000001,0.0
511,0.0,1.3647242220497655,1.2343,1.2420250000000004,1.2558017739328973,1.2282482260671035,1.382892,1.2187890000000001,0.0
512,0.0,1.3647242220497655,1.2286,1.2407550000000003,1.2545649203472773,1.2269450796527233,1.382892,1.2187890000000001,0.0
513,1.0,1.3647242220497655,1.2228,1.239945,1.2558179297862155,1.2240720702137846,1.382892,1.2105720000000002,0.0
514,0.0,1.3650589594110727,1.2231,1.2388850000000002,1.256217429143029,1.2215525708569714,1.382892,1.2105720000000002,0.00029999999999996696
515,0.0,1.3584422589012752,1.2172,1.23737,1.256616724396585,1.2181232756034153,1.382892,1.2105720000000002,-0.005900000000000016
516,0.0,1.3610043066220403,1.2195,1.235815,1.2555539234761697,1.2160760765238305,1.382892,1.2105720000000002,0.0022999999999999687
517,0.0,1.364010943529158,1.2222,1.2345900000000003,1.2545148488074083,1.2146651511925923,1.382892,1.2105720000000002,0.0026999999999999247
518,0.0,1.3588578141432892,1.2176,1.2332100000000001,1.253815814713281,1.2126041852867193,1.382892,1.2105720000000002,-0.0045999999999999375
519,0.0,1.3561740923247048,1.2152,1.2316200000000002,1.2526277699910782,1.2106122300089222,1.382892,1.2105720000000002,-0.0023999999999999577
520,0.0,1.356731867307153,1.2157,1.23049,1.2523528360465432,1.208627163953457,1.382892,1.2105720000000002,0.0004999999999999449
521,-1.0,1.3501153042247325,1.2098,1.2294250000000002,1.2530679164867202,1.2057820835132802,1.382892,1.2105720000000002,-0.005900000000000016
522,0.0,1.3501153042247325,1.2104,1.22805,1.2527370411349357,1.2033629588650645,1.382892,1.2105720000000002,0.0
523,0.0,1.3501153042247325,1.2003,1.2266400000000002,1.2541258072466137,1.1991541927533866,1.382892,1.2105720000000002,0.0
524,0.0,1.3501153042247325,1.1934,1.224725,1.2556549127059546,1.1937950872940455,1.382892,1.2105720000000002,0.0
525,0.0,1.3501153042247325,1.1889,1.2222950000000001,1.2563109653691904,1.1882790346308099,1.382892,1.2105720000000002,0.0
526,0.0,1.3501153042247325,1.1839,1.2192500000000002,1.255492764795169,1.1830072352048313,1.382892,1.2105720000000002,0.0
527,0.0,1.3501153042247325,1.1793,1.2161600000000001,1.2548777168748095,1.1774422831251907,1.382892,1.2105720000000002,0.0
528,0.0,1.3501153042247325,1.1841,1.2130550000000002,1.251598299028468,1.1745117009715325,1.382892,1.2105720000000002,0.0
529,0.0,1.3501153042247325,1.1834,1.2100400000000002,1.2479515496913258,1.1721284503086746,1.382892,1.2105720000000002,0.0
530,0.0,1.3501153042247325,1.1772,1.2063450000000002,1.2418581229265724,1.170831877073428,1.382892,1.2105720000000002,0.0
531,0.0,1.3501153042247325,1.1789,1.203575,1.2385727070677182,1.168577292932282,1.382892,1.2105720000000002,0.0
532,0.0,1.3501153042247325,1.1631,1.2003,1.237506612315525,1.163093387684475,1.382892,1.2105720000000002,0.0
533,0.0,1.3501153042247325,1.157,1.1970100000000001,1.237194121242075,1.1568258787579253,1.382892,1.2105720000000002,0.0
534,0.0,1.3501153042247325,1.1606,1.193885,1.2351730261092455,1.1525969738907547,1.382892,1.2105720000000002,0.0
535,0.0,1.3501153042247325,1.1551,1.1907800000000002,1.2338877069675218,1.1476722930324785,1.382892,1.2105720000000002,0.0
536,0.0,1.3501153042247325,1.161,1.1878550000000003,1.2307088668033321,1.1450011331966685,1.382892,1.2105720000000002,0.0
537,0.0,1.3501153042247325,1.1366,1.1835750000000003,1.228881506155272,1.1382684938447285,1.382892,1.2105720000000002,0.0
538,0.0,1.3501153042247325,1.1208,1.178735,1.2288905291069454,1.1285794708930548,1.382892,1.2105720000000002,0.0
539,0.0,1.3501153042247325,1.1239,1.1741700000000002,1.2267785202224661,1.1215614797775342,1.382892,1.2105720000000002,0.0
540,0.0,1.3501153042247325,1.1381,1.1702900000000003,1.2215022993039526,1.119077700696048,1.382892,1.2105720000000002,0.0
541,0.0,1.3501153042247325,1.1288,1.1662400000000002,1.2171238441943766,1.1153561558056238,1.382892,1.2105720000000002,0.0
542,0.0,1.3501153042247325,1.1320000000000001,1.1623200000000002,1.21102476773374,1.1136152322662605,1.382892,1.2105720000000002,0.0
543,0.0,1.3501153042247325,1.1288,1.1587450000000004,1.2062555661931906,1.11123443380681,1.382892,1.2105720000000002,0.0
544,0.0,1.3501153042247325,1.1342,1.1557850000000003,1.2016380816848502,1.1099319183151504,1.382892,1.2105720000000002,0.0
545,0.0,1.3501153042247325,1.1481,1.1537450000000002,1.1970849342408074,1.110405065759193,1.382892,1.2105720000000002,0.0
546,0.0,1.3501153042247325,1.1347,1.1512850000000001,1.1930560557682888,1.1095139442317115,1.382892,1.2105720000000002,0.0
547,0.0,1.3501153042247325,1.1477,1.1497050000000002,1.18945972173211,1.1099502782678905,1.382892,1.2105720000000002,0.0
548,0.0,1.3501153042247325,1.1315,1.147075,1.1842563326818372,1.109893667318163,1.382892,1.2105720000000002,0.0
549,0.0,1.3501153042247325,1.1324,1.1445250000000002,1.178223835291408,1.1108261647085924,1.382892,1.2105720000000002,0.0
550,0.0,1.3501153042247325,1.1321,1.1422700000000003,1.1728087688029079,1.1117312311970928,1.382892,1.2105720000000002,0.0
551,0.0,1.3501153042247325,1.1334,1.1399950000000003,1.165671796918569,1.1143182030814316,1.382892,1.2105720000000002,0.0
552,0.0,1.3501153042247325,1.1403,1.1388550000000004,1.162250510252983,1.1154594897470178,1.382892,1.2105720000000002,0.0
553,0.0,1.3501153042247325,1.1385,1.1379300000000003,1.15979559855109,1.1160644014489107,1.382892,1.2105720000000002,0.0
554,0.0,1.3501153042247325,1.1353,1.1366650000000005,1.1559082091917494,1.1174217908082515,1.382892,1.2105720000000002,0.0
555,0.0,1.3501153042247325,1.1412,1.1359700000000006,1.1534202836652423,1.1185197163347589,1.382892,1.2105720000000002,0.0
556,0.0,1.3501153042247325,1.1397,1.1349050000000005,1.1482263325158337,1.1215836674841673,1.382892,1.2105720000000002,0.0
557,0.0,1.3501153042247325,1.1366,1.1349050000000005,1.1482263325158337,1.1215836674841673,1.382892,1.2105720000000002,0.0
558,0.0,1.3501153042247325,1.1381,1.1357700000000006,1.1474625788428992,1.124077421157102,1.382892,1.2105720000000002,0.0
559,0.0,1.3501153042247325,1.1332,1.1362350000000006,1.1466749760534887,1.1257950239465124,1.382892,1.2105720000000002,0.0
560,0.0,1.3501153042247325,1.1341,1.1360350000000006,1.1464776577075673,1.1255923422924339,1.382892,1.2105720000000002,0.0
561,0.0,1.3501153042247325,1.1362,1.1364050000000006,1.1463064089905133,1.1265035910094878,1.382892,1.2105720000000002,0.0
562,1.0,1.3501153042247325,1.1198,1.1357950000000006,1.1479528739916736,1.1236371260083275,1.382892,1.1086019999999999,0.0
563,0.0,1.3497535046791609,1.1195,1.1353300000000004,1.1491237812073922,1.1215362187926086,1.382892,1.1086019999999999,-0.00029999999999996696
564,0.0,1.34854675143403,1.1185,1.1345450000000006,1.1501718326924368,1.1189181673075643,1.382892,1.1086019999999999,-0.0009999999999998899
565,0.0,1.3474607706928965,1.1176,1.1330200000000006,1.1490066944675066,1.1170333055324946,1.382892,1.1086019999999999,-0.0009000000000001229
566,-1.0,1.3356633436004506,1.1079,1.1316800000000007,1.1510198655630643,1.112340134436937,1.382892,1.1086019999999999,-0.00969999999999982
567,0.0,1.3356633436004506,1.1031,1.1294500000000007,1.1510410629658987,1.1078589370341028,1.382892,1.1086019999999999,0.0
568,0.0,1.3356633436004506,1.0844,1.1270950000000006,1.156233460837824,1.0979565391621773,1.382892,1.1086019999999999,0.0
569,0.0,1.3356633436004506,1.0852,1.1247350000000007,1.1589721304287814,1.09049786957122,1.382892,1.1086019999999999,0.0
570,0.0,1.3356633436004506,1.0698,1.1216200000000005,1.163166244114208,1.080073755885793,1.382892,1.1086019999999999,0.0
571,0.0,1.3356633436004506,1.0547,1.1176850000000005,1.1680045498787237,1.0673654501212773,1.382892,1.1086019999999999,0.0
572,0.0,1.3356633436004506,1.0635,1.1138450000000006,1.1682324057112248,1.0594575942887765,1.382892,1.1086019999999999,0.0
573,0.0,1.3356633436004506,1.0495,1.1093950000000006,1.1692720565408599,1.0495179434591413,1.382892,1.1086019999999999,0.0
574,0.0,1.3356633436004506,1.0568,1.1054700000000006,1.168260703133484,1.0426792968665173,1.382892,1.1086019999999999,0.0
575,0.0,1.3356633436004506,1.0598,1.1014000000000004,1.1649471163783005,1.0378528836217003,1.382892,1.1086019999999999,0.0
576,0.0,1.3356633436004506,1.0867,1.0987500000000003,1.160068724709482,1.0374312752905186,1.382892,1.1086019999999999,0.0
577,0.0,1.3356633436004506,1.0659999999999998,1.0952200000000003,1.1555369163667806,1.03490308363322,1.382892,1.1086019999999999,0.0
578,0.0,1.3356633436004506,1.0822,1.0924250000000002,1.1496355540962258,1.0352144459037746,1.382892,1.1086019999999999,0.0
579,0.0,1.3356633436004506,1.0947,1.0905000000000002,1.1445993530460132,1.0364006469539873,1.382892,1.1086019999999999,0.0
580,0.0,1.3356633436004506,1.0926,1.0884250000000004,1.1387261679784593,1.0381238320215416,1.382892,1.1086019999999999,0.0
581,0.0,1.3356633436004506,1.0972,1.0864750000000005,1.1320151745714393,1.0409348254285617,1.382892,1.1086019999999999,0.0
582,0.0,1.3356633436004506,1.0884,1.0849050000000005,1.1278314242628844,1.0419785757371165,1.382892,1.1086019999999999,0.0
583,0.0,1.3356633436004506,1.0888,1.0833700000000004,1.1233315365069603,1.0434084634930405,1.382892,1.1086019999999999,0.0
584,0.0,1.3356633436004506,1.0834,1.0816150000000004,1.1181906900139575,1.0450393099860433,1.382892,1.1086019999999999,0.0
585,0.0,1.3356633436004506,1.0731,1.0793900000000005,1.112154242704465,1.046625757295536,1.382892,1.1086019999999999,0.0
586,0.0,1.3356633436004506,1.0764,1.0778150000000004,1.107861582168311,1.0477684178316897,1.382892,1.1086019999999999,0.0
587,0.0,1.3356633436004506,1.0884,1.0770800000000003,1.1052789077802148,1.0488810922197858,1.382892,1.1086019999999999,0.0
588,0.0,1.3356633436004506,1.0978,1.0777500000000004,1.1072208330387363,1.0482791669612646,1.382892,1.1086019999999999,0.0
589,0.0,1.3356633436004506,1.0924,1.0781100000000003,1.1081072598748132,1.0481127401251875,1.382892,1.1086019999999999,0.0
590,0.0,1.3356633436004506,1.0816,1.0787000000000002,1.1084836868100152,1.0489163131899852,1.382892,1.1086019999999999,0.0
591,0.0,1.3356633436004506,1.0781,1.07987,1.107555093461953,1.0521849065380473,1.382892,1.1086019999999999,0.0
592,0.0,1.3356633436004506,1.0659,1.07999,1.1074097665926803,1.0525702334073197,1.382892,1.1086019999999999,0.0
593,0.0,1.3356633436004506,1.0604,1.080535,1.1058624771739523,1.0552075228260478,1.382892,1.1086019999999999,0.0
594,0.0,1.3356633436004506,1.0568,1.080535,1.1058624771739523,1.0552075228260478,1.382892,1.1086019999999999,0.0
595,0.0,1.3356633436004506,1.0654,1.080815,1.1053301606153636,1.0562998393846366,1.382892,1.1086019999999999,0.0
596,0.0,1.3356633436004506,1.0686,1.0799100000000001,1.104822478800735,1.0549975211992653,1.382892,1.1086019999999999,0.0
597,0.0,1.3356633436004506,1.0762,1.0804200000000002,1.1045787748033107,1.0562612251966896,1.382892,1.1086019999999999,0.0
598,0.0,1.3356633436004506,1.0807,1.080345,1.1044905151114461,1.056199484888554,1.382892,1.1086019999999999,0.0
599,0.0,1.3356633436004506,1.0737,1.0792950000000001,1.1026662194803154,1.0559237805196848,1.382892,1.1086019999999999,0.0
600,0.0,1.3356633436004506,1.0736,1.078345,1.101009639860299,1.0556803601397011,1.382892,1.1086019999999999,0.0
601,0.0,1.3356633436004506,1.0726,1.077115,1.0981657268282368,1.0560642731717633,1.382892,1.1086019999999999,0.0
602,0.0,1.3356633436004506,1.0827,1.07683,1.0974109717942824,1.0562490282057175,1.382892,1.1086019999999999,0.0
603,0.0,1.3356633436004506,1.0874,1.07676,1.0971865905132756,1.0563334094867243,1.382892,1.1086019999999999,0.0
604,0.0,1.3356633436004506,1.0888,1.07703,1.0979376158372265,1.0561223841627734,1.382892,1.1086019999999999,0.0
605,0.0,1.3356633436004506,1.0981,1.07828,1.1010083611375097,1.0555516388624901,1.382892,1.1086019999999999,0.0
606,2.0,1.3356633436004506,1.1132,1.0801199999999997,1.1074368519415592,1.0528031480584403,1.1243319999999999,1.1086019999999999,0.0
607,0.0,1.3245972686824246,1.1225,1.0818249999999998,1.1146896238377542,1.0489603761622455,1.1243319999999999,1.1086019999999999,-0.009300000000000086
608,0.0,1.3273169381324956,1.1202,1.0829449999999998,1.1192568974992643,1.0466331025007354,1.1243319999999999,1.1086019999999999,0.0022999999999999687
609,0.0,1.3339856756648318,1.1146,1.0840549999999998,1.1227351486553125,1.045374851344687,1.1243319999999999,1.1086019999999999,0.005600000000000049
610,0.0,1.3292154783622578,1.1186,1.0859049999999997,1.1273770375674634,1.044432962432536,1.1243319999999999,1.1086019999999999,-0.0040000000000000036
611,-2.0,1.3096630265973943,1.1353,1.0887649999999998,1.1352730756428075,1.042256924357192,1.1243319999999999,1.1086019999999999,-0.016699999999999937
612,0.0,1.3096630265973943,1.1267,1.0918049999999997,1.1398600299136015,1.043749970086398,1.1243319999999999,1.1086019999999999,0.0
613,0.0,1.3096630265973943,1.1204,1.0948049999999996,1.1421290520242842,1.047480947975715,1.1243319999999999,1.1086019999999999,0.0
614,0.0,1.3096630265973943,1.1155,1.0977399999999997,1.142482480932523,1.0529975190674765,1.1243319999999999,1.1086019999999999,0.0
615,0.0,1.3096630265973943,1.1214,1.1005399999999999,1.1438217929388006,1.057258207061199,1.1243319999999999,1.1086019999999999,0.0
616,0.0,1.3096630265973943,1.1357,1.1038949999999998,1.1471558587524247,1.060634141247575,1.1243319999999999,1.1086019999999999,0.0
617,0.0,1.3096630265973943,1.141,1.107135,1.1513103902076403,1.0629596097923597,1.1243319999999999,1.1086019999999999,0.0
618,0.0,1.3096630265973943,1.1452,1.1103599999999998,1.155746006654004,1.0649739933459956,1.1243319999999999,1.1086019999999999,0.0
619,0.0,1.3096630265973943,1.1315,1.1132499999999999,1.1562275522802001,1.0702724477197996,1.1243319999999999,1.1086019999999999,0.0
620,0.0,1.3096630265973943,1.1149,1.1153149999999998,1.1542525538522561,1.0763774461477436,1.1243319999999999,1.1086019999999999,0.0
621,0.0,1.3096630265973943,1.1093,1.1171499999999999,1.1509876417617624,1.0833123582382373,1.1243319999999999,1.1086019999999999,0.0
622,0.0,1.3096630265973943,1.1113,1.11858,1.1486846574469363,1.0884753425530636,1.1243319999999999,1.1086019999999999,0.0
623,0.0,1.3096630265973943,1.1018,1.1193,1.1469783670038063,1.0916216329961936,1.1243319999999999,1.1086019999999999,0.0
624,0.0,1.3096630265973943,1.0978,1.11975,1.1456668285096265,1.0938331714903735,1.1243319999999999,1.1086019999999999,0.0
625,1.0,1.3096630265973943,1.0873,1.11921,1.1472701425512664,1.0911498574487337,1.1243319999999999,1.076427,0.0
626,0.0,1.3135061459785147,1.0905,1.118075,1.1487319323318133,1.0874180676681866,1.1243319999999999,1.076427,0.0032000000000000917
627,0.0,1.3187846435968409,1.0949,1.116695,1.1488777578059646,1.0845122421940354,1.1243319999999999,1.076427,0.0043999999999999595
628,0.0,1.3234654409303208,1.0988,1.115625,1.1486816105340123,1.0825683894659879,1.1243319999999999,1.076427,0.0039000000000000146
629,0.0,1.316198976210718,1.0928,1.114535,1.149059963432238,1.080010036567762,1.1243319999999999,1.076427,-0.006000000000000005
630,-1.0,1.3429831239112857,1.1155,1.1143800000000001,1.1488583758317785,1.0799016241682218,1.1243319999999999,1.076427,0.022699999999999942
631,0.0,1.3429831239112857,1.1275,1.11399,1.1476804674944912,1.080299532505509,1.1243319999999999,1.076427,0.0
632,0.0,1.3429831239112857,1.1239,1.11385,1.1473507761103734,1.0803492238896266,1.1243319999999999,1.076427,0.0
633,0.0,1.3429831239112857,1.1113,1.1133950000000001,1.1467745431364387,1.0800154568635616,1.1243319999999999,1.076427,0.0
634,0.0,1.3429831239112857,1.1292,1.11408,1.1481591783938134,1.0800008216061865,1.1243319999999999,1.076427,0.0
635,0.0,1.3429831239112857,1.1284,1.11443,1.148943713216595,1.0799162867834051,1.1243319999999999,1.076427,0.0
636,0.0,1.3429831239112857,1.1326,1.114275,1.1484312219807367,1.0801187780192631,1.1243319999999999,1.076427,0.0
637,0.0,1.3429831239112857,1.1258,1.113515,1.1458887100128694,1.0811412899871307,1.1243319999999999,1.076427,0.0
638,0.0,1.3429831239112857,1.1269,1.1126,1.1422606136146465,1.0829393863853536,1.1243319999999999,1.076427,0.0
639,0.0,1.3429831239112857,1.1284,1.112445,1.1417390591246306,1.0831509408753692,1.1243319999999999,1.076427,0.0
640,0.0,1.3429831239112857,1.1248,1.11294,1.142713908040386,1.083166091959614,1.1243319999999999,1.076427,0.0
641,0.0,1.3429831239112857,1.1337,1.11416,1.145209599031185,1.083110400968815,1.1243319999999999,1.076427,0.0
642,0.0,1.3429831239112857,1.136,1.115395,1.1478255087841274,1.0829644912158725,1.1243319999999999,1.076427,0.0
643,0.0,1.3429831239112857,1.1353,1.11707,1.1499758110369185,1.0841641889630815,1.1243319999999999,1.076427,0.0
644,0.0,1.3429831239112857,1.1341,1.1188850000000001,1.151340401707534,1.0864295982924663,1.1243319999999999,1.076427,0.0
645,0.0,1.3429831239112857,1.117,1.12037,1.1494512723242536,1.0912887276757466,1.1243319999999999,1.076427,0.0
646,0.0,1.3429831239112857,1.1207,1.1218800000000002,1.1475349878190853,1.0962250121809152,1.1243319999999999,1.076427,0.0
647,0.0,1.3429831239112857,1.1204,1.1231550000000001,1.1456612191404378,1.1006487808595624,1.1243319999999999,1.076427,0.0
648,0.0,1.3429831239112857,1.1166,1.1240450000000002,1.1438773447932264,1.104212655206774,1.1243319999999999,1.076427,0.0
649,0.0,1.3429831239112857,1.1236,1.125585,1.1393190853353043,1.1118509146646958,1.1243319999999999,1.076427,0.0
650,0.0,1.3429831239112857,1.1138,1.1255000000000002,1.1395011428104076,1.1114988571895927,1.1243319999999999,1.076427,0.0
651,1.0,1.3429831239112857,1.1054,1.124395,1.1408616298919183,1.1079283701080818,1.1243319999999999,1.094346,0.0
652,0.0,1.3466180475595482,1.1084,1.12362,1.1415048091965616,1.1057351908034385,1.1243319999999999,1.094346,0.0030000000000001137
653,0.0,1.3502529712078102,1.1114,1.123625,1.1414960799896765,1.1057539200103237,1.1243319999999999,1.094346,0.0029999999999998916
654,0.0,1.3432922748743703,1.1057,1.12245,1.1417346571138147,1.1031653428861852,1.1243319999999999,1.094346,-0.005700000000000038
655,0.0,1.3378029766207065,1.1012,1.12109,1.142249669184498,1.0999303308155017,1.1243319999999999,1.094346,-0.0044999999999999485
656,0.0,1.3456532242942953,1.1077,1.119845,1.1410792624076609,1.098610737592339,1.1243319999999999,1.094346,0.00649999999999995
657,0.0,1.3408986966853556,1.1038,1.1187449999999999,1.1408911034946871,1.0965988965053126,1.1243319999999999,1.094346,-0.0039000000000000146
658,0.0,1.3560324512341155,1.1164,1.1182199999999998,1.1400636810084148,1.0963763189915847,1.1243319999999999,1.094346,0.012600000000000167
659,0.0,1.3363155126483777,1.1004,1.11682,1.139449414486402,1.0941905855135978,1.1243319999999999,1.094346,-0.016000000000000014
660,0.0,1.3372863194138322,1.1012,1.1156399999999997,1.1389333810340485,1.092346618965951,1.1243319999999999,1.094346,0.0007999999999999119
661,0.0,1.3295916406191413,1.0949,1.1136999999999997,1.137116319095822,1.0902836809041774,1.1243319999999999,1.094346,-0.006299999999999972
662,-1.0,1.3205443043979166,1.0875,1.1112749999999996,1.1349948545526178,1.0875551454473813,1.1243319999999999,1.094346,-0.007400000000000073
663,0.0,1.3205443043979166,1.0829,1.1086549999999995,1.1327540020539717,1.0845559979460273,1.1243319999999999,1.094346,0.0
664,0.0,1.3205443043979166,1.0827,1.1060849999999995,1.1297405511454992,1.0824294488544999,1.1243319999999999,1.094346,0.0
665,0.0,1.3205443043979166,1.0937,1.1049199999999995,1.128605573668318,1.0812344263316809,1.1243319999999999,1.094346,0.0
666,0.0,1.3205443043979166,1.0934,1.1035549999999994,1.1265831110818345,1.0805268889181643,1.1243319999999999,1.094346,0.0
667,0.0,1.3205443043979166,1.0983,1.1024499999999995,1.124225720424301,1.080674279575698,1.1243319999999999,1.094346,0.0
668,0.0,1.3205443043979166,1.0984,1.1015399999999995,1.1223752009828873,1.0807047990171117,1.1243319999999999,1.094346,0.0
669,0.0,1.3205443043979166,1.1094,1.1008299999999998,1.1194610600878565,1.082198939912143,1.1243319999999999,1.094346,0.0
670,0.0,1.3205443043979166,1.1059,1.1004349999999996,1.1182672488766088,1.0826027511233904,1.1243319999999999,1.094346,0.0
671,0.0,1.3205443043979166,1.0986,1.1000949999999998,1.1177944321942066,1.082395567805793,1.1243319999999999,1.094346,0.0
672,0.0,1.3205443043979166,1.0933,1.0993399999999998,1.116845130676385,1.0818348693236146,1.1243319999999999,1.094346,0.0
673,0.0,1.3205443043979166,1.0988,1.0987099999999999,1.1153175765841172,1.0821024234158825,1.1243319999999999,1.094346,0.0
674,0.0,1.3205443043979166,1.0951,1.0981799999999997,1.1145361120073602,1.0818238879926392,1.1243319999999999,1.094346,0.0
675,0.0,1.3205443043979166,1.0882,1.09753,1.1143801750731948,1.080679824926805,1.1243319999999999,1.094346,0.0
676,0.0,1.3205443043979166,1.0906,1.0966749999999998,1.113104348739293,1.0802456512607066,1.1243319999999999,1.094346,0.0
677,0.0,1.3205443043979166,1.0925,1.09611,1.1122957838857843,1.0799242161142155,1.1243319999999999,1.094346,0.0
678,0.0,1.3205443043979166,1.0968,1.09513,1.1083925940146455,1.0818674059853544,1.1243319999999999,1.094346,0.0
679,0.0,1.3205443043979166,1.1019,1.095205,1.1086022347892135,1.0818077652107865,1.1243319999999999,1.094346,0.0
680,0.0,1.3205443043979166,1.104,1.095345,1.1090449963502664,1.0816450036497336,1.1243319999999999,1.094346,0.0
681,2.0,1.3205443043979166,1.1157,1.0963850000000002,1.1127003026327225,1.0800696973672779,1.126857,1.094346,0.0
682,0.0,1.3214918651150376,1.1149,1.097755,1.1154030565501507,1.0801069434498494,1.126857,1.094346,0.0007999999999999119
683,0.0,1.3264889532877964,1.1107,1.0991450000000003,1.1162653358611137,1.0820246641388869,1.126857,1.094346,0.0041999999999999815
684,0.0,1.329601372093453,1.1081,1.1004150000000004,1.1161822159875272,1.0846477840124735,1.126857,1.094346,0.0025999999999999357
685,0.0,1.3368399241600175,1.1021,1.1008350000000005,1.1163091429487173,1.0853608570512836,1.126857,1.094346,0.006000000000000005
