Date,P&L,USD Index,Counter Trend Index ,signal,daily index P&L
02/01/2013,,79.948,,0,
03/01/2013,,80.515,,0,
04/01/2013,,80.61,,0,
07/01/2013,,80.369,,0,
08/01/2013,,80.445,,0,
09/01/2013,,80.677,,0,
10/01/2013,,79.817,,0,
11/01/2013,,79.611,,0,
14/01/2013,,79.54,,0,
15/01/2013,,79.832,,0,
16/01/2013,,79.854,,0,
17/01/2013,,79.711,,0,
18/01/2013,,80.116,,0,
21/01/2013,,80.116,,0,
22/01/2013,,79.973,,0,
23/01/2013,,79.99,,0,
24/01/2013,,80.007,,0,
25/01/2013,,79.82,,0,
28/01/2013,,79.868,,0,
29/01/2013,,79.624,,0,
30/01/2013,,79.326,,0,
31/01/2013,,79.226,,0,
01/02/2013,,79.135,,0,
04/02/2013,,79.573,,0,
05/02/2013,,79.533,,0,
06/02/2013,,79.767,,0,
07/02/2013,,80.257,,0,
08/02/2013,,80.316,,0,
11/02/2013,,80.389,,0,
12/02/2013,,80.163,,0,
13/02/2013,,80.167,,0,
14/02/2013,,80.538,,0,
15/02/2013,,80.576,,0,
18/02/2013,,80.576,,0,
19/02/2013,,80.545,,0,
20/02/2013,-0.848,81.155,81.155,2,
21/02/2013,,81.551,80.76092292,0,-0.394077081
22/02/2013,,81.585,80.72726635,0,-0.033656571
25/02/2013,,81.777,80.53773096,0,-0.189535385
26/02/2013,,81.94,80.37752044,0,-0.160210522
27/02/2013,,81.672,80.64127271,0,0.263752271
28/02/2013,,82.003,80.31576924,-2,-0.325503473
01/03/2013,,82.358,80.31576924,0,0
04/03/2013,,82.255,80.31576924,0,0
05/03/2013,,82.147,80.31576924,0,0
06/03/2013,,82.507,80.31576924,0,0
07/03/2013,,82.123,80.31576924,0,0
08/03/2013,,82.731,80.31576924,0,0
11/03/2013,,82.58,80.31576924,0,0
12/03/2013,,82.595,80.31576924,0,0
13/03/2013,,82.902,80.31576924,0,0
14/03/2013,,82.623,80.31576924,0,0
15/03/2013,,82.256,80.31576924,0,0
18/03/2013,,82.574,80.31576924,0,0
19/03/2013,,82.574,80.31576924,0,0
20/03/2013,,82.574,80.31576924,0,0
21/03/2013,,82.905,80.31576924,0,0
22/03/2013,,82.529,80.31576924,0,0
25/03/2013,,82.995,80.31576924,0,0
26/03/2013,,83.048,80.31576924,0,0
27/03/2013,,83.411,80.31576924,0,0
28/03/2013,,83.175,80.31576924,0,0
01/04/2013,,82.899,80.31576924,0,0
02/04/2013,,83.092,80.31576924,0,0
03/04/2013,,82.861,80.31576924,0,0
04/04/2013,,82.795,80.31576924,0,0
05/04/2013,,82.603,80.31576924,0,0
08/04/2013,,82.869,80.31576924,0,0
09/04/2013,,82.414,80.31576924,0,0
10/04/2013,,82.634,80.31576924,0,0
11/04/2013,,82.325,80.31576924,0,0
12/04/2013,,82.406,80.31576924,0,0
15/04/2013,,82.507,80.31576924,0,0
16/04/2013,0.968,81.823,80.31576924,1,0
17/04/2013,,82.791,81.25482861,-1,0.939059374
18/04/2013,,82.681,81.25482861,0,0
19/04/2013,,82.846,81.25482861,0,0
22/04/2013,,82.824,81.25482861,0,0
23/04/2013,,83.186,81.25482861,0,0
24/04/2013,,83.026,81.25482861,0,0
25/04/2013,,82.84,81.25482861,0,0
26/04/2013,,82.571,81.25482861,0,0
29/04/2013,,82.202,81.25482861,0,0
30/04/2013,1.068,81.807,81.25482861,1,0
01/05/2013,,81.522,80.97076264,0,-0.284065972
02/05/2013,,82.282,81.71865136,0,0.747888719
03/05/2013,,82.195,81.63215556,0,-0.086495805
06/05/2013,,82.378,81.81349869,0,0.181343131
07/05/2013,,82.335,81.77077105,0,-0.042727642
08/05/2013,,81.951,81.38761555,0,-0.383155496
09/05/2013,,82.875,82.29503222,-1,0.907416673
10/05/2013,,83.231,82.29503222,0,0
13/05/2013,,83.365,82.29503222,0,0
14/05/2013,0.646,83.713,82.29503222,2,0
15/05/2013,,83.961,82.05195308,0,-0.243079144
16/05/2013,,83.722,82.28618562,0,0.234232541
17/05/2013,,84.387,81.63774079,0,-0.648444825
20/05/2013,,83.842,82.1684124,0,0.530671605
21/05/2013,,83.955,82.05781707,0,-0.110595326
22/05/2013,,84.459,81.56814587,0,-0.489671199
23/05/2013,,83.803,82.2066517,0,0.638505825
24/05/2013,,83.758,82.25081822,0,0.044166519
27/05/2013,,83.758,82.25081822,0,0
28/05/2013,,84.172,81.84626755,0,-0.404550667
29/05/2013,,83.705,82.30289747,0,0.456629914
30/05/2013,,83.067,82.93502874,-2,0.632131275
31/05/2013,,83.401,82.93502874,0,0
03/06/2013,,82.688,82.93502874,0,0
04/06/2013,,82.802,82.93502874,0,0
05/06/2013,,82.612,82.93502874,0,0
06/06/2013,-0.887,81.537,82.93502874,1,0
07/06/2013,,81.66,83.05994925,0,0.124920506
10/06/2013,,81.651,83.05079395,0,-0.009155302
11/06/2013,,81.11,82.49684894,0,-0.553945007
12/06/2013,,80.946,82.32970685,0,-0.167142085
13/06/2013,,80.742,82.12169541,0,-0.208011446
14/06/2013,,80.65,82.0280166,-1,-0.093678809
17/06/2013,,80.733,82.0280166,0,0
20/06/2013,,82.096,82.0280166,0,0
21/06/2013,,82.517,82.0280166,0,0
24/06/2013,,82.633,82.0280166,0,0
25/06/2013,,82.8,82.0280166,0,0
26/06/2013,,83.228,82.0280166,0,0
27/06/2013,,83.152,82.0280166,0,0
28/06/2013,,83.376,82.0280166,0,0
01/07/2013,,83.253,82.0280166,0,0
02/07/2013,,83.764,82.0280166,0,0
03/07/2013,,83.451,82.0280166,0,0
04/07/2013,,83.451,82.0280166,0,0
05/07/2013,2.052,84.689,82.0280166,2,0
08/07/2013,,84.414,82.29524365,0,0.267227054
09/07/2013,,84.781,81.93900399,0,-0.356239658
10/07/2013,,84.234,82.47110071,0,0.532096721
11/07/2013,,82.915,83.78303923,0,1.311938513
12/07/2013,,83.163,83.53319021,0,-0.249849016
15/07/2013,,83.196,83.50005646,0,-0.033133748
16/07/2013,,82.637,84.06489463,-2,0.564838166
17/07/2013,,82.84,84.06489463,0,0
18/07/2013,,82.955,84.06489463,0,0
19/07/2013,,82.711,84.06489463,0,0
22/07/2013,,82.317,84.06489463,0,0
23/07/2013,,82.04,84.06489463,0,0
24/07/2013,,82.4,84.06489463,0,0
25/07/2013,,82.053,84.06489463,0,0
26/07/2013,,81.764,84.06489463,0,0
29/07/2013,,81.763,84.06489463,0,0
30/07/2013,,81.919,84.06489463,0,0
31/07/2013,,81.539,84.06489463,0,0
01/08/2013,,82.427,84.06489463,0,0
02/08/2013,,81.978,84.06489463,0,0
05/08/2013,,81.936,84.06489463,0,0
06/08/2013,,81.658,84.06489463,0,0
07/08/2013,,81.323,84.06489463,0,0
08/08/2013,,81.027,84.06489463,0,0
09/08/2013,,81.17,84.06489463,0,0
12/08/2013,,81.374,84.06489463,0,0
13/08/2013,,81.815,84.06489463,0,0
14/08/2013,,81.758,84.06489463,0,0
15/08/2013,,81.207,84.06489463,0,0
16/08/2013,,81.293,84.06489463,0,0
19/08/2013,,81.26,84.06489463,0,0
20/08/2013,,80.934,84.06489463,0,0
21/08/2013,,81.223,84.06489463,0,0
22/08/2013,,81.531,84.06489463,0,0
23/08/2013,,81.392,84.06489463,0,0
26/08/2013,,81.441,84.06489463,0,0
27/08/2013,,81.2,84.06489463,0,0
28/08/2013,,81.465,84.06489463,0,0
29/08/2013,,82.003,84.06489463,0,0
30/08/2013,0.62,82.142,84.06489463,2,0
02/09/2013,,82.142,84.06489463,0,0
03/09/2013,,82.401,83.80066473,0,-0.264229897
04/09/2013,,82.205,84.00046925,0,0.199804517
05/09/2013,,82.668,83.53000647,0,-0.470462782
06/09/2013,,82.167,84.03931718,0,0.509310712
09/09/2013,,81.796,84.42049214,0,0.381174956
10/09/2013,,81.819,84.39676084,0,-0.023731301
11/09/2013,,81.522,84.70423413,-2,0.307473295
12/09/2013,,81.491,84.70423413,0,0
13/09/2013,,81.448,84.70423413,0,0
16/09/2013,,81.072,84.70423413,0,0
18/09/2013,0.15,80.367,84.70423413,1,0
19/09/2013,,80.48,84.82316527,0,0.118931144
20/09/2013,,80.549,84.89582662,0,0.072661342
23/09/2013,,80.571,84.91900751,0,0.023180899
24/09/2013,,80.69,85.04424437,0,0.125236856
25/09/2013,,80.443,84.78311626,0,-0.261128108
26/09/2013,,80.638,84.98814004,0,0.205023781
27/09/2013,,80.377,84.71216676,0,-0.275973283
30/09/2013,,80.323,84.65521599,0,-0.056950774
01/10/2013,,80.25,84.57820875,0,-0.077007237
02/10/2013,,79.989,84.3022344,0,-0.275974353
03/10/2013,,79.846,84.15125352,0,-0.150980882
04/10/2013,,80.22,84.54358172,0,0.392328208
07/10/2013,,80.026,84.33863015,0,-0.204951576
08/10/2013,,80.132,84.45019475,0,0.111564603
09/10/2013,,80.466,84.80073243,0,0.350537681
10/10/2013,,80.517,84.85444578,-1,0.053713344
11/10/2013,,80.452,84.85444578,0,0
14/10/2013,,80.311,84.85444578,0,0
15/10/2013,,80.561,84.85444578,0,0
16/10/2013,,80.563,84.85444578,0,0
17/10/2013,0.545,79.718,84.85444578,1,0
18/10/2013,,79.727,84.86402459,0,0.009578813
21/10/2013,,79.751,84.88956329,0,0.025538697
22/10/2013,,79.29,84.39600686,0,-0.493556422
23/10/2013,,79.329,84.43749792,0,0.04149106
24/10/2013,,79.245,84.34799386,0,-0.089504067
25/10/2013,,79.246,84.34905824,0,0.001064382
28/10/2013,,79.306,84.41287363,0,0.063815392
29/10/2013,,79.67,84.79854309,0,0.385669462
30/10/2013,,79.837,84.97592146,0,0.177378367
31/10/2013,,80.263,85.42693553,-1,0.451014073
01/11/2013,,80.81,85.42693553,0,0
04/11/2013,,80.64,85.42693553,0,0
05/11/2013,,80.787,85.42693553,0,0
06/11/2013,,80.559,85.42693553,0,0
07/11/2013,,80.854,85.42693553,0,0
08/11/2013,0.749,81.387,85.42693553,2,0
11/11/2013,,81.2,85.62366998,0,0.196734445
12/11/2013,,81.252,85.56887218,0,-0.0547978
13/11/2013,,80.983,85.853105,0,0.284232822
14/11/2013,,81.086,85.74404955,0,-0.109055445
15/11/2013,,80.898,85.94331136,0,0.199261803
18/11/2013,,80.826,86.01986987,0,0.076558514
19/11/2013,,80.744,86.10722781,0,0.087357938
20/11/2013,,81.172,85.65320556,0,-0.454022243
21/11/2013,,81.117,85.71128126,0,0.058075697
22/11/2013,,80.742,86.10936071,0,0.398079444
25/11/2013,,80.963,85.87431298,0,-0.235047722
26/11/2013,,80.638,86.2204172,-2,0.346104215
27/11/2013,,80.747,86.2204172,0,0
28/11/2013,,80.747,86.2204172,0,0
29/11/2013,,80.657,86.2204172,0,0
02/12/2013,,80.942,86.2204172,0,0
03/12/2013,,80.618,86.2204172,0,0
04/12/2013,,80.628,86.2204172,0,0
05/12/2013,0.547,80.241,86.2204172,1,0
06/12/2013,,80.315,86.29985829,0,0.079441087
09/12/2013,,80.14,86.11140713,0,-0.18845115
10/12/2013,,79.964,85.92187675,0,-0.189530384
11/12/2013,,79.89,85.84228958,0,-0.079587168
12/12/2013,,80.208,86.1826278,0,0.340338222
13/12/2013,,80.22,86.19551975,0,0.012891941
16/12/2013,,80.045,86.00707305,0,-0.188446698
18/12/2013,,80.248,86.22464153,0,0.217568486
19/12/2013,,80.788,86.80098092,-1,0.576339387
20/12/2013,,80.75,86.80098092,0,0
23/12/2013,,80.617,86.80098092,0,0
24/12/2013,,80.674,86.80098092,0,0
26/12/2013,,80.653,86.80098092,0,0
27/12/2013,,80.538,86.80098092,0,0
30/12/2013,,80.122,86.80098092,0,0
31/12/2013,,80.189,86.80098092,0,0
02/01/2014,,80.788,86.80098092,0,0
03/01/2014,,80.955,86.80098092,0,0
06/01/2014,,80.806,86.80098092,0,0
07/01/2014,,80.98,86.80098092,0,0
08/01/2014,,81.162,86.80098092,0,0
09/01/2014,,81.135,86.80098092,0,0
10/01/2014,,80.754,86.80098092,0,0
13/01/2014,,80.611,86.80098092,0,0
14/01/2014,,80.756,86.80098092,0,0
15/01/2014,,81.144,86.80098092,0,0
16/01/2014,,81.021,86.80098092,0,0
17/01/2014,,81.362,86.80098092,0,0
20/01/2014,,81.362,86.80098092,0,0
21/01/2014,,81.226,86.80098092,0,0
22/01/2014,,81.305,86.80098092,0,0
23/01/2014,,80.525,86.80098092,0,0
24/01/2014,,80.541,86.80098092,0,0
27/01/2014,,80.612,86.80098092,0,0
28/01/2014,,80.657,86.80098092,0,0
29/01/2014,,80.581,86.80098092,0,0
30/01/2014,,81.193,86.80098092,0,0
31/01/2014,,81.403,86.80098092,0,0
03/02/2014,,81.11,86.80098092,0,0
04/02/2014,,81.224,86.80098092,0,0
05/02/2014,,81.129,86.80098092,0,0
06/02/2014,,81.002,86.80098092,0,0
07/02/2014,,80.758,86.80098092,0,0
10/02/2014,,80.727,86.80098092,0,0
11/02/2014,,80.704,86.80098092,0,0
12/02/2014,,80.741,86.80098092,0,0
13/02/2014,,80.378,86.80098092,0,0
14/02/2014,,80.179,86.80098092,0,0
17/02/2014,,80.179,86.80098092,0,0
18/02/2014,,80.046,86.80098092,0,0
19/02/2014,,80.186,86.80098092,0,0
20/02/2014,,80.316,86.80098092,0,0
21/02/2014,,80.27,86.80098092,0,0
24/02/2014,,80.225,86.80098092,0,0
25/02/2014,,80.165,86.80098092,0,0
26/02/2014,,80.463,86.80098092,0,0
27/02/2014,,80.306,86.80098092,0,0
28/02/2014,,79.72,86.80098092,0,0
03/03/2014,,80.09,86.80098092,0,0
04/03/2014,,80.183,86.80098092,0,0
05/03/2014,,80.117,86.80098092,0,0
06/03/2014,0.468,79.665,86.80098092,1,0
07/03/2014,,79.722,86.86304228,0,0.062061362
10/03/2014,,79.769,86.9142221,0,0.051179819
11/03/2014,,79.735,86.87716079,0,-0.03706131
12/03/2014,,79.612,86.74293617,0,-0.134224624
13/03/2014,,79.626,86.75818748,0,0.015251314
14/03/2014,,79.438,86.55286334,0,-0.205324143
17/03/2014,,79.311,86.41426701,0,-0.138596331
18/03/2014,,79.544,86.66739137,0,0.253124362
19/03/2014,,80.133,87.30442098,-1,0.637029607
20/03/2014,,80.353,87.30442098,0,0
21/03/2014,,80.261,87.30442098,0,0
24/03/2014,,80.079,87.30442098,0,0
25/03/2014,,80.088,87.30442098,0,0
26/03/2014,,80.169,87.30442098,0,0
27/03/2014,,80.252,87.30442098,0,0
28/03/2014,,80.335,87.30442098,0,0
31/03/2014,,80.254,87.30442098,0,0
01/04/2014,,80.249,87.30442098,0,0
02/04/2014,,80.372,87.30442098,0,0
03/04/2014,,80.64,87.30442098,0,0
04/04/2014,,80.571,87.30442098,0,0
07/04/2014,,80.355,87.30442098,0,0
08/04/2014,,79.835,87.30442098,0,0
09/04/2014,,79.553,87.30442098,0,0
10/04/2014,,79.45,87.30442098,0,0
11/04/2014,,79.523,87.30442098,0,0
14/04/2014,,79.805,87.30442098,0,0
15/04/2014,,79.888,87.30442098,0,0
16/04/2014,,79.883,87.30442098,0,0
17/04/2014,,79.903,87.30442098,0,0
21/04/2014,,80.03,87.30442098,0,0
22/04/2014,,79.995,87.30442098,0,0
23/04/2014,,79.935,87.30442098,0,0
24/04/2014,,79.877,87.30442098,0,0
25/04/2014,,79.818,87.30442098,0,0
28/04/2014,,79.762,87.30442098,0,0
29/04/2014,,79.881,87.30442098,0,0
30/04/2014,,79.532,87.30442098,0,0
01/05/2014,,79.579,87.30442098,0,0
02/05/2014,,79.563,87.30442098,0,0
05/05/2014,,79.53,87.30442098,0,0
06/05/2014,0.835,79.126,87.30442098,1,0
07/05/2014,,79.243,87.43332343,0,0.128902455
08/05/2014,,79.402,87.6084059,0,0.175082472
09/05/2014,,79.961,88.22086821,-1,0.612462312
12/05/2014,,79.965,88.22086821,0,0
13/05/2014,,80.213,88.22086821,0,0
14/05/2014,,80.135,88.22086821,0,0
15/05/2014,,80.064,88.22086821,0,0
16/05/2014,,80.107,88.22086821,0,0
19/05/2014,,80.048,88.22086821,0,0
20/05/2014,,80.093,88.22086821,0,0
21/05/2014,,80.15,88.22086821,0,0
22/05/2014,,80.305,88.22086821,0,0
23/05/2014,,80.45,88.22086821,0,0
26/05/2014,,80.45,88.22086821,0,0
27/05/2014,,80.405,88.22086821,0,0
28/05/2014,,80.62,88.22086821,0,0
29/05/2014,,80.54,88.22086821,0,0
30/05/2014,,80.404,88.22086821,0,0
02/06/2014,,80.69,88.22086821,0,0
03/06/2014,,80.593,88.22086821,0,0
04/06/2014,,80.706,88.22086821,0,0
05/06/2014,,80.403,88.22086821,0,0
06/06/2014,,80.427,88.22086821,0,0
09/06/2014,,80.682,88.22086821,0,0
10/06/2014,,80.846,88.22086821,0,0
11/06/2014,,80.809,88.22086821,0,0
12/06/2014,,80.59,88.22086821,0,0
16/06/2014,,80.572,88.22086821,0,0
17/06/2014,,80.716,88.22086821,0,0
18/06/2014,,80.67,88.22086821,0,0
19/06/2014,,80.396,88.22086821,0,0
20/06/2014,,80.441,88.22086821,0,0
23/06/2014,,80.338,88.22086821,0,0
24/06/2014,,80.393,88.22086821,0,0
25/06/2014,,80.265,88.22086821,0,0
26/06/2014,,80.279,88.22086821,0,0
27/06/2014,0.36,80.086,88.22086821,1,0
30/06/2014,,79.811,87.91689083,0,-0.303977381
01/07/2014,,79.845,87.95432805,0,0.037437213
02/07/2014,,79.985,88.10827699,0,0.15394894
03/07/2014,,80.281,88.43313654,0,0.324859556
04/07/2014,,80.281,88.43313654,0,0
07/07/2014,,80.267,88.41771222,0,-0.01542432
08/07/2014,,80.221,88.3670121,0,-0.050700125
09/07/2014,,80.042,88.16939466,0,-0.19761744
10/07/2014,,80.17,88.31016655,0,0.140771891
11/07/2014,,80.229,88.3751094,0,0.064942849
14/07/2014,,80.23,88.37621092,0,0.001101522
15/07/2014,,80.446,88.61350378,-1,0.237292862
16/07/2014,-0.891,80.625,88.61350378,2,0
17/07/2014,,80.57,88.67399457,0,0.060490787
18/07/2014,,80.595,88.64648852,0,-0.027506047
21/07/2014,,80.627,88.61130567,0,-0.03518285
22/07/2014,,80.865,88.35050692,0,-0.260798748
23/07/2014,,80.915,88.29591228,0,-0.054594641
24/07/2014,,80.962,88.2446548,0,-0.051257477
25/07/2014,,81.125,88.06734967,0,-0.177305131
28/07/2014,,81.122,88.07060652,0,0.003256848
29/07/2014,,81.315,87.86157218,0,-0.209034336
30/07/2014,,81.516,87.64492544,-2,-0.216646744
31/07/2014,,81.523,87.64492544,0,0
01/08/2014,,81.377,87.64492544,0,0
04/08/2014,,81.405,87.64492544,0,0
05/08/2014,,81.611,87.64492544,0,0
06/08/2014,,81.507,87.64492544,0,0
07/08/2014,,81.605,87.64492544,0,0
08/08/2014,,81.454,87.64492544,0,0
11/08/2014,,81.535,87.64492544,0,0
12/08/2014,,81.555,87.64492544,0,0
13/08/2014,,81.657,87.64492544,0,0
14/08/2014,,81.647,87.64492544,0,0
15/08/2014,,81.469,87.64492544,0,0
18/08/2014,,81.631,87.64492544,0,0
19/08/2014,,81.937,87.64492544,0,0
20/08/2014,,82.28,87.64492544,0,0
21/08/2014,,82.208,87.64492544,0,0
22/08/2014,,82.377,87.64492544,0,0
25/08/2014,,82.593,87.64492544,0,0
26/08/2014,,82.679,87.64492544,0,0
27/08/2014,,82.449,87.64492544,0,0
28/08/2014,,82.516,87.64492544,0,0
29/08/2014,,82.783,87.64492544,0,0
01/09/2014,,82.783,87.64492544,0,0
02/09/2014,,83.01,87.64492544,0,0
03/09/2014,,82.888,87.64492544,0,0
04/09/2014,,83.834,87.64492544,0,0
05/09/2014,,83.757,87.64492544,0,0
08/09/2014,,84.241,87.64492544,0,0
09/09/2014,,84.284,87.64492544,0,0
10/09/2014,,84.293,87.64492544,0,0
11/09/2014,,84.304,87.64492544,0,0
12/09/2014,,84.381,87.64492544,0,0
15/09/2014,,84.398,87.64492544,0,0
16/09/2014,,84.231,87.64492544,0,0
17/09/2014,,84.486,87.64492544,0,0
18/09/2014,,84.43,87.64492544,0,0
19/09/2014,,84.865,87.64492544,0,0
22/09/2014,,84.863,87.64492544,0,0
23/09/2014,,84.779,87.64492544,0,0
24/09/2014,,85.155,87.64492544,0,0
25/09/2014,,85.303,87.64492544,0,0
29/09/2014,,85.716,87.64492544,0,0
30/09/2014,,86.047,87.64492544,0,0
01/10/2014,,86.076,87.64492544,0,0
02/10/2014,,85.69,87.64492544,0,0
03/10/2014,,86.823,87.64492544,0,0
06/10/2014,,86.044,87.64492544,0,0
07/10/2014,,85.778,87.64492544,0,0
08/10/2014,,85.407,87.64492544,0,0
09/10/2014,,85.655,87.64492544,0,0
10/10/2014,,86.031,87.64492544,0,0
13/10/2014,,85.727,87.64492544,0,0
14/10/2014,,85.941,87.64492544,0,0
15/10/2014,,85.241,87.64492544,0,0
16/10/2014,,85.041,87.64492544,0,0
17/10/2014,,85.213,87.64492544,0,0
18/10/2014,,85.038,87.64492544,0,0
20/10/2014,,85.038,87.64492544,0,0
21/10/2014,,85.404,87.64492544,0,0
22/10/2014,,85.854,87.64492544,0,0
23/10/2014,,85.946,87.64492544,0,0
24/10/2014,,85.818,87.64492544,0,0
27/10/2014,,85.561,87.64492544,0,0
28/10/2014,,85.473,87.64492544,0,0
29/10/2014,,86.036,87.64492544,0,0
30/10/2014,,86.232,87.64492544,0,0
31/10/2014,-1.118,87.016,87.64492544,2,0
03/11/2014,,87.407,87.25286112,0,-0.392064318
04/11/2014,,87.092,87.56844294,0,0.315581813
05/11/2014,,87.567,87.09343511,0,-0.475007827
06/11/2014,,88.134,86.53312946,-2,-0.560305645
07/11/2014,,87.726,86.53312946,0,0
10/11/2014,,87.911,86.53312946,0,0
11/11/2014,,87.719,86.53312946,0,0
12/11/2014,,87.906,86.53312946,0,0
13/11/2014,,87.752,86.53312946,0,0
14/11/2014,,87.593,86.53312946,0,0
17/11/2014,,88.01,86.53312946,0,0
18/11/2014,,87.645,86.53312946,0,0
19/11/2014,,87.711,86.53312946,0,0
20/11/2014,,87.667,86.53312946,0,0
21/11/2014,,88.405,86.53312946,0,0
24/11/2014,,88.206,86.53312946,0,0
25/11/2014,,87.962,86.53312946,0,0
26/11/2014,,87.649,86.53312946,0,0
27/11/2014,,87.649,86.53312946,0,0
28/11/2014,,88.413,86.53312946,0,0
01/12/2014,,87.982,86.53312946,0,0
02/12/2014,0.406,88.703,86.53312946,2,0
03/12/2014,,88.993,86.2511454,0,-0.281984061
04/12/2014,,88.735,86.50192351,0,0.250778109
05/12/2014,,89.36,85.89691342,0,-0.605010096
08/12/2014,,89.047,86.19884087,0,0.301927453
09/12/2014,,88.692,86.54386171,0,0.345020842
10/12/2014,,88.287,86.94086539,0,0.397003681
11/12/2014,,88.682,86.55362061,0,-0.387244783
12/12/2014,,88.345,86.88378723,0,0.330166621
15/12/2014,,88.682,86.55362061,0,-0.330166621
16/12/2014,,88.297,86.93101898,-2,0.377398371
17/12/2014,,89.326,86.93101898,0,0
18/12/2014,,89.477,86.93101898,0,0
19/12/2014,,89.841,86.93101898,0,0
22/12/2014,,89.949,86.93101898,0,0
23/12/2014,,90.326,86.93101898,0,0
24/12/2014,,90.223,86.93101898,0,0
26/12/2014,,90.31,86.93101898,0,0
29/12/2014,,90.496,86.93101898,0,0
30/12/2014,,90.279,86.93101898,0,0
31/12/2014,,90.647,86.93101898,0,0
02/01/2015,,91.383,86.93101898,0,0
05/01/2015,,91.622,86.93101898,0,0
06/01/2015,,91.738,86.93101898,0,0
07/01/2015,,92.115,86.93101898,0,0
08/01/2015,,92.602,86.93101898,0,0
09/01/2015,,92.147,86.93101898,0,0
12/01/2015,,92.184,86.93101898,0,0
13/01/2015,,92.502,86.93101898,0,0
14/01/2015,,92.345,86.93101898,0,0
15/01/2015,,92.608,86.93101898,0,0
16/01/2015,,92.89,86.93101898,0,0
19/01/2015,,92.89,86.93101898,0,0
20/01/2015,,93.349,86.93101898,0,0
21/01/2015,,93.14,86.93101898,0,0
22/01/2015,,94.362,86.93101898,0,0
23/01/2015,,95.053,86.93101898,0,0
