Date,oprc,hprc,lprc,cprc,Settle,tvol,oint,padj,futc
10/02/2016,1.081878856,1.083160236,1.079020393,1.081386018,1.081386018,1154.536659,21233.1263,0.9856768,925094
11/02/2016,1.081977424,1.08808862,1.078823258,1.085033022,1.085033022,1896.159065,20892.24378,0.9856768,925094
12/02/2016,1.084343048,1.085821563,1.080794612,1.081977424,1.081977424,1217.437602,20193.23169,0.9856768,925094
15/02/2016,1.083160236,1.086610105,1.081386018,1.085033022,1.085033022,391.6090952,20193.23169,0.9856768,925094
16/02/2016,1.083160236,1.08680724,1.081386018,1.085328725,1.085328725,843.0755392,20000.47073,0.9856768,925094
17/02/2016,1.085722996,1.089665703,1.084540184,1.087694349,1.087694349,494.07676,19912.20651,0.9856768,925094
18/02/2016,1.088187188,1.089172865,1.086117266,1.087792917,1.087792917,619.8786455,19840.17478,0.9856768,925094
19/02/2016,1.087694349,1.088285755,1.083948777,1.085427293,1.085427293,443.3501933,19780.31743,0.9856768,925094
22/02/2016,1.085328725,1.086117266,1.083554507,1.085624428,1.085624428,439.2920679,19773.21571,0.9856768,925094
23/02/2016,1.085722996,1.086708673,1.075570525,1.076851905,1.076851905,805.5378798,19717.41649,0.9856768,925094
24/02/2016,1.07704904,1.078231852,1.070740708,1.072219224,1.072219224,1211.350414,19613.93429,0.9856768,925094
25/02/2016,1.073500603,1.079020393,1.073402036,1.07576766,1.07576766,1952.972819,18347.79919,0.9856768,925094
26/02/2016,1.075471957,1.078231852,1.0732049,1.074289145,1.074289145,1304.687296,16492.22138,0.9856768,925094
29/02/2016,1.072712062,1.076753337,1.065220918,1.070740708,1.070740708,1255.989792,15174.34517,0.9856768,925094
01/03/2016,1.070149302,1.071824953,1.066600866,1.067783678,1.067783678,693.939433,14306.92088,0.9856768,925094
02/03/2016,1.067487975,1.069853599,1.06640373,1.066798001,1.066798001,1351.355738,13845.30913,0.9856768,925094
03/03/2016,1.067586543,1.07152925,1.067093704,1.070346438,1.070346438,1537.014972,13303.54939,0.9856768,925094
04/03/2016,1.070445005,1.07872469,1.069557896,1.078626123,1.078626123,1006.415084,12991.07374,0.9856768,925094
07/03/2016,1.077443311,1.081583153,1.076063363,1.080104638,1.080104638,1011.487741,12539.6073,0.9856768,925094
08/03/2016,1.080597476,1.080991747,1.076161931,1.080597476,1.080597476,1445.707152,11869.00209,0.9856768,925094
09/03/2016,1.080203206,1.084441616,1.079118961,1.081681721,1.081681721,5258.315908,8740.187449,0.9856768,925094
10/03/2016,1.08128745,1.086511537,1.073599171,1.084441616,1.084441616,3628.978584,8297.851787,0.9856768,925094
11/03/2016,1.08513159,1.085722996,1.078034717,1.079513232,1.079513232,1967.176258,7931.605975,0.9856768,925094
14/03/2016,1.080796135,1.083263255,1.078921123,1.080105341,1.080105341,441.8106105,9543.514517,0.986848187,925337
15/03/2016,1.08030271,1.081289559,1.078723753,1.080796135,1.080796135,528.9567401,9537.434555,0.986848187,925337
16/03/2016,1.08030271,1.081782983,1.078427699,1.08069745,1.08069745,771.1419142,9671.19373,0.986848187,925337
17/03/2016,1.081190874,1.083855364,1.076651372,1.078822438,1.078822438,1221.059141,9537.434555,0.986848187,925337
18/03/2016,1.078526384,1.079118493,1.075072415,1.077144796,1.077144796,913.0077065,9451.301752,0.986848187,925337
21/03/2016,1.07783559,1.078723753,1.074184252,1.075269785,1.075269785,654.609299,9497.914798,0.986848187,925337
22/03/2016,1.075368469,1.075960578,1.07230924,1.075960578,1.075960578,641.4360469,9485.754873,0.986848187,925337
23/03/2016,1.075664524,1.076947427,1.072210555,1.075269785,1.075269785,864.3680063,9204.049943,0.986848187,925337
24/03/2016,1.0751711,1.075467154,1.072210555,1.074381621,1.074381621,875.5146043,8963.891423,0.986848187,925337
25/03/2016,1.074381621,1.074381621,1.074381621,1.074381621,1.074381621,0,8963.891423,0.986848187,925337
28/03/2016,1.076848742,1.077539535,1.074875045,1.075269785,1.075269785,467.1437877,8687.253128,0.986848187,925337
29/03/2016,1.0751711,1.077342166,1.073592143,1.075960578,1.075960578,776.2085496,8549.440644,0.986848187,925337
30/03/2016,1.075960578,1.078329014,1.073888197,1.077243481,1.077243481,1049.806863,8629.493484,0.986848187,925337
31/03/2016,1.078526384,1.079809286,1.075269785,1.078329014,1.078329014,1547.350464,8718.666267,0.986848187,925337
01/04/2016,1.078329014,1.079513232,1.075467154,1.076848742,1.076848742,995.0872007,8795.679126,0.986848187,925337
04/04/2016,1.076848742,1.07783559,1.075960578,1.077243481,1.077243481,482.343694,8779.465893,0.986848187,925337
05/04/2016,1.076750057,1.076750057,1.072605295,1.073296088,1.073296088,649.5426636,8989.2246,0.986848187,925337
06/04/2016,1.073098719,1.075861894,1.072901349,1.074677676,1.074677676,1198.765945,9306.395979,0.986848187,925337
07/04/2016,1.074776361,1.075467154,1.069250011,1.072013186,1.072013186,1254.498935,9540.474536,0.986848187,925337
08/04/2016,1.07230924,1.074184252,1.070828968,1.071815816,1.071815816,849.1681,9515.141359,0.986848187,925337
11/04/2016,1.07230924,1.074381621,1.071421077,1.073394773,1.073394773,472.2104231,9514.128032,0.986848187,925337
12/04/2016,1.073888197,1.073986882,1.072210555,1.073197403,1.073197403,651.5693178,9759.353187,0.986848187,925337
13/04/2016,1.072703979,1.075960578,1.072210555,1.075861894,1.075861894,712.3689431,9822.179467,0.986848187,925337
14/04/2016,1.07497373,1.075072415,1.071717131,1.074282936,1.074282936,617.1161968,9740.099972,0.986848187,925337
15/04/2016,1.073986882,1.077440851,1.073888197,1.077243481,1.077243481,921.1143232,9789.753,0.986848187,925337
18/04/2016,1.076651372,1.077243481,1.075565839,1.076256633,1.076256633,626.2361406,9797.859616,0.986848187,925337
19/04/2016,1.075664524,1.077736905,1.075467154,1.077440851,1.077440851,509.7035254,9870.819167,0.986848187,925337
20/04/2016,1.07763822,1.083855364,1.076947427,1.082473776,1.082473776,1317.325215,10108.95103,0.986848187,925337
21/04/2016,1.083263255,1.085631691,1.081388243,1.085335636,1.085335636,3958.055607,13748.82193,0.986848187,925337
22/04/2016,1.085730375,1.086618539,1.082868516,1.083855364,1.083855364,3597.311163,16782.72324,0.986848187,925337
25/04/2016,1.083559309,1.084348788,1.081585613,1.084052734,1.084052734,735.6754661,17147.52099,0.986848187,925337
26/04/2016,1.083756679,1.085335636,1.083460625,1.085039582,1.085039582,1915.188197,17800.10363,0.986848187,925337
27/04/2016,1.085434321,1.085927745,1.084052734,1.084447473,1.084447473,863.3546792,17325.86656,0.986848187,925337
28/04/2016,1.084546158,1.085236951,1.081585613,1.082079037,1.082079037,1027.513668,18307.7805,0.986848187,925337
29/04/2016,1.082276407,1.084250103,1.080598765,1.08336194,1.08336194,2539.397683,17189.0674,0.986848187,925337
02/05/2016,1.083657994,1.085927745,1.083657994,1.085138267,1.085138267,413.437452,17140.4277,0.986848187,925337
03/05/2016,1.085631691,1.086421169,1.080993504,1.082769831,1.082769831,1603.083454,17140.4277,0.986848187,925337
04/05/2016,1.082769831,1.085434321,1.082079037,1.084644842,1.084644842,600.9029633,17019.84177,0.986848187,925337
05/05/2016,1.084842212,1.089973823,1.084743527,1.089480399,1.089480399,623.1961593,17007.68185,0.986848187,925337
06/05/2016,1.088789605,1.094118585,1.08869092,1.092736998,1.092736998,931.2475941,16985.38865,0.986848187,925337
09/05/2016,1.093822531,1.093822531,1.088986974,1.090861986,1.090861986,562.396534,17120.16116,0.986848187,925337
10/05/2016,1.090763301,1.095105433,1.090368562,1.094414639,1.094414639,1561.537043,15992.32811,0.986848187,925337
11/05/2016,1.094414639,1.095796227,1.093131737,1.094612009,1.094612009,908.9543982,16322.67274,0.986848187,925337
12/05/2016,1.095006748,1.095006748,1.087802757,1.089381714,1.089381714,983.9406027,16311.52614,0.986848187,925337
13/05/2016,1.089875138,1.091059356,1.086815908,1.087704072,1.087704072,763.0352975,16341.92595,0.986848187,925337
16/05/2016,1.088592235,1.092342258,1.088592235,1.092144889,1.092144889,265.4916971,16364.21915,0.986848187,925337
17/05/2016,1.092144889,1.094612009,1.091059356,1.094315955,1.094315955,477.2770586,16487.84505,0.986848187,925337
18/05/2016,1.09421727,1.094612009,1.091848834,1.092934367,1.092934367,482.343694,16567.89789,0.986848187,925337
19/05/2016,1.093526476,1.095105433,1.092046204,1.094315955,1.094315955,1026.50034,16355.0992,0.986848187,925337
20/05/2016,1.095500173,1.097967293,1.095401488,1.09668439,1.09668439,1204.845908,15751.15626,0.986848187,925337
23/05/2016,1.096585706,1.097375184,1.094513324,1.095500173,1.095500173,414.4507791,15749.12961,0.986848187,925337
24/05/2016,1.095598857,1.096289651,1.09155278,1.091750149,1.091750149,360.7444434,15709.60985,0.986848187,925337
25/05/2016,1.091651465,1.091947519,1.089184344,1.09115804,1.09115804,512.7435067,15682.25002,0.986848187,925337
26/05/2016,1.09115804,1.093723846,1.091059356,1.092638313,1.092638313,435.730648,15742.03632,0.986848187,925337
27/05/2016,1.092638313,1.093033052,1.089480399,1.090072507,1.090072507,376.9576768,15749.12961,0.986848187,925337
30/05/2016,1.090072507,1.090072507,1.090072507,1.090072507,1.090072507,0,15749.12961,0.986848187,925337
31/05/2016,1.091059356,1.092638313,1.088394866,1.09155278,1.09155278,759.9953162,15776.48944,0.986848187,925337
01/06/2016,1.090960671,1.092243573,1.088098811,1.091256725,1.091256725,544.1566464,15804.8626,0.986848187,925337
02/06/2016,1.09115804,1.092046204,1.088986974,1.090269877,1.090269877,481.3303669,16013.60798,0.986848187,925337
03/06/2016,1.089184344,1.095894912,1.08888829,1.093625161,1.093625161,2823.129268,16070.35429,0.986848187,925337
06/06/2016,1.094612009,1.095105433,1.087704072,1.088394866,1.088394866,8631.520138,12543.97603,0.986848187,925337
07/06/2016,1.087802757,1.08849355,1.081881668,1.082177722,1.082177722,4419.119432,11038.17197,0.986848187,925337
08/06/2016,1.082473776,1.083954049,1.078131644,1.078723753,1.078723753,2604.250617,10766.60031,0.986848187,925337
09/06/2016,1.079809286,1.079809286,1.074381621,1.076750057,1.076750057,6065.77595,6619.052541,0.986848187,925337
10/06/2016,1.076848905,1.076848905,1.070127248,1.070423792,1.070423792,3356.672588,10721.52384,0.988478892,925636
13/06/2016,1.071016879,1.07754084,1.069731857,1.074773099,1.074773099,2003.077674,9586.446486,0.988478892,925636
14/06/2016,1.073883468,1.073883468,1.064789462,1.064987158,1.064987158,1736.000651,9226.297167,0.988478892,925636
15/06/2016,1.065876789,1.07190651,1.065283702,1.068150291,1.068150291,2166.965848,8411.914577,0.988478892,925636
16/06/2016,1.067853747,1.07190651,1.063306744,1.069336465,1.069336465,2774.970738,9027.001055,0.988478892,925636
17/06/2016,1.068941074,1.072894989,1.066667572,1.068545682,1.068545682,1675.301328,10001.2252,0.988478892,925636
20/06/2016,1.070819184,1.077441992,1.070819184,1.074674251,1.074674251,1883.702338,10686.1159,0.988478892,925636
21/06/2016,1.075860426,1.07615697,1.065679093,1.068249138,1.068249138,929.7113044,10675.99934,0.988478892,925636
22/06/2016,1.068842226,1.070819184,1.066964116,1.069731857,1.069731857,1006.597114,10694.20914,0.988478892,925636
23/06/2016,1.072993837,1.078133927,1.069830705,1.073191533,1.073191533,1510.401499,11203.0718,0.988478892,925636
24/06/2016,1.086535998,1.086832542,1.048677256,1.066865268,1.066865268,4048.644875,11641.11859,0.988478892,925636
27/06/2016,1.060242459,1.066173333,1.057178175,1.062515961,1.062515961,1809.851495,11633.02534,0.988478892,925636
28/06/2016,1.065184854,1.072697293,1.064690614,1.071609967,1.071609967,875.0819133,11675.51487,0.988478892,925636
29/06/2016,1.071115727,1.075069643,1.069435313,1.074476555,1.074476555,641.389518,11597.6174,0.988478892,925636
30/06/2016,1.074575403,1.075267339,1.066272181,1.069731857,1.069731857,1332.35015,11341.66859,0.988478892,925636
01/07/2016,1.069929553,1.071511119,1.068150291,1.070324944,1.070324944,521.0025264,11252.64292,0.988478892,925636
04/07/2016,1.070324944,1.070324944,1.070324944,1.070324944,1.070324944,0,11252.64292,0.988478892,925636
05/07/2016,1.070324944,1.071016879,1.066667572,1.068150291,1.068150291,650.4944165,11317.38886,0.988478892,925636
06/07/2016,1.067062964,1.069731857,1.065679093,1.067754899,1.067754899,1063.249816,11189.92028,0.988478892,925636
07/07/2016,1.067952595,1.069731857,1.067062964,1.068446834,1.068446834,966.1308985,11155.524,0.988478892,925636
08/07/2016,1.069633009,1.073488077,1.069336465,1.072301902,1.072301902,621.1564101,11093.81302,0.988478892,925636
11/07/2016,1.072796141,1.073488077,1.071016879,1.072894989,1.072894989,432.9885074,10946.11133,0.988478892,925636
12/07/2016,1.073389229,1.080703973,1.073191533,1.079814342,1.079814342,835.6273531,10628.45154,0.988478892,925636
13/07/2016,1.080506277,1.080506277,1.076354665,1.078331623,1.078331623,797.1844482,10181.29986,0.988478892,925636
14/07/2016,1.079023558,1.080605125,1.074674251,1.076848905,1.076848905,458.2798922,10057.8779,0.988478892,925636
15/07/2016,1.077343144,1.078133927,1.071115727,1.074081164,1.074081164,351.0444207,9995.155264,0.988478892,925636
18/07/2016,1.072993837,1.075959274,1.072697293,1.07427886,1.07427886,215.4825983,9927.374353,0.988478892,925636
19/07/2016,1.074773099,1.075366186,1.070621488,1.072203054,1.072203054,414.7787104,9911.187867,0.988478892,925636
20/07/2016,1.072301902,1.075761578,1.071214575,1.073092685,1.073092685,360.1493192,9904.106279,0.988478892,925636
21/07/2016,1.073982316,1.076750057,1.072993837,1.073488077,1.073488077,390.498981,9921.304421,0.988478892,925636
22/07/2016,1.073290381,1.07427886,1.0700284,1.070324944,1.070324944,305.5199281,9896.013036,0.988478892,925636
25/07/2016,1.070918031,1.071313423,1.068941074,1.070720336,1.070720336,320.694759,9778.661011,0.988478892,925636
26/07/2016,1.070324944,1.077738536,1.070324944,1.077145449,1.077145449,726.3685708,9734.148173,0.988478892,925636
27/07/2016,1.077046601,1.080209733,1.077046601,1.078133927,1.078133927,652.5177273,9396.255273,0.988478892,925636
28/07/2016,1.077639688,1.079913189,1.073092685,1.073092685,1.073092685,1020.76029,9204.040748,0.988478892,925636
29/07/2016,1.073586924,1.073685772,1.065679093,1.069534161,1.069534161,1431.492378,9237.425376,0.988478892,925636
01/08/2016,1.069534161,1.0700284,1.066272181,1.067557203,1.067557203,1137.10066,9270.810004,0.988478892,925636
02/08/2016,1.067656051,1.070127248,1.067656051,1.069138769,1.069138769,570.5736406,9464.036184,0.988478892,925636
03/08/2016,1.069830705,1.072598446,1.068743378,1.071807662,1.071807662,321.7064144,9513.607298,0.988478892,925636
04/08/2016,1.07190651,1.07190651,1.069731857,1.070720336,1.070720336,535.1657019,9244.506964,0.988478892,925636
05/08/2016,1.071609967,1.074081164,1.071016879,1.073488077,1.073488077,348.0094545,9144.35308,0.988478892,925636
08/08/2016,1.073685772,1.076947753,1.073389229,1.076354665,1.076354665,397.5805687,8944.045313,0.988478892,925636
09/08/2016,1.075860426,1.078924711,1.07566273,1.07803508,1.07803508,688.9373214,9079.607135,0.988478892,925636
10/08/2016,1.077936232,1.079320102,1.076552361,1.076848905,1.076848905,883.1751564,9164.586188,0.988478892,925636
11/08/2016,1.076848905,1.076947753,1.072598446,1.072894989,1.072894989,613.063167,9119.061696,0.988478892,925636
12/08/2016,1.073191533,1.076651209,1.072598446,1.075366186,1.075366186,404.6621564,9310.264564,0.988478892,925636
15/08/2016,1.075860426,1.076651209,1.074674251,1.074476555,1.074476555,368.2425624,9704.810167,0.988478892,925636
16/08/2016,1.075267339,1.075761578,1.070819184,1.072301902,1.072301902,1044.028364,9890.954759,0.988478892,925636
17/08/2016,1.071511119,1.073488077,1.070621488,1.072796141,1.072796141,529.0957696,9725.043275,0.988478892,925636
18/08/2016,1.073488077,1.073982316,1.070226096,1.070226096,1.070226096,518.9792156,9736.171484,0.988478892,925636
19/08/2016,1.070720336,1.074575403,1.069830705,1.073685772,1.073685772,760.7648541,9973.910501,0.988478892,925636
22/08/2016,1.073685772,1.076255817,1.072993837,1.075860426,1.075860426,534.1540465,9973.910501,0.988478892,925636
23/08/2016,1.076058122,1.077639688,1.075069643,1.075563882,1.075563882,323.7297252,9883.873171,0.988478892,925636
24/08/2016,1.075860426,1.076848905,1.07427886,1.076453513,1.076453513,233.6923953,9793.835841,0.988478892,925636
25/08/2016,1.076750057,1.079122406,1.075563882,1.078924711,1.078924711,416.8020211,9741.229761,0.988478892,925636
26/08/2016,1.078825863,1.083076322,1.077145449,1.082285539,1.082285539,1575.147444,10807.51454,0.988478892,925636
29/08/2016,1.081198212,1.082285539,1.079814342,1.081494756,1.081494756,1400.131061,12984.59695,0.988478892,925636
30/08/2016,1.081099364,1.083471713,1.080506277,1.08317517,1.08317517,1162.392044,14215.78156,0.988478892,925636
31/08/2016,1.082977474,1.084657888,1.080901668,1.084262497,1.084262497,995.4689049,14618.4204,0.988478892,925636
01/09/2016,1.084954432,1.087227933,1.082977474,1.08455904,1.08455904,813.3709345,14826.82141,0.988478892,925636
02/09/2016,1.084262497,1.085349823,1.080209733,1.08129706,1.08129706,423.8836089,14826.82141,0.988478892,925636
05/09/2016,1.08129706,1.08129706,1.08129706,1.08129706,1.08129706,0,14826.82141,0.988478892,925636
06/09/2016,1.081099364,1.081692451,1.07803508,1.079023558,1.079023558,1678.336294,15505.64218,0.988478892,925636
07/09/2016,1.078430471,1.079221254,1.07615697,1.077244296,1.077244296,905.4315751,15254.75164,0.988478892,925636
08/09/2016,1.077046601,1.08268093,1.077046601,1.082582082,1.082582082,583.7251607,15309.38103,0.988478892,925636
09/09/2016,1.082285539,1.084756736,1.082186691,1.082384387,1.082384387,491.6645201,15288.13627,0.988478892,925636
12/09/2016,1.08268093,1.08455904,1.079122406,1.080012037,1.080012037,1534.681228,11785.78531,0.988478892,925636
13/09/2016,1.07941895,1.084064801,1.078825863,1.083076322,1.083076322,2618.164152,9999.201886,0.988478892,925636
14/09/2016,1.082581541,1.085055447,1.081196153,1.082383628,1.082383628,3068.022016,14386.1533,0.989562651,925870
15/09/2016,1.081690934,1.083274234,1.07941494,1.079711809,1.079711809,3279.22643,16031.32452,0.989562651,925870
16/09/2016,1.080503459,1.082779453,1.07941494,1.081196153,1.081196153,1252.068273,16056.58821,0.989562651,925870
19/09/2016,1.080305546,1.083175278,1.080305546,1.082383628,1.082383628,614.4128411,16484.04978,0.989562651,925870
20/09/2016,1.082977366,1.083076322,1.079513896,1.079909721,1.079909721,1131.813128,16964.05981,0.989562651,925870
21/09/2016,1.079315984,1.079612853,1.074961908,1.077336858,1.077336858,868.0602475,16786.20346,0.989562651,925870
22/09/2016,1.077237902,1.078128509,1.07357652,1.073675477,1.073675477,1219.730755,16448.68062,0.989562651,925870
23/09/2016,1.072488001,1.078722246,1.072488001,1.076644165,1.076644165,334.4912013,16517.39784,0.989562651,925870
26/09/2016,1.076050427,1.078326421,1.075258777,1.077732684,1.077732684,392.0924052,16546.70372,0.989562651,925870
27/09/2016,1.077930596,1.078722246,1.074862952,1.076347296,1.076347296,1168.192836,16047.49328,0.989562651,925870
28/09/2016,1.075852514,1.077336858,1.075060864,1.076446252,1.076446252,434.5353975,15389.6269,0.989562651,925870
29/09/2016,1.07703999,1.078326421,1.070904701,1.07120157,1.07120157,754.8789347,15336.06789,0.989562651,925870
30/09/2016,1.07120157,1.080305546,1.068925576,1.078227465,1.078227465,2649.655377,15351.2261,0.989562651,925870
03/10/2016,1.080008678,1.080008678,1.07783164,1.078821202,1.078821202,910.5032398,15407.81676,0.989562651,925870
04/10/2016,1.079217028,1.084956491,1.078722246,1.084560666,1.084560666,1637.086846,15390.63745,0.989562651,925870
05/10/2016,1.084659622,1.085154403,1.079217028,1.080008678,1.080008678,1256.110463,15937.34361,0.989562651,925870
06/10/2016,1.07941494,1.082581541,1.07941494,1.081493022,1.081493022,1197.498712,16339.54149,0.989562651,925870
07/10/2016,1.081493022,1.083571103,1.079019115,1.082086759,1.082086759,1261.1632,17361.20495,0.989562651,925870
10/10/2016,1.082086759,1.084857535,1.081196153,1.082581541,1.082581541,1658.308342,19845.13055,0.989562651,925870
11/10/2016,1.082185715,1.083472147,1.080107634,1.080800328,1.080800328,696.2671834,20178.6112,0.989562651,925870
12/10/2016,1.080701371,1.080800328,1.077435815,1.078920159,1.078920159,477.9889372,20315.03511,0.989562651,925870
13/10/2016,1.078524334,1.078920159,1.075060864,1.077930596,1.077930596,686.161709,20251.37062,0.989562651,925870
14/10/2016,1.078326421,1.078425377,1.074467127,1.074763996,1.074763996,726.5836065,20228.12803,0.989562651,925870
17/10/2016,1.074467127,1.076347296,1.074071302,1.075753558,1.075753558,643.7187167,20363.54138,0.989562651,925870
18/10/2016,1.076050427,1.077336858,1.074665039,1.074566083,1.074566083,426.451018,20409.01602,0.989562651,925870
19/10/2016,1.074862952,1.076050427,1.072685914,1.073180695,1.073180695,1568.369621,18294.95078,0.989562651,925870
20/10/2016,1.07357652,1.075060864,1.071498439,1.073180695,1.073180695,1462.26214,15038.96694,0.989562651,925870
21/10/2016,1.073180695,1.073279652,1.06882662,1.069222445,1.069222445,1093.412326,11578.85252,0.989562651,925870
24/10/2016,1.069915139,1.070904701,1.067837057,1.069123488,1.069123488,2765.868332,14305.3095,0.989562651,925870
25/10/2016,1.069123488,1.074368171,1.068925576,1.071003658,1.071003658,1405.671483,16498.19744,0.989562651,925870
26/10/2016,1.070706789,1.072389045,1.07040992,1.071894264,1.071894264,2352.554431,18136.29483,0.989562651,925870
27/10/2016,1.071894264,1.072883827,1.070904701,1.071300526,1.071300526,782.1637154,20573.73525,0.989562651,925870
28/10/2016,1.071003658,1.074368171,1.071003658,1.072191133,1.072191133,942.8407578,21147.72619,0.989562651,925870
31/10/2016,1.073279652,1.074467127,1.070113051,1.074170258,1.074170258,1068.14864,22011.74425,0.989562651,925870
01/11/2016,1.073180695,1.073873389,1.064373588,1.065857932,1.065857932,1664.371627,21699.48509,0.989562651,925870
02/11/2016,1.066055844,1.068430795,1.06377985,1.06803497,1.06803497,1442.051191,21960.20633,0.989562651,925870
03/11/2016,1.068232882,1.070508876,1.065264194,1.070113051,1.070113051,640.6870744,22006.69151,0.989562651,925870
04/11/2016,1.06961827,1.070706789,1.064868369,1.066946451,1.066946451,1960.462026,21246.75984,0.989562651,925870
07/11/2016,1.068727663,1.07040992,1.063878806,1.064076719,1.064076719,936.7774731,19346.93066,0.989562651,925870
08/11/2016,1.064175675,1.066847494,1.063977763,1.065462107,1.065462107,710.4148475,19136.73679,0.989562651,925870
09/11/2016,1.068331838,1.07120157,1.062394462,1.064175675,1.064175675,2269.689541,19183.22198,0.989562651,925870
10/11/2016,1.063581938,1.066055844,1.062097594,1.063384025,1.063384025,1394.555462,19598.55697,0.989562651,925870
11/11/2016,1.063384025,1.064274631,1.059227862,1.060415337,1.060415337,2270.700089,19323.68807,0.989562651,925870
14/11/2016,1.060316381,1.063285069,1.057248737,1.0598216,1.0598216,2384.891949,19210.50676,0.989562651,925870
15/11/2016,1.060019512,1.064175675,1.0598216,1.062295506,1.062295506,778.1215257,19121.57858,0.989562651,925870
16/11/2016,1.062889244,1.063878806,1.058930993,1.059227862,1.059227862,1057.032618,19017.4922,0.989562651,925870
17/11/2016,1.059920556,1.062394462,1.058040387,1.058733081,1.058733081,699.2988257,19026.58712,0.989562651,925870
18/11/2016,1.058733081,1.060217425,1.05714978,1.058733081,1.058733081,523.4635718,18975.04921,0.989562651,925870
21/11/2016,1.058139343,1.062493419,1.058040387,1.060217425,1.060217425,681.1089718,18931.59567,0.989562651,925870
22/11/2016,1.060811162,1.063285069,1.060415337,1.063186113,1.063186113,633.6132423,18815.38271,0.989562651,925870
23/11/2016,1.063384025,1.063680894,1.059722643,1.0614049,1.0614049,2273.731731,20622.24153,0.989562651,925870
24/11/2016,1.0614049,1.0614049,1.0614049,1.0614049,1.0614049,0,20622.24153,0.989562651,925870
25/11/2016,1.061602812,1.063581938,1.060316381,1.06219655,1.06219655,1304.61674,21688.36907,0.989562651,925870
28/11/2016,1.0629882,1.065561063,1.062493419,1.0629882,1.0629882,654.8347385,21729.80152,0.989562651,925870
29/11/2016,1.063384025,1.065956888,1.062790288,1.06536315,1.06536315,347.628318,21730.81206,0.989562651,925870
30/11/2016,1.065660019,1.070014095,1.065066282,1.066055844,1.066055844,1247.015536,22154.23144,0.989562651,925870
01/12/2016,1.065857932,1.066748538,1.063482981,1.066055844,1.066055844,597.2335347,21271.01298,0.989562651,925870
02/12/2016,1.065758975,1.067540188,1.062691331,1.066055844,1.066055844,764.984409,21228.56999,0.989562651,925870
05/12/2016,1.0598216,1.073675477,1.058436212,1.072389045,1.072389045,1637.086846,20734.41229,0.989562651,925870
06/12/2016,1.071399483,1.073279652,1.06961827,1.071795308,1.071795308,2593.064721,18638.53691,0.989562651,925870
07/12/2016,1.071597395,1.073477564,1.070310964,1.072389045,1.072389045,647.7609065,17030.75594,0.989562651,925870
08/12/2016,1.072586958,1.077930596,1.066748538,1.067342276,1.067342276,4224.088282,13663.61188,0.989562651,925870
09/12/2016,1.067441232,1.068232882,1.061503856,1.062889244,1.062889244,575.0014911,13567.60988,0.989562651,925870
12/12/2016,1.062394462,1.067639144,1.061899681,1.067045407,1.067045407,3333.795991,12371.12171,0.989562651,925870
13/12/2016,1.066748538,1.067144363,1.062295506,1.064373588,1.064373588,1097.454515,11828.45774,0.989562651,925870
14/12/2016,1.064373588,1.066154801,1.061800725,1.064373588,1.064373588,5406.428782,10337.90027,0.989562651,925870
15/12/2016,1.061800725,1.06536315,1.060811162,1.062493419,1.062493419,4110.906969,8477.48244,0.989562651,925870
16/12/2016,1.061502841,1.064078343,1.059917917,1.060809437,1.060809437,2979.070312,9939.656485,0.990577493,926344
19/12/2016,1.061700957,1.062097188,1.056748069,1.0571443,1.0571443,1801.979162,10253.61476,0.990577493,926344
20/12/2016,1.056946185,1.058134878,1.056748069,1.057342416,1.057342416,792.4670263,10792.69424,0.990577493,926344
21/12/2016,1.057837704,1.059224513,1.056549954,1.058630166,1.058630166,1093.301643,11545.79029,0.990577493,926344
22/12/2016,1.059422628,1.061899072,1.059026397,1.059323571,1.059323571,607.7263055,11331.77372,0.990577493,926344
23/12/2016,1.059719802,1.062988707,1.059719802,1.061899072,1.061899072,484.565825,12126.25977,0.990577493,926344
26/12/2016,1.061899072,1.061899072,1.061899072,1.061899072,1.061899072,0,12126.25977,0.990577493,926344
27/12/2016,1.063186823,1.064969862,1.06288965,1.063682112,1.063682112,276.6063251,12151.49757,0.990577493,926344
28/12/2016,1.064276458,1.06506892,1.059521686,1.059917917,1.059917917,427.0236333,12103.04099,0.990577493,926344
29/12/2016,1.060116033,1.062988707,1.059323571,1.062592476,1.062592476,676.3731307,11834.51076,0.990577493,926344
30/12/2016,1.062196245,1.065861382,1.058729224,1.061700957,1.061700957,887.361167,11776.96857,0.990577493,926344
02/01/2017,1.061700957,1.061700957,1.061700957,1.061700957,1.061700957,0,11776.96857,0.990577493,926344
03/01/2017,1.060710379,1.060710379,1.0571443,1.058531109,1.058531109,1038.787987,11830.47272,0.990577493,926344
04/01/2017,1.058134878,1.062196245,1.05803582,1.060016975,1.060016975,866.1614122,11430.70591,0.990577493,926344
05/01/2017,1.060611321,1.06288965,1.058531109,1.059719802,1.059719802,902.5038491,11133.90934,0.990577493,926344
06/01/2017,1.060413206,1.062790592,1.059521686,1.061403783,1.061403783,775.30532,10745.24717,0.990577493,926344
09/01/2017,1.06110661,1.062790592,1.060413206,1.062097188,1.062097188,534.0319196,10702.84766,0.990577493,926344
10/01/2017,1.063186823,1.063880227,1.061899072,1.062691534,1.062691534,373.5194901,10669.53376,0.990577493,926344
11/01/2017,1.062295303,1.06288965,1.059818859,1.062493419,1.062493419,911.5894583,10615.0201,0.990577493,926344
